slot_number,sim_time,VM_type,NodeID,cost/node
1,1254,"In-house server 1,","n1,",0.0383167
2,2462,"In-house server 1,In-house server 2,","n1,n2,",0.416089
3,3773,"In-house server 1,In-house server 2,","n2,n3,n1,",0.863074
4,5051,"In-house server 1,In-house server 2,","n2,n3,n1,",0.8804
5,6336,"In-house server 3,In-house server 2,","n1,n3,n2,",0.885222
6,7647,"In-house server 2,In-house server 3,Standard_NV6,","n4,n3,n2,n1,",1.1362
7,8951,"In-house server 2,In-house server 3,Standard_NV6,","n5,n1,n4,n3,n2,",1.28951
8,10258,"Standard_NV6,In-house server 3,In-house server 2,","n5,n1,n4,n2,n3,",1.28522
9,11554,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n6,n4,n5,n3,n2,",1.35
10,12809,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n2,n6,n5,n7,n4,n3,",1.70122
11,14025,"Standard_NV12,In-house server 1,In-house server 3,In-house server 2,","n2,n6,n5,n4,n7,n1,n3,",1.85778
12,15285,"In-house server 1,Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n6,n8,n1,n7,n4,n5,",2.3205
13,16610,"In-house server 1,Standard_NV12,In-house server 2,In-house server 3,","n7,n5,n4,n2,n1,n9,n3,n8,n6,",2.85611
14,17886,"Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n6,n8,n1,n9,n5,n7,n4,",2.8391
15,19151,"Standard_NV24,In-house server 2,In-house server 3,","n2,n1,n5,n4,n7,n9,n3,n8,n6,",3.1051
16,20457,"Standard_NV24,In-house server 2,In-house server 3,","n2,n1,n3,n4,n7,n5,n9,n8,n6,",3.20381
17,21731,"Standard_NV24,In-house server 2,In-house server 3,","n1,n3,n2,n4,n7,n5,n9,n8,n6,",3.1462
18,23092,"Standard_NV24X,In-house server 2,In-house server 3,","n3,n1,n6,n8,n4,n7,n5,n9,n2,",3.58023
19,24358,"Standard_NV24X,In-house server 2,In-house server 3,","n3,n1,n2,n9,n10,n6,n8,n4,n7,n5,",3.72771
20,25659,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n3,n1,n9,n10,n6,n8,n4,n7,n5,",3.87216
21,26925,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n3,n1,n11,n6,n8,n4,n5,n7,n10,n9,",4.16537
