slot_number,sim_time,tardiness
1,1243,0
2,2530,0
3,3754,0
4,5079,0
5,6398,0
6,7693,0
7,8978,0
8,10245,0
9,11569,0
10,12825,0
11,14048,0
12,15308,0
13,16608,0
14,17891,0
15,19193,0
16,20451,0
17,21678,0
18,23001,0
19,24303,0
20,25580,0
21,26894,0
22,28185,0
23,29445,0
24,30693,0
25,31975,0
26,33342,0
27,34624,0
28,35826,0
29,37149,0
30,38482,0
31,39736,0
32,40998,0
33,42297,0
34,43576,0
35,44870,0
36,45730.5,0
37,46180,0
38,47499,0
39,48750,0
40,50083,0
41,51310,0
42,52603,0
43,53847,0
44,55133,0
45,56358,0
46,57645,0
47,58986,0
48,60272,0
49,61550,0
50,62826,0
51,64101,0
52,65321,0
53,65469,0
54,66559,0
55,67855,0
56,69204,0
57,70493,0
58,71783,0
59,73047,0
60,74312,0
61,75614,0
62,76873,0
63,78227,0
64,79534,0
65,80049.4,0
66,80931,0
67,82249,0
68,83604,0
69,84433.6,0
70,84900,0
71,86204,0
72,87485,0
73,88711,0
74,89977,0
75,91295,0
76,92609,0
77,93887,0
78,95187,0
79,96506,0
80,97230.6,0
81,97753,0
82,98982,0
83,100150,0
84,100293,0
85,101581,0
86,102849,0
87,104117,0
88,105390,0
89,106692,0
90,107954,0
91,109141,0
92,109263,0
93,110590,0
94,111059,0
95,111914,0
96,113210,0
97,113280,0
98,114485,0
99,115813,0
100,117130,0
101,117416,0
102,117841,0
103,118464,0
104,119735,0
105,121021,0
106,122225,0
107,122283,0
108,123577,0
109,124719,0
110,124893,0
111,126193,0
112,126949,0
113,127449,0
114,128738,0
115,128769,0
116,130090,0
117,130907,0
118,131393,0
119,132695,0
120,132901,0
121,133581,0
122,133924,0
123,134699,0
124,135205,0
125,136451,0
126,136761,0
127,137722,0
128,138120,0
129,139002,0
130,139369,0
131,140108,0
132,140273,0
133,141528,0
134,141572,0
135,142062,0
136,142897,0
137,144186,0
138,145492,0
139,145916,0
140,146753,0
141,147995,0
142,149357,0
143,150323,0
144,150632,0
145,151910,0
146,151956,0
147,153225,0
148,154601,0
149,154820,0
150,155336,0
151,155905,0
152,157199,0
153,157376,0
154,158517,0
155,159836,0
156,159837,0
157,160910,0
158,161073,0
159,162362,0
160,163660,0
161,163676,0
162,164994,0
163,166270,0
164,166460,0
165,167587,0
166,167650,0
167,168797,0
168,168967,0
169,169869,0
170,170057,0
171,171333,0
172,172618,0
173,173438,0
174,173897,0
175,175004,0
176,175183,0
177,176425,0
178,176915,0
179,177562,0
180,177687,0
181,179020,0
182,180267,0
183,181559,0
184,182023,0
185,182833,0
186,184177,0
187,185476,0
188,185684,0
189,186733,0
190,187676,0
191,188034,0
192,189117,0
193,189261,0
194,190040,0
195,190583,0
196,190928,0
197,191215,0
198,191836,0
199,191873,0
200,191880,0
201,192354,0
202,192972,0
203,193233,0
204,194507,0
205,195774,0
206,197077,0
207,198429,0
208,199721,0
209,199949,0
210,200223,0
211,201050,0
212,202272,0
213,202901,0
214,203523,0
215,203581,0
216,204864,0
217,206109,0
218,207368,0
219,207493,0
220,208612,0
221,209136,0
222,209268,0
223,209895,0
224,210171,0
225,211209,0
226,212497,0
227,213772,0
228,215004,0
229,215868,0
230,216307,0
231,217584,0
232,218430,0
233,218885,0
234,220178,0
235,221482,0
236,221665,0
237,222718,0
238,222873,0
239,223999,0
240,224225,0
241,224297,0
242,225228,0
243,226113,0
244,226562,0
245,227088,0
246,227843,0
247,227874,0
248,229185,0
249,229749,0
250,230497,0
251,230644,0
252,231621,0
253,231796,0
254,233018,0
255,233071,0
256,233808,0
257,234397,0
258,234559,0
259,235327,0
260,235673,0
261,236960,0
262,237121,0
263,238215,0
264,238751,0
265,239543,0
266,240125,0
267,240817,0
268,240928,0
269,241629,0
270,242081,0
271,243378,0
272,243606,0
273,244203,0
274,244637,0
275,245911,0
276,245989,0
277,247227,0
278,248501,0
279,248770,0
280,249849,0
281,250271,0
282,251111,0
283,252382,0
284,252750,0
285,253685,0
286,254500,0
287,254761,0
288,254964,0
289,255860,0
290,256267,0
291,257584,0
292,258887,0
293,259963,0
294,260195,0
295,260780,0
296,261464,0
297,262688,0
298,263958,0
299,265280,0
300,266521,0
301,266540,0
302,267809,0
303,268029,0
304,268782,0
305,269133,0
306,270430,0
307,271735,0
308,271748,0
309,271978,0
310,273047,0
311,274162,0
312,274342,0
313,275328,0
314,275629,0
315,276864,0
316,277333,0
317,278168,0
318,279443,0
319,280260,0
320,280742,0
321,280977,0
322,282047,0
323,282471,0
324,283205,0
325,283335,0
