slot_number,sim_time,VM_type,NodeID,cost/node
1,15041,"In-house server 1,","n1,",0.459586
2,30155,"In-house server 2,In-house server 1,","n1,n2,",2.99202
3,45148,"In-house server 2,In-house server 1,","n1,n2,",3.42618
4,59881,"In-house server 2,In-house server 3,","n1,n2,",3.4668
5,74721,"Standard_NC6,In-house server 3,","n2,n1,",3.21533
6,89786,"Standard_NC6,In-house server 3,","n2,n3,n1,",5.2588
7,104611,"In-house server 3,In-house server 2,","n2,n3,n1,",6.00143
8,104944,"Standard_NC6,In-house server 3,Standard_NV6,","n1,n2,n3,",0.129444
9,120082,"Standard_NV6,In-house server 3,","n1,n3,n2,",4.7965
10,135183,"Standard_NV6,In-house server 3,Standard_NC12,","n3,n2,n1,",8.39544
11,138762,"Standard_NC6,In-house server 3,","n1,n3,n2,",1.01087
12,150055,"Standard_NC6,In-house server 3,","n2,n3,n1,",3.55116
13,165104,"Standard_NC6,In-house server 3,","n1,n3,n2,",4.36979
14,179652,"Standard_NC12,In-house server 3,","n2,n3,n1,",6.67672
15,179992,"Standard_NC6,In-house server 3,","n2,n3,n1,",0.100201
16,191881,"Standard_NC6,In-house server 3,","n3,n2,n1,",3.35095
17,195062,"Standard_NV6,In-house server 3,","n1,n3,n2,",1.14397
18,200016,"Standard_NC6,In-house server 3,","n2,n3,n1,",1.46275
19,210072,"Standard_NV12,In-house server 3,","n1,n3,n2,",4.48215
20,225078,"Standard_NC12,In-house server 3,","n1,n3,n2,",6.41477
21,286373,"Standard_NC6,In-house server 3,","n2,n3,n1,",18.2978
22,288485,"Standard_NV6,In-house server 3,","n2,n3,n1,",0.689202
23,302094,"In-house server 3,","n1,n2,n3,",3.98176
24,316361,"In-house server 3,","n2,n3,n1,",3.26388
25,340265,"Standard_NV6,In-house server 3,","n1,n3,n2,",7.64125
26,348213,"In-house server 2,In-house server 3,","n1,n3,n2,",4.04905
27,382642,"In-house server 2,In-house server 3,","n2,n1,",8.1015
28,488539,"In-house server 3,","n1,",5.8832
29,509139,"In-house server 3,","n1,",1.25886
30,611701,"In-house server 1,","n1,",3.13386
31,724881,"In-house server 1,","n1,",3.45828
