slot_number,sim_time,VM_type,NodeID,cost/node
1,22489,"In-house server 1,","n1,",0.687164
2,44945,"In-house server 1,","n1,",1.02923
3,67606,"In-house server 2,","n1,n2,",15.1152
4,88145.5,"In-house server 2,In-house server 3,","n2,n1,",7.95335
5,90054,"In-house server 3,","n1,",0.0874728
6,112428,"In-house server 3,In-house server 2,","n1,n2,",8.73207
7,134971,"Standard_NC6,In-house server 3,","n1,n2,",5.91754
8,157401,"Standard_NV6,In-house server 3,","n2,n1,",6.60438
9,167106,"In-house server 3,","n2,n1,",2.37235
10,180007,"In-house server 3,","n1,n2,",2.75932
11,180014,"In-house server 3,","n1,n2,",0.00143719
12,202623,"In-house server 3,","n2,n1,",5.52664
13,223228,"In-house server 3,","n2,n1,",4.40727
14,225347,"In-house server 2,In-house server 3,","n2,n1,",0.891574
15,266771,"Standard_NV6,In-house server 3,","n1,n2,",11.5642
16,308414,"In-house server 3,","n2,n1,",9.54314
17,338375,"In-house server 2,In-house server 3,","n2,n1,",11.6934
18,373811,"In-house server 1,In-house server 3,In-house server 2,","n2,n1,",26.2815
19,374703,"In-house server 2,In-house server 3,","n2,n1,",0.375497
20,393762,"In-house server 1,","n1,",0.582348
21,1.38913e+06,"In-house server 1,","n1,",30.4141
