n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,8895,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,8895,3.88253,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.271792,0,0.271792
2,17847,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,67818.7,552611,8952,7.65971,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.729422,0,0.729422
2,17847,pytorch_vgg19,130000,149,8,J65,JJ2,8895,7.21478e+06,0.0108931,43269.4,7.08002e+06,8952,0.759579,8895,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.364711,0,0.364711
3,26930,pytorch_vgg19,130000,149,8,J65,JJ2,8895,7.21478e+06,0.0108931,42940.7,7.02624e+06,9083,1.53027,8895,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.138768,0,0.138768
3,26930,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,65153.6,530895,9083,11.6243,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.138768,0,0.138768
3,26930,pytorch_vgg19,130000,8111,32,J82,JJ3,17847,1.41591e+08,0.00437808,43200.5,1.81844e+08,9083,21.0252,17847,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.85105,0,2.85105
4,36045,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,62356.3,508101,9115,15.6029,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.278514,0,0.278514
4,36045,pytorch_vgg19,130000,8111,32,J82,JJ3,17847,1.41591e+08,0.00437808,34117.5,1.43611e+08,9115,42.1245,17847,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.8611,0,2.8611
4,36045,tf_alexnet,130000,343,256,J90,JJ4,26930,403218,0.00685291,60663.3,494238,9115,4.47319,26930,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.557028,0,0.557028
4,36045,pytorch_vgg19,130000,149,8,J65,JJ2,8895,7.21478e+06,0.0108931,42607.2,6.97167e+06,9115,2.30368,8895,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.278514,0,0.278514
5,45006,pytorch_vgg19,130000,8111,32,J82,JJ3,17847,1.41591e+08,0.00437808,25002.5,1.05243e+08,8961,62.8673,17847,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.81276,0,2.81276
5,45006,pytorch_vgg19,130000,149,8,J65,JJ2,8895,7.21478e+06,0.0108931,42272.6,6.91691e+06,8961,8.60244,8895,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.81276,0,2.81276
5,45006,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,59549.1,485227,8961,19.5142,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.136904,0,0.136904
5,45006,tf_alexnet,130000,343,256,J90,JJ4,26930,403218,0.00685291,57949.7,472129,8961,9.02246,26930,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.136904,0,0.136904
5,45006,pytorch_alexnet,130000,1497,1024,J32,JJ5,36045,542226,0.0133105,77052.1,572518,8961,6.09454,36045,0,n1,In-house server 3,Quadro P600,6,0.44,0,0.821425,0,0.821425
6,53904,tf_resnet50,130000,50,8,J133,JJ6,45006,374510,0.0136955,91048.9,387815,8898,7.00681,45006,0,n3,Standard_NC6,K80,1,0.56,0,1.38413,0,1.38413
