slot_number,sim_time,tardiness
1,7637,0
2,15016,0
3,22629,0
4,30185,0
5,37602,0
6,45048,0
7,52577,0
8,60028,0
9,67678,0
10,75071,0
11,80802.5,0
12,82545,0
13,90126,0
14,97664,0
15,105157,0
16,108413,0
17,112748,0
18,120215,0
19,127769,0
20,130845,0
21,135252,0
22,138615,0
23,142870,0
24,150231,0
25,151315,0
26,157834,0
27,164969,0
28,165177,0
29,172710,0
30,174068,0
31,180356,0
32,188069,0
33,195658,0
34,199543,0
35,203279,0
36,210678,0
37,218189,0
38,220084,0
39,225635,0
40,229139,0
41,232612,0
42,232869,0
43,235446,0
44,237794,0
45,240516,0
46,248070,0
47,255610,0
48,259325,0
49,263297,0
50,270816,0
51,277086,0
52,278430,0
53,284421,0
54,285965,0
55,293506,0
56,293907,0
57,300974,0
58,301514,0
59,307432,0
60,308509,0
61,316004,0
62,323504,0
63,330927,0
64,338017,0
65,338463,0
66,345130,0
67,345931,0
68,346007,0
69,353422,0
70,360903,0
71,368344,0
72,375918,0
73,379341,0
74,383434,0
75,389220,0
76,390910,0
77,397583,0
78,398554,0
79,402200,0
80,405987,0
81,413422,0
82,421015,0
83,422671,0
84,428618,0
85,435313,0
86,436148,0
87,439519,0
88,440457,0
89,441702,0
90,443604,0
91,449923,0
92,450971,0
93,457044,0
94,458292,0
95,470921,0
96,479517,0
97,487293,0
98,499842,0
99,504105,0
100,511269,0
101,538685,0
102,563503,0
103,568427,0
104,573252,0
105,581974,0
106,581990,0
107,590246,0
108,591525,0
109,599334,0
110,621678,0
111,650315,0
112,657910,0
113,664139,0
114,673905,0
115,702831,0
116,715805,0
117,735147,0
118,758898,0
119,774127,0
120,787209,0
121,845823,0
