slot_number,sim_time,tardiness
1,15185,0
2,30113,0
3,45124,0
4,60248,0
5,73313.5,0
6,75371,0
7,90315,0
8,105364,0
9,120124,0
10,135325,0
11,150291,0
12,163338,0
13,165222,0
14,168924,0
15,180481,0
16,195427,0
17,210408,0
18,225535,0
19,229103,0
20,240515,0
21,242101,0
22,247430,0
23,255531,0
24,266541,0
25,270616,0
26,285586,0
27,300699,0
28,315164,0
29,315668,0
30,316729,0
31,326645,0
32,330734,0
33,345758,0
34,360940,0
35,363588,0
36,376018,0
37,376401,0
38,381083,0
39,390981,0
40,405863,0
41,421095,0
42,436008,0
43,449048,0
44,450811,0
45,455596,0
46,460347,0
47,466611,0
48,519224,0
49,524925,0
50,549542,0
51,638547,0
52,639522,0
53,659165,0
54,682324,0
55,707881,0
56,728786,0
57,733281,0
58,736488,0
59,750711,0
60,806286,0
61,858461,0
