n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,15061,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,15061,6.5739,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.460197,0,0.460197
2,29995,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,65919.7,537138,14934,12.8751,0,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.456317,0,0.456317
2,29995,pytorch_vgg19,130000,149,8,J65,JJ2,15061,7.22095e+06,0.0108931,43269.4,7.08002e+06,14934,1.26715,15061,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.228158,0,0.228158
3,44991,pytorch_vgg19,130000,149,8,J65,JJ2,15061,7.22095e+06,0.0108931,42721.1,6.9903e+06,14996,10.3462,15061,0,n3,In-house server 2,GTX 1080Ti,7,1.13,0,4.70708,0,4.70708
3,44991,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,61473.7,500910,14996,19.4206,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.458211,0,0.458211
3,44991,pytorch_vgg19,130000,8111,32,J82,JJ3,29995,1.41603e+08,0.00437808,43200.5,1.81844e+08,14996,34.7126,29995,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,6.2761,0,6.2761
4,59914,pytorch_vgg19,130000,8111,32,J82,JJ3,29995,1.41603e+08,0.00437808,28204.5,1.18721e+08,14923,69.2561,29995,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.49822,0,2.49822
4,59914,tf_alexnet,130000,343,256,J90,JJ4,44991,421279,0.00685291,60663.3,494238,14923,7.57602,44991,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0569976,0,0.0569976
4,59914,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,56855.3,463277,14923,25.9343,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.22799,0,0.22799
4,59914,pytorch_vgg19,130000,149,8,J65,JJ2,15061,7.22095e+06,0.0108931,38792.6,6.34751e+06,14923,17.0628,15061,0,n2,In-house server 2,GTX 1080Ti,5,1.13,0,4.68416,0,4.68416
5,73195.5,pytorch_vgg19,130000,149,8,J65,JJ2,15061,7.22095e+06,0.0108931,35886.4,5.87197e+06,13281.5,26.3985,15061,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,4.16892,0,4.16892
5,73195.5,pytorch_vgg19,130000,8111,32,J82,JJ3,29995,1.41603e+08,0.00437808,13281.5,5.59059e+07,13281.5,100,29995,73195.5,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.22342,0,2.22342
5,73195.5,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,52259.4,425828,13281.5,31.7315,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.202912,0,0.202912
5,73195.5,tf_alexnet,130000,343,256,J90,JJ4,44991,421279,0.00685291,56067.4,456794,13281.5,14.3187,44991,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.202912,0,0.202912
5,73195.5,pytorch_alexnet,130000,1497,1024,J32,JJ5,59914,566095,0.0133105,77052.1,572518,13281.5,5.15472,59914,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.405824,0,0.405824
6,74944,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,48169,392498,1748.5,32.4692,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.04749,0,0.04749
6,74944,pytorch_vgg19,130000,149,8,J65,JJ2,15061,7.22095e+06,0.0108931,31846.9,5.211e+06,1748.5,27.6275,15061,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,0.313619,0,0.313619
6,74944,tf_alexnet,130000,343,256,J90,JJ4,44991,421279,0.00685291,51977.1,423469,1748.5,15.2064,44991,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.00593625,0,0.00593625
6,74944,pytorch_alexnet,130000,1497,1024,J32,JJ5,59914,566095,0.0133105,73080.2,543006,1748.5,7.42396,59914,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.071235,0,0.071235
7,89860,pytorch_vgg19,130000,149,8,J65,JJ2,15061,7.22095e+06,0.0108931,31315.1,5.12399e+06,14916,28.8931,15061,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.202563,0,0.202563
7,89860,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,47648.5,388257,14916,38.7628,0,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.101281,0,0.101281
7,89860,pytorch_alexnet,130000,1497,1024,J32,JJ5,59914,566095,0.0133105,71331.7,530014,14916,26.7823,59914,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.607689,0,0.607689
7,89860,tf_alexnet,130000,343,256,J90,JJ4,44991,421279,0.00685291,51438.6,419082,14916,22.5264,44991,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.405126,0,0.405126
7,89860,tf_resnet50,130000,50,8,J133,JJ6,74944,404448,0.0136955,91048.9,387815,14916,13.5708,74944,0,n2,Standard_NV6,M60,1,0.62,0,2.56887,0,2.56887
8,104821,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,43207.8,352073,14961,45.0754,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.406348,0,0.406348
8,104821,pytorch_vgg19,130000,149,8,J65,JJ2,15061,7.22095e+06,0.0108931,30767.5,5.03438e+06,14961,30.1626,15061,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0507935,0,0.0507935
8,104821,pytorch_alexnet,130000,1497,1024,J32,JJ5,59914,566095,0.0133105,56415.7,419184,14961,32.5889,59914,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.101587,0,0.101587
8,104821,tf_alexnet,130000,343,256,J90,JJ4,44991,421279,0.00685291,46998,382904,14961,29.8685,44991,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.406348,0,0.406348
8,104821,pytorch_resnet50,130000,3629,32,J55,JJ7,89860,3.35397e+07,0.00711637,43207.5,1.98738e+07,14961,34.626,89860,0,n3,In-house server 3,Quadro P600,8,0.44,0,0.975236,0,0.975236
8,104821,tf_resnet50,130000,50,8,J133,JJ6,74944,404448,0.0136955,78692.8,335186,14961,27.1825,74944,0,n2,Standard_NV6,M60,1,0.62,0,2.57662,0,2.57662
9,119769,pytorch_vgg19,130000,149,8,J65,JJ2,15061,7.22095e+06,0.0108931,30218.2,4.9445e+06,14948,31.4309,15061,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.202998,0,0.202998
9,119769,tf_alexnet,130000,343,256,J90,JJ4,44991,421279,0.00685291,42544,346616,14948,37.4572,44991,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0507494,0,0.0507494
9,119769,pytorch_alexnet,130000,1497,1024,J32,JJ5,59914,566095,0.0133105,51941.7,385941,14948,38.3904,59914,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.101499,0,0.101499
9,119769,pytorch_resnet50,130000,3629,32,J55,JJ7,89860,3.35397e+07,0.00711637,28246.5,1.29923e+07,14948,69.2218,89860,0,n3,In-house server 3,Quadro P600,8,0.44,0,1.82698,0,1.82698
9,119769,tf_alexnet,130000,410,512,J115,JJ8,104821,956731,0.00946545,65498.7,541335,14948,6.80845,104821,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.101499,0,0.101499
9,119769,tf_resnet50,130000,50,8,J133,JJ6,74944,404448,0.0136955,66299.5,282397,14948,31.1245,74944,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.405995,0,0.405995
9,119769,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,38753.7,315779,14948,51.3826,0,0,n2,In-house server 1,Quadro P600,2,0.11,0,0.456744,0,0.456744
10,133067,pytorch_vgg19,130000,149,8,J65,JJ2,15061,7.22095e+06,0.0108931,29669.4,4.8547e+06,13298.5,32.5593,15061,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.180597,0,0.180597
10,133067,pytorch_resnet50,130000,3629,32,J55,JJ7,89860,3.35397e+07,0.00711637,13298.5,6.11679e+06,13298.5,100,89860,133067,n3,In-house server 3,Quadro P600,8,0.44,0,0.866863,0,0.866863
10,133067,pytorch_alexnet,130000,1497,1024,J32,JJ5,59914,566095,0.0133105,47471.5,352726,13298.5,43.5517,59914,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.0902983,0,0.0902983
10,133067,tf_alexnet,130000,343,256,J90,JJ4,44991,421279,0.00685291,37940.5,309110,13298.5,43.9835,44991,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.361193,0,0.361193
10,133067,tf_alexnet,130000,410,512,J115,JJ8,104821,956731,0.00946545,61039.3,504479,13298.5,13.1002,104821,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0451491,0,0.0451491
10,133067,tf_resnet50,130000,50,8,J133,JJ6,74944,404448,0.0136955,62710.3,267109,13298.5,34.5536,74944,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0451491,0,0.0451491
10,133067,pytorch_alexnet,130000,2959,256,J26,JJ9,119769,984950,0.00393742,43214.4,1.22119e+06,13298.5,30.7732,119769,0,n2,In-house server 3,Quadro P600,4,0.44,0,1.62537,0,1.62537
10,133067,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,34303.6,279518,13298.5,57.1871,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0451491,0,0.0451491
11,134747,pytorch_alexnet,130000,1497,1024,J32,JJ5,59914,566095,0.0133105,43494.6,323177,1679.53,45.7314,59914,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.0684253,0,0.0684253
11,134747,tf_alexnet,130000,343,256,J90,JJ4,44991,421279,0.00685291,33981.5,276855,1679.53,44.8077,44991,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0456168,0,0.0456168
11,134747,tf_alexnet,130000,410,512,J115,JJ8,104821,956731,0.00946545,56918.3,470420,1679.53,13.8948,104821,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0228084,0,0.0228084
11,134747,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,30208,246145,1679.53,57.8958,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.0373229,0,0.0373229
11,134747,pytorch_alexnet,130000,2959,256,J26,JJ9,119769,984950,0.00393742,29915.9,845391,1679.53,31.0451,119769,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.0114042,0,0.0114042
11,134747,tf_resnet50,130000,50,8,J133,JJ6,74944,404448,0.0136955,59588.2,253811,1679.53,35.0016,74944,0,n2,In-house server 3,Quadro P600,3,0.44,0,0.0559843,0,0.0559843
11,134747,pytorch_vgg19,130000,149,8,J65,JJ2,15061,7.22095e+06,0.0108931,29181.2,4.77481e+06,1679.53,32.7018,15061,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0186614,0,0.0186614
12,149560,pytorch_vgg19,130000,150,8,J71,JJ10,134747,8.01195e+06,0.0128599,43297.9,7.13035e+06,14813,9.76798,134747,0,n3,In-house server 2,GTX 1080Ti,3,1.13,0,1.16241,0,1.16241
12,149560,pytorch_alexnet,130000,1497,1024,J32,JJ5,59914,566095,0.0133105,41815.1,310697,14813,51.4805,59914,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.362096,0,0.362096
12,149560,tf_alexnet,130000,343,256,J90,JJ4,44991,421279,0.00685291,33481.5,272781,14813,52.3279,44991,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.181048,0,0.181048
12,149560,tf_alexnet,130000,410,512,J115,JJ8,104821,956731,0.00946545,56397.8,466118,14813,20.903,104821,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0452619,0,0.0452619
12,149560,tf_resnet50,130000,50,8,J133,JJ6,74944,404448,0.0136955,59180.3,252074,14813,38.8212,74944,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.452619,0,0.452619
12,149560,pytorch_alexnet,130000,2959,256,J26,JJ9,119769,984950,0.00393742,29798.4,842070,14813,65.3231,119769,0,n1,In-house server 3,Quadro P600,4,0.44,0,0.724191,0,0.724191
