slot_number,sim_time,tardiness
1,4584,0
2,8921,0
3,13504,0
4,17892,0
5,22452,0
6,26822,0
7,31322,0
8,35748,0
9,40228,0
10,44746,0
11,49126,0
12,52121.5,0
13,53536,0
14,58108,0
15,62573,0
16,67046,0
17,71590,0
18,76162,0
19,80107.4,0
20,80647,0
21,85113,0
22,89637,0
23,94203,0
24,95715.2,0
25,98655,0
26,103152,0
27,107625,0
28,112103,0
29,116544,0
30,121090,0
31,125694,0
32,130145,0
33,133690,0
34,134675,0
35,139207,0
36,143712,0
37,148196,0
38,152770,0
39,157250,0
40,161034,0
41,161714,0
42,166090,0
43,166872,0
44,170418,0
45,174975,0
46,178969,0
47,179447,0
48,182285,0
49,184010,0
50,188610,0
51,193164,0
52,197661,0
53,198307,0
54,202190,0
55,205153,0
56,206710,0
57,208769,0
58,211189,0
59,213927,0
60,215706,0
61,217701,0
62,220303,0
63,221577,0
64,224473,0
65,224858,0
66,227598,0
67,229274,0
68,232304,0
69,233748,0
70,235835,0
71,238305,0
72,242822,0
73,246476,0
74,247383,0
75,247875,0
76,251810,0
77,252108,0
78,253759,0
79,256246,0
80,256989,0
81,260702,0
82,260807,0
83,265244,0
84,269665,0
85,272144,0
86,274066,0
87,275684,0
88,278196,0
89,278391,0
90,278579,0
91,283022,0
92,286552,0
93,287541,0
94,292105,0
95,296641,0
96,300442,0
97,301210,0
98,305821,0
99,306475,0
100,310391,0
101,310575,0
102,314848,0
103,319414,0
104,320714,0
105,323742,0
106,326047,0
107,327666,0
108,328323,0
109,329911,0
110,332840,0
111,334054,0
112,337314,0
113,341131,0
114,341765,0
115,346294,0
116,347514,0
117,350710,0
118,352237,0
119,355266,0
120,355694,0
121,359839,0
122,361236,0
123,362764,0
124,364372,0
125,368814,0
126,369653,0
127,371284,0
128,373317,0
129,377726,0
130,377873,0
131,379541,0
132,380008,0
133,382303,0
134,386759,0
135,391293,0
136,395461,0
137,395685,0
138,400281,0
139,401688,0
140,404835,0
141,409351,0
142,409452,0
143,413723,0
144,415214,0
145,418316,0
146,419760,0
147,422902,0
148,427344,0
149,428074,0
150,431810,0
151,433541,0
152,436351,0
153,436484,0
154,438475,0
155,438673,0
156,440852,0
157,441363,0
158,445388,0
159,446571,0
160,449939,0
161,458544,0
162,463507,0
163,464838,0
164,473417,0
165,476375,0
166,479594,0
167,483703,0
168,487854,0
169,492485,0
170,496837,0
171,507806,0
172,515516,0
173,521573,0
174,524563,0
175,525277,0
176,532129,0
177,537610,0
178,541994,0
179,551162,0
180,552923,0
181,557696,0
182,560363,0
183,577262,0
184,580102,0
185,587705,0
186,598332,0
187,605431,0
188,608205,0
189,610336,0
190,619876,0
191,620290,0
192,624683,0
193,635870,0
194,651165,0
195,651475,0
196,651907,0
197,656172,0
198,690884,0
199,751165,0
200,811446,0
201,818610,0
