slot_number,sim_time,VM_type,NodeID,cost/node
1,22517,"In-house server 1,","n1,",0.688019
2,44869,"In-house server 3,","n1,",1.63914
3,67498,"In-house server 2,In-house server 1,","n2,n1,",5.17114
4,88069.5,"In-house server 2,In-house server 3,","n2,n1,",4.88056
5,90114,"In-house server 3,","n1,",0.14279
6,112748,"In-house server 3,","n1,",1.50893
7,135410,"Standard_NV6,In-house server 3,","n1,n2,",5.56478
8,167166,"In-house server 3,","n2,n1,",6.27281
9,208984,"In-house server 3,","n2,n1,",8.09258
10,232986,"In-house server 2,In-house server 3,","n2,n1,",5.85151
11,266737,"In-house server 3,","n1,",2.8876
12,435484,"In-house server 1,","n1,",5.15616
13,506795,"In-house server 2,","n1,",13.7747
