slot_number,sim_time,tardiness
1,11233,0
2,22441,0
3,33719,0
4,45052,0
5,56222,0
6,67502,0
7,78820,0
8,90138,0
9,101436,0
10,112691,0
11,123868,0
12,135178,0
13,145481,0
14,146391,0
15,150605,0
16,157747,0
17,162063,0
18,168987,0
19,180257,0
20,191573,0
21,202538,0
22,202863,0
23,213391,0
24,214326,0
25,217632,0
26,225511,0
27,231666,0
28,233896,0
29,246501,0
30,248598,0
31,275197,0
32,284243,0
33,305016,0
34,325020,0
35,341978,0
36,349735,0
37,364797,0
38,384720,0
39,394697,0
40,502297,0
41,531782,0
