slot_number,sim_time,VM_type,NodeID,cost/node
1,44868,"In-house server 1,","n1,",1.37097
2,89857,"In-house server 2,","n1,",14.1216
3,95884.2,"In-house server 3,","n1,",0.736653
4,119564,"In-house server 2,","n1,",7.43273
5,135260,"In-house server 1,","n1,",0.479611
6,180053,"In-house server 3,","n1,",5.4747
7,184406,"In-house server 3,","n1,",0.531979
8,224843,"In-house server 3,","n1,",4.94236
9,248385,"In-house server 3,","n1,",2.87736
10,269628,"In-house server 2,","n1,",6.66794
11,314561,"In-house server 2,","n1,",14.104
12,317501,"Standard_NV24,","n1,",2.02519
13,328613,"Standard_NV24,","n1,",7.65539
14,359248,"In-house server 3,","n1,",3.74422
15,387745,"In-house server 3,","n1,",3.48296
16,404167,"In-house server 2,","n1,",5.15471
17,449144,"In-house server 3,","n1,",5.49719
18,511383,"In-house server 3,","n1,",7.60696
19,807925,"In-house server 3,","n1,",36.244
20,864011,"In-house server 2,","n1,",17.6049
21,901403,"In-house server 2,","n1,",11.7369
