slot_number,sim_time,tardiness
1,7499,0
2,14996,0
3,22480,0
4,30046,0
5,37522,0
6,45117,0
7,52573,0
8,60160,0
9,67702,0
10,75353,0
11,82834,0
12,90303,0
13,97772,0
14,105473,0
15,113021,0
16,120477,0
17,127466,0
18,127965,0
19,134814,0
20,135503,0
21,142865,0
22,145372,0
23,148369,0
24,149267,0
25,150234,0
26,157704,0
27,165352,0
28,169046,0
29,172815,0
30,179910,0
31,180228,0
32,187602,0
33,195055,0
34,199782,0
35,202518,0
36,209967,0
37,214191,0
38,215219,0
39,217400,0
40,221663,0
41,224841,0
42,232351,0
43,235419,0
44,236605,0
45,239942,0
46,240155,0
47,247538,0
48,253238,0
49,254940,0
50,262386,0
51,265426,0
52,269932,0
53,277473,0
54,284009,0
55,285040,0
56,292607,0
57,300051,0
58,300438,0
59,307369,0
60,314760,0
61,319005,0
62,322219,0
63,329654,0
64,331629,0
65,336819,0
66,337206,0
67,344568,0
68,347941,0
69,352031,0
70,356693,0
71,359535,0
72,366208,0
73,367152,0
74,374512,0
75,375323,0
76,382024,0
77,384986,0
78,389546,0
79,396891,0
80,404397,0
81,407580,0
82,411870,0
83,419480,0
84,426996,0
85,434600,0
86,435742,0
87,437758,0
88,441913,0
89,449403,0
90,452430,0
91,456206,0
92,465646,0
93,468591,0
94,468754,0
95,472441,0
96,478547,0
97,486803,0
98,487458,0
99,510052,0
100,524885,0
101,532336,0
102,535958,0
103,536774,0
104,551651,0
105,556738,0
106,575834,0
107,582830,0
108,598438,0
109,605077,0
110,609724,0
111,631623,0
112,662003,0
113,665790,0
114,686213,0
115,689536,0
116,712776,0
117,769074,0
118,781103,0
119,863278,0
120,883318,0
121,939816,0
