slot_number,sim_time,VM_type,NodeID,cost/node
1,7499,"In-house server 1,","n1,",0.229136
2,14996,"Standard_NV6,In-house server 1,","n1,n2,",1.52022
3,22480,"Standard_NV6,In-house server 1,Standard_NC6,","n2,n3,n1,",2.68177
4,30046,"Standard_NC6,In-house server 1,Standard_NV6,","n3,n2,n1,",2.94233
5,37522,"Standard_NV6,In-house server 3,","n2,n1,",1.65302
6,45117,"Standard_NV6,In-house server 3,","n2,n1,",1.69481
7,52573,"Standard_NV6,In-house server 3,Standard_NC6,","n1,n3,n2,",2.9346
8,60160,"Standard_NC6,In-house server 3,Standard_NV6,","n3,n2,n1,",2.98141
9,67702,"Standard_NV6,In-house server 3,Standard_NC6,","n1,n3,n2,",2.99884
10,75353,"Standard_NC6,In-house server 1,In-house server 3,","n1,n3,n2,",inf
11,82834,"In-house server 3,In-house server 1,Standard_NC6,","n4,n2,n3,n1,",2.48397
12,90303,"Standard_NC6,In-house server 3,","n2,n3,n1,",2.31262
13,97772,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n2,n3,n1,n5,n4,",3.9157
14,105473,"In-house server 1,Standard_NC12,In-house server 2,In-house server 3,","n3,n2,n1,n5,n4,",5.43307
15,113021,"Standard_NC12,In-house server 2,In-house server 3,","n2,n3,n1,n5,n4,",5.55477
16,120477,"Standard_NC6,In-house server 3,Standard_NV6,","n2,n1,n6,n5,n4,n3,",4.79689
17,127466,"Standard_NV6,In-house server 3,Standard_NC6,","n2,n6,n4,n5,n1,n3,",4.31524
18,127965,"In-house server 3,Standard_NC6,Standard_NV12,In-house server 1,","n6,n1,n2,n3,n5,n4,",0.317133
19,134814,"Standard_NV6,In-house server 3,Standard_NC6,In-house server 1,","n6,n4,n5,n1,n3,n2,",4.41985
20,135503,"Standard_NC12,In-house server 1,In-house server 2,In-house server 3,","n4,n1,n5,n2,n3,",0.438807
21,142865,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 1,","n4,n5,n1,n6,n3,n2,",5.69484
22,145372,"Standard_NV6,In-house server 3,In-house server 1,Standard_NC6,","n4,n5,n1,n6,n3,n2,",1.61728
23,148369,"Standard_NC6,In-house server 1,In-house server 3,","n1,n6,n5,n4,n3,n2,",1.68819
24,149267,"Standard_NC6,In-house server 3,","n4,n5,n1,n6,n3,n2,",0.555919
25,150234,"Standard_NV6,In-house server 3,In-house server 2,","n2,n3,n4,n1,n5,",0.556778
26,157704,"In-house server 1,Standard_NC6,In-house server 3,In-house server 2,","n6,n5,n4,n3,n2,n1,",4.52449
27,165352,"In-house server 3,In-house server 2,Standard_NC6,In-house server 1,","n2,n1,n6,n5,n4,n3,",4.51981
