slot_number,sim_time,VM_type,NodeID,cost/node
1,5594,"In-house server 1,","n1,",0.170928
2,11245,"Standard_NV6,In-house server 1,","n1,n2,",1.1459
3,16847,"Standard_NV6,In-house server 1,Standard_NC6,","n2,n3,n1,",2.00738
4,22456,"Standard_NC6,In-house server 1,Standard_NV6,","n3,n2,n1,",2.18128
5,28079,"Standard_NV6,In-house server 3,","n2,n1,",1.24331
6,33792,"Standard_NV6,In-house server 3,","n2,n1,",1.27485
7,39431,"Standard_NV6,In-house server 3,Standard_NC6,","n1,n3,n2,",2.21945
8,45078,"Standard_NC6,In-house server 3,Standard_NV6,","n3,n2,n1,",2.21906
9,50784,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n2,n3,",2.34354
10,56473,"In-house server 3,In-house server 1,Standard_NV12,","n3,n2,n1,",2.50421
11,62159,"Standard_NC6,In-house server 3,","n2,n3,n1,",1.67211
12,67617,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n2,n3,",2.56814
13,73192,"In-house server 1,Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n4,n1,",2.65808
14,78826,"Standard_NC12,In-house server 2,In-house server 3,","n1,n4,n2,n3,",3.61445
15,84347,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n6,n4,n5,n1,n3,n2,",3.60753
16,89912,"Standard_NC6,Standard_NV6,In-house server 2,In-house server 3,","n4,n5,n1,n6,n3,n2,",3.95814
17,95407,"Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n1,n5,n4,",3.95756
18,101073,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 2,","n6,n4,n5,n1,n3,n2,",4.17673
19,106724,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 2,","n1,n4,n7,n5,n6,n3,n2,",4.58255
20,110821,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n3,n2,n4,n7,n5,n1,n8,n6,",3.88932
21,112495,"Standard_NC12,In-house server 1,In-house server 3,","n4,n5,n1,n6,n3,n2,",1.14637
22,118197,"Standard_NC12,In-house server 1,In-house server 3,","n2,n6,n4,n5,n1,n3,",3.92329
23,123763,"Standard_NC12,In-house server 3,In-house server 1,","n6,n4,n5,n1,n3,n2,",3.60286
24,129362,"Standard_NV6,In-house server 3,Standard_NC6,In-house server 1,","n2,n1,n4,n7,n5,n6,n3,",3.92774
