slot_number,sim_time,tardiness
1,5594,0
2,11245,0
3,16847,0
4,22456,0
5,28079,0
6,33792,0
7,39431,0
8,45078,0
9,50784,0
10,56473,0
11,62159,0
12,67617,0
13,73192,0
14,78826,0
15,84347,0
16,89912,0
17,95407,0
18,101073,0
19,105366,0
20,106724,0
21,110821,0
22,112495,0
23,118197,0
24,123763,0
25,129362,0
26,134923,0
27,137983,0
28,140504,0
29,145380,0
30,146245,0
31,151873,0
32,152329,0
33,152928,0
34,157512,0
35,160505,0
36,163214,0
37,168820,0
38,174576,0
39,180138,0
40,184278,0
41,185748,0
42,190376,0
43,191378,0
44,196043,0
45,196938,0
46,202613,0
47,205551,0
48,207189,0
49,208285,0
50,208898,0
51,208971,0
52,214012,0
53,214374,0
54,219651,0
55,219830,0
56,223502,0
57,225291,0
58,230801,0
59,236616,0
60,242185,0
61,247867,0
62,250667,0
63,253557,0
64,259126,0
65,264878,0
66,267008,0
67,270332,0
68,275930,0
69,281484,0
70,281534,0
71,287239,0
72,288831,0
73,290340,0
74,292790,0
75,298497,0
76,298646,0
77,304070,0
78,309692,0
79,310099,0
80,315353,0
81,320686,0
82,326230,0
83,329324,0
84,331866,0
85,333173,0
86,337547,0
87,343041,0
88,348662,0
89,352169,0
90,354303,0
91,359840,0
92,363233,0
93,365392,0
94,371001,0
95,372123,0
96,376044,0
97,376579,0
98,381463,0
99,382156,0
100,385744,0
101,387747,0
102,393367,0
103,394224,0
104,395468,0
105,396458,0
106,398923,0
107,400729,0
108,404487,0
109,407882,0
110,410103,0
111,415691,0
112,421275,0
113,421875,0
114,426965,0
115,432518,0
116,435964,0
117,438098,0
118,443826,0
119,449373,0
120,454640,0
121,455834,0
122,457340,0
123,462922,0
124,471783,0
125,471963,0
126,475896,0
127,480566,0
128,486710,0
129,490156,0
130,493951,0
131,502115,0
132,510007,0
133,516253,0
134,521873,0
135,529180,0
136,541158,0
137,544691,0
138,547081,0
139,553841,0
140,557124,0
141,569288,0
142,578986,0
143,595200,0
144,598893,0
145,611633,0
146,613740,0
147,621999,0
148,636319,0
149,643969,0
150,644211,0
151,652690,0
152,660462,0
153,672521,0
154,675363,0
155,685845,0
156,719646,0
157,737047,0
158,783188,0
159,788975,0
160,808500,0
161,981878,0
