n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,5594,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,44571.3,368373,5594,3.88924,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.170928,0,0.170928
2,11245,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,42837.8,354046,5651,7.81811,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.172669,0,0.172669
2,11245,tf_alexnet,130000,475,1024,J92,JJ2,5594,148282,0.00498911,71843.9,598714,5651,6.89402,5594,0,n1,Standard_NV6,M60,1,0.62,0,0.973228,0,0.973228
3,16847,tf_alexnet,130000,232,128,J113,JJ3,11245,155533,0.0110549,48952.6,390266,5602,9.9966,11245,0,n3,Standard_NV6,M60,1,0.62,0,0.964789,0,0.964789
3,16847,tf_alexnet,130000,475,1024,J92,JJ2,5594,148282,0.00498911,66890.9,557439,5602,13.0408,5594,0,n1,Standard_NC6,K80,1,0.56,0,0.871422,0,0.871422
3,16847,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,41086.7,339573,5602,11.5677,0,0,n2,In-house server 1,Quadro P600,2,0.11,0,0.171172,0,0.171172
4,22456,tf_alexnet,130000,366,512,J95,JJ4,16847,692087,0.0147667,58474,483260,5609,2.97227,16847,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.171386,0,0.171386
4,22456,tf_alexnet,130000,232,128,J113,JJ3,11245,155533,0.0110549,44059,351252,5609,20.0057,11245,0,n1,Standard_NV6,M60,1,0.62,0,0.965994,0,0.965994
4,22456,tf_alexnet,130000,475,1024,J92,JJ2,5594,148282,0.00498911,62474.8,520637,5609,19.1953,5594,0,n3,Standard_NC6,K80,1,0.56,0,0.872511,0,0.872511
4,22456,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,39415.4,325761,5609,15.4674,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.171386,0,0.171386
5,28079,tf_vgg19,130000,14,32,J176,JJ5,22456,950309,0.00573196,45374.5,685012,5623,1.24865,22456,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0687256,0,0.0687256
