slot_number,sim_time,VM_type,NodeID,cost/node
1,5569,"In-house server 1,","n1,",0.170164
2,11222,"In-house server 3,","n1,",0.690922
3,16752,"In-house server 2,In-house server 1,","n2,n1,",1.90478
4,22518,"In-house server 2,In-house server 3,","n2,n1,",2.51461
5,28111,"In-house server 3,In-house server 2,","n2,n3,n1,",4.19475
6,33611,"In-house server 3,Standard_NC6,In-house server 2,","n1,n3,n2,",3.25417
7,39248,"In-house server 2,In-house server 3,Standard_NC6,","n3,n2,n1,n4,",4.02419
8,44823,"Standard_NC6,In-house server 3,In-house server 2,","n2,n3,n1,n5,n4,",5.72986
9,50409,"Standard_NC6,In-house server 2,In-house server 3,","n1,n3,n2,n5,n4,",4.67051
10,54422.5,"Standard_NV6,In-house server 1,In-house server 2,In-house server 3,","n3,n6,n1,n7,n5,n4,n2,",5.5743
11,55996,"In-house server 1,Standard_NV6,In-house server 2,In-house server 3,","n3,n2,n1,n5,n4,",1.19761
12,61593,"Standard_NC6,In-house server 2,In-house server 3,","n1,n2,n3,n5,n4,",4.67972
13,67306,"In-house server 2,In-house server 3,","n5,n2,n3,n4,n1,",5.68127
14,72870,"Standard_NV6,In-house server 3,In-house server 2,","n3,n2,n4,n1,n6,n5,",6.49134
15,78500,"Standard_NV12,In-house server 2,In-house server 3,","n4,n3,n2,n1,n6,n5,",7.53794
16,82208.8,"Standard_NV12,In-house server 3,In-house server 2,","n5,n3,n2,n1,n6,n4,",4.96572
17,84096,"Standard_NC6,In-house server 1,Standard_NV6,In-house server 2,In-house server 3,","n7,n3,n2,n8,n4,n5,n6,n1,",3.25325
18,89899,"Standard_NV24,In-house server 3,Standard_NV6,In-house server 2,In-house server 1,","n4,n1,n5,n2,n3,",5.24803
19,95392,"Standard_NV12,In-house server 2,Standard_NC6,In-house server 1,In-house server 3,","n3,n4,n6,n1,n5,n2,n7,",7.70546
20,101182,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 2,In-house server 3,","n4,n3,n2,n5,n6,n1,n7,",8.32313
21,106810,"Standard_NV12,In-house server 1,In-house server 3,In-house server 2,Standard_NC6,","n2,n7,n5,n8,n4,n1,n6,n3,",9.61555
22,112488,"Standard_NV12,In-house server 2,In-house server 3,","n4,n6,n7,n8,n2,n3,n1,n5,",11.1667
23,118001,"Standard_NV24,In-house server 3,In-house server 2,In-house server 1,","n3,n2,n4,n5,n1,n6,",8.80294
24,123701,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 2,","n4,n2,n6,n1,n5,n8,n7,n3,",8.23334
25,125779,"In-house server 3,In-house server 2,In-house server 1,","n3,n1,n7,n8,n4,n6,n5,n2,",3.03669
26,129255,"Standard_NV6,In-house server 2,In-house server 3,","n2,n3,n1,n5,n4,",2.96397
27,134848,"In-house server 3,In-house server 2,","n3,n5,n8,n4,n7,n6,n1,n2,",9.75668
28,140520,"Standard_NV6,In-house server 2,In-house server 3,","n5,n4,n6,n1,n8,n3,n2,n7,",9.09096
29,146049,"Standard_NV12,Standard_NC6,In-house server 3,In-house server 2,","n5,n4,n7,n8,n6,n1,n2,n3,",8.93855
30,146983,"Standard_NV12,In-house server 2,In-house server 3,","n8,n3,n7,n6,n1,n4,n5,n2,",1.65801
31,151666,"In-house server 3,In-house server 2,","n7,n3,n5,n8,n4,n6,n1,n2,",7.27151
32,157300,"Standard_NV6,In-house server 3,In-house server 2,","n5,n7,n8,n4,n6,n1,n2,n3,",7.9502
33,162934,"In-house server 2,In-house server 3,Standard_NV6,","n7,n4,n6,n1,n8,n2,n3,n5,",6.87035
34,168559,"Standard_NV12,Standard_NC12,In-house server 3,","n6,n4,n8,n5,n3,n2,n7,n1,",7.82812
35,174170,"In-house server 2,In-house server 3,Standard_NV12,","n8,n1,n5,n7,n6,n4,n2,n3,",7.80864
36,177854,"Standard_NV6,In-house server 3,In-house server 2,","n4,n5,n8,n7,n6,n1,n2,n3,",4.49193
37,179814,"In-house server 3,Standard_NC6,Standard_NV24,","n4,n6,n7,n8,n5,n2,n3,n1,",3.09309
38,185485,"Standard_NV6,Standard_NC12,In-house server 3,","n5,n2,n8,n4,n6,n1,n7,n3,",6.91547
39,190605,"Standard_NV12,Standard_NC12,In-house server 3,","n6,n2,n8,n4,n5,n7,n3,n1,",7.12507
40,191197,"In-house server 3,Standard_NV24,","n6,n3,n8,n4,n5,n7,n2,n1,",0.914603
41,196826,"In-house server 2,In-house server 3,Standard_NV12,","n4,n8,n5,n7,n1,n6,n3,n2,",7.83369
42,201735,"Standard_NV24,In-house server 3,In-house server 2,","n5,n3,n8,n4,n7,n6,n1,n2,",8.5233
