slot_number,sim_time,tardiness
1,2235,0
2,4436,0
3,6723,0
4,8914,0
5,11096,0
6,13374,0
7,15542,0
8,17789,0
9,20015,0
10,22243,0
11,24473,0
12,26813,0
13,29150,0
14,31382,0
15,33636,0
16,35894,0
17,38171,0
18,40378,0
19,42652,0
20,44967,0
21,47220,0
22,49464,0
23,51737,0
24,54089,0
25,56310,0
26,58565,0
27,60785,0
28,63010,0
29,65259,0
30,67563,0
31,69825,0
32,72181,0
33,74468,0
34,76781,0
35,76925.8,0
36,79050,0
37,81248,0
38,83535,0
39,85815,0
40,86840.6,0
41,88100,0
42,88210.6,0
43,90350,0
44,91031.6,0
45,92515,0
46,94715,0
47,96898,0
48,98257.9,0
49,99072,0
50,101343,0
51,103666,0
52,104524,0
53,105924,0
54,108084,0
55,110290,0
56,112475,0
57,114616,0
58,114669,0
59,116858,0
60,119133,0
61,121320,0
62,122108,0
63,123541,0
64,124886,0
65,125796,0
66,126599,0
67,127972,0
68,130212,0
69,132434,0
70,132454,0
71,134607,0
72,136845,0
73,137732,0
74,139062,0
75,141355,0
76,142448,0
77,143630,0
78,143862,0
79,145857,0
80,148045,0
81,150315,0
82,152510,0
83,154804,0
84,154926,0
85,157055,0
86,159306,0
87,161508,0
88,162133,0
89,163773,0
90,165959,0
91,168167,0
92,168223,0
93,168983,0
94,170453,0
95,172204,0
96,172646,0
97,174910,0
98,175681,0
99,177157,0
100,177321,0
101,179350,0
102,179395,0
103,181674,0
104,183912,0
105,185903,0
106,186130,0
107,188198,0
108,188353,0
109,190591,0
110,192786,0
111,195024,0
112,197285,0
113,199547,0
114,201307,0
115,201788,0
116,204007,0
117,205700,0
118,206281,0
119,208529,0
120,210855,0
121,212194,0
122,213029,0
123,213080,0
124,215290,0
125,217547,0
126,218622,0
127,219771,0
128,221611,0
129,221921,0
130,222457,0
131,223078,0
132,224188,0
133,224898,0
134,226390,0
135,227595,0
136,228635,0
137,229211,0
138,230144,0
139,230948,0
140,232374,0
141,233245,0
142,235486,0
143,236563,0
144,237752,0
145,240077,0
146,242212,0
147,243333,0
148,244575,0
149,246660,0
