slot_number,sim_time,VM_type,NodeID,cost/node
1,22658,"In-house server 1,","n1,",0.692328
2,45108,"Standard_NV6,In-house server 1,","n1,n2,",4.55236
3,67387,"Standard_NC6,Standard_NV6,","n2,n1,",7.30256
4,89957,"Standard_NC6,In-house server 1,","n2,n1,",4.20053
5,112653,"In-house server 1,","n1,n2,",1.38698
6,134999,"In-house server 1,","n1,n2,",1.36559
7,144047,"Standard_NC6,In-house server 1,","n2,n1,",1.68389
8,164040,"Standard_NV6,In-house server 1,","n2,n1,",4.05426
9,244772,"Standard_NV6,In-house server 1,","n1,n2,",16.3706
10,300534,"In-house server 1,","n2,n1,",3.40766
11,307485,"In-house server 1,Standard_NV6,","n1,n2,",1.40963
12,318819,"Standard_NV6,In-house server 1,","n1,n2,",2.29826
13,378241,"Standard_NV6,","n1,",10.2337
