slot_number,sim_time,tardiness
1,1400,0
2,2829,0
3,4266,0
4,5682,0
5,7121,0
6,8491,0
7,9908,0
8,11331,0
9,12712,0
10,14128,0
11,15513,0
12,16888,0
13,18248,0
14,19733,0
15,21122,0
16,22537,0
17,24034,0
18,25443,0
19,26821,0
20,28148,0
21,29567,0
22,30961,0
23,32369,0
24,33783,0
25,35135,0
26,36580,0
27,37992,0
28,39431,0
29,40797,0
30,42283,0
31,43658,0
32,45114,0
33,46553,0
34,47951,0
35,49307,0
36,50321.5,0
37,50697,0
38,52121,0
39,53585,0
40,54963,0
41,56396,0
42,57766,0
43,59148,0
44,60534,0
45,61982,0
46,63396,0
47,64838,0
48,66247,0
49,67692,0
50,69088,0
51,69596.1,0
52,70540,0
53,71092.1,0
54,71881,0
55,73286,0
56,74672,0
57,76101,0
58,77495,0
59,78935,0
60,80264,0
61,81700,0
62,83091,0
63,84586,0
64,86033,0
65,87293.8,0
66,87461,0
67,88199.7,0
68,88837,0
69,90261,0
70,90335.6,0
71,91645,0
72,93037,0
73,93874.6,0
74,94480,0
75,95841,0
76,96812.2,0
77,97304,0
78,98755,0
79,100212,0
80,101646,0
81,103024,0
82,104434,0
83,105740,0
84,107186,0
85,108597,0
86,109742,0
87,109949,0
88,111318,0
89,112786,0
90,114190,0
91,115635,0
92,117070,0
93,118012,0
94,118519,0
95,119978,0
96,120000,0
97,121359,0
98,122700,0
99,124102,0
100,125473,0
101,126485,0
102,126958,0
103,128374,0
104,129741,0
105,131082,0
106,131553,0
107,132513,0
108,133961,0
109,135318,0
110,136630,0
111,137687,0
112,138041,0
113,139445,0
114,140802,0
115,142199,0
116,142440,0
117,143599,0
118,144978,0
119,145195,0
120,146440,0
121,146500,0
122,147824,0
123,148607,0
124,149243,0
125,150168,0
126,150637,0
127,152109,0
128,152973,0
129,153301,0
130,153449,0
131,153901,0
132,154811,0
133,154992,0
134,156285,0
135,156790,0
136,157750,0
137,158095,0
138,159155,0
139,160474,0
140,161892,0
141,162878,0
142,163283,0
143,164708,0
144,166123,0
145,167548,0
146,169047,0
147,170361,0
148,170454,0
