slot_number,sim_time,VM_type,NodeID,cost/node
1,1096,"In-house server 1,","n1,",0.0334889
2,2145,"In-house server 1,In-house server 2,","n1,n2,",0.207663
3,3217,"In-house server 1,In-house server 3,In-house server 2,","n1,n2,n3,",0.343239
4,4268,"In-house server 2,In-house server 3,","n1,n2,",0.253018
5,5366,"Standard_NV6,In-house server 2,In-house server 3,","n1,n3,n2,",0.477291
6,6465,"In-house server 3,In-house server 2,Standard_NC6,","n4,n3,n2,n1,",0.776657
7,7547,"In-house server 3,In-house server 2,Standard_NC6,","n1,n4,n3,n2,",0.761207
8,8654,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",0.81082
9,9748,"Standard_NC12,In-house server 2,In-house server 3,","n1,n4,n2,n3,",0.959073
10,10829,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n4,n5,n1,n6,n3,n2,",1.05269
11,11930,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n1,n6,n5,n4,n2,n3,",1.06541
12,12959,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n6,n2,n3,n1,n5,n4,",1.02044
13,14044,"In-house server 3,In-house server 2,Standard_NC6,Standard_NV12,","n1,n6,n5,n4,n3,n2,",1.21568
14,15122,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n5,n7,n6,n2,n3,",1.18582
15,16169,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n2,n1,n3,n8,n6,n7,n5,n4,",1.30182
16,17271,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n2,n1,n3,n8,n6,n5,n7,n4,",1.51239
17,18275,"Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n3,n8,n6,n7,n5,n4,",1.35014
18,19329,"Standard_NV12,Standard_NC12,In-house server 2,In-house server 3,","n2,n1,n4,n7,n5,n9,n3,n8,n6,",1.84294
19,20382,"Standard_NV24,In-house server 2,In-house server 3,","n3,n1,n2,n6,n8,n4,n5,n7,",1.7827
20,21497,"Standard_NV12,Standard_NC12,In-house server 2,In-house server 3,","n2,n3,n1,n4,n7,n5,n9,n8,n6,",1.84975
21,22510,"Standard_NC12,In-house server 1,Standard_NV6,In-house server 2,In-house server 3,","n1,n9,n2,n3,n11,n7,n4,n5,n8,n6,n10,",1.85468
22,23548,"Standard_NV12,Standard_NC24,In-house server 2,In-house server 3,","n3,n2,n1,n4,n7,n5,n9,n8,n6,",2.0414
23,24612,"Standard_NV24X,In-house server 2,In-house server 3,","n1,n2,n3,n4,n7,n5,n9,n8,n6,",2.24465
