n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,11201,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,11201,5.68646,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.342253,0,0.342253
2,22567,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,57423.3,361924,11366,19.7934,11201,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.90275,0,1.90275
2,22567,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,57213.7,466133,11366,11.4567,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.347294,0,0.347294
3,33912,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,78756.1,363367,11345,9.21025,22567,0,n1,In-house server 3,Quadro P600,8,0.44,0,1.38661,0,1.38661
3,33912,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,46057.3,290287,11345,39.5502,11201,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.89924,0,1.89924
3,33912,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,53713.3,437614,11345,17.0243,0,0,n2,In-house server 1,Quadro P600,2,0.11,0,0.346653,0,0.346653
4,44900,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,71502.5,329900,10988,14.3656,22567,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.268596,0,0.268596
4,44900,pytorch_alexnet,130000,952,1024,J20,JJ4,33912,737292,0.00377904,49145.6,364215,10988,6.70061,33912,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.268596,0,0.268596
4,44900,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,50335.8,410097,10988,22.4166,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.268596,0,0.268596
4,44900,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,34712.3,218782,10988,58.6853,11201,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.83947,0,1.83947
5,56006,pytorch_alexnet,130000,952,1024,J20,JJ4,33912,737292,0.00377904,45852.5,339810,11106,29.2988,33912,0,n3,In-house server 3,Quadro P600,3,0.44,0,0.509025,0,0.509025
5,56006,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,67442.3,311167,11106,19.5763,22567,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.33935,0,0.33935
5,56006,tf_resnet50,130000,52,8,J141,JJ5,44900,193948,0.0132068,94687.4,403340,11106,8.40925,44900,0,n1,Standard_NC6,K80,1,0.56,0,1.7276,0,1.7276
5,56006,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,47064.6,383446,11106,28.0549,0,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.169675,0,0.169675
5,56006,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,23724.3,149528,11106,78.0258,11201,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.85923,0,1.85923
6,67306,pytorch_vgg19,130000,8111,32,J82,JJ6,56006,2.00696e+08,0.0149911,43200.5,1.81844e+08,11300,26.1571,56006,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.36463,0,2.36463
6,67306,tf_resnet50,130000,52,8,J141,JJ5,44900,193948,0.0132068,86724.9,369422,11300,18.2949,44900,0,n2,Standard_NV6,M60,1,0.62,0,1.94611,0,1.94611
6,67306,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,12618.3,79529.7,11300,81.1754,11201,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.138111,0,0.138111
6,67306,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,43644.3,355580,11300,33.7916,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.138111,0,0.138111
6,67306,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,63338.6,292234,11300,24.878,22567,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.276222,0,0.276222
6,67306,pytorch_alexnet,130000,952,1024,J20,JJ4,33912,737292,0.00377904,34746.5,257504,11300,52.2917,33912,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.414333,0,0.414333
7,78557,pytorch_alexnet,130000,952,1024,J20,JJ4,33912,737292,0.00377904,23446.5,173761,11251,75.1849,33912,0,n2,In-house server 3,Quadro P600,3,0.44,0,0.515671,0,0.515671
7,78557,pytorch_vgg19,130000,8111,32,J82,JJ6,56006,2.00696e+08,0.0149911,31900.5,1.34279e+08,11251,52.2008,56006,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.8835,0,1.8835
7,78557,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,10809.7,68130.7,11251,84.3113,11201,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.17189,0,0.17189
7,78557,tf_resnet50,130000,52,8,J141,JJ5,44900,193948,0.0132068,77364.4,329549,11251,26.814,44900,0,n1,Standard_NC6,K80,1,0.56,0,1.75016,0,1.75016
7,78557,tf_vgg19,130000,11,16,J166,JJ7,67306,569106,0.00739369,46791.5,661089,11251,2.36823,67306,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.17189,0,0.17189
7,78557,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,40164.2,327227,11251,39.5034,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.17189,0,0.17189
7,78557,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,59163.2,272969,11251,34.0119,22567,0,n3,In-house server 3,Quadro P600,8,0.44,0,1.37512,0,1.37512
8,89968,pytorch_vgg19,130000,8111,32,J82,JJ6,56006,2.00696e+08,0.0149911,20649.5,8.692e+07,11411,52.2103,56006,0,n4,In-house server 3,Quadro P600,4,0.44,0,0.619857,0,0.619857
8,89968,pytorch_alexnet,130000,1240,1024,J16,JJ8,78557,870661,0.0125995,64139.2,474510,11411,17.791,78557,0,n4,In-house server 3,Quadro P600,3,0.44,0,0.464893,0,0.464893
8,89968,pytorch_alexnet,130000,952,1024,J20,JJ4,33912,737292,0.00377904,12195.5,90380.2,11411,98.4037,33912,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.380367,0,0.380367
8,89968,tf_resnet50,130000,52,8,J141,JJ5,44900,193948,0.0132068,69297.9,295189,11411,36.7968,44900,0,n2,Standard_NV6,M60,1,0.62,0,1.96523,0,1.96523
8,89968,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,9008.97,56781.1,11411,87.4642,11201,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.253578,0,0.253578
8,89968,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,36699.2,298997,11411,45.1034,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.253578,0,0.253578
8,89968,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,51969.7,239779,11411,43.2757,22567,0,n3,In-house server 3,Quadro P600,8,0.44,0,1.39468,0,1.39468
8,89968,tf_vgg19,130000,11,16,J166,JJ7,67306,569106,0.00739369,45683.4,645433,11411,4.77013,67306,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.126789,0,0.126789
9,90752.5,pytorch_vgg19,130000,8111,32,J82,JJ6,56006,2.00696e+08,0.0149911,20645.4,8.69027e+07,784.503,52.211,56006,0,n4,In-house server 3,Quadro P600,2,0.44,0,0.0174334,0,0.0174334
9,90752.5,pytorch_alexnet,130000,1240,1024,J16,JJ8,78557,870661,0.0125995,52728.2,390090,784.503,18.1581,78557,0,n4,In-house server 3,Quadro P600,2,0.44,0,0.0174334,0,0.0174334
9,90752.5,pytorch_alexnet,130000,952,1024,J20,JJ4,33912,737292,0.00377904,784.503,5813.9,784.503,100,33912,90752.5,n4,In-house server 3,Quadro P600,3,0.44,0,0.0261501,0,0.0261501
9,90752.5,tf_vgg19,130000,11,16,J166,JJ7,67306,569106,0.00739369,44559.5,629554,784.503,4.93527,67306,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0079903,0,0.0079903
9,90752.5,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,7198.49,45370.1,784.503,87.6809,11201,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.0159806,0,0.0159806
9,90752.5,tf_resnet50,130000,52,8,J141,JJ5,44900,193948,0.0132068,59845.5,254924,784.503,37.3908,44900,0,n1,Standard_NC6,K80,1,0.56,0,0.122034,0,0.122034
9,90752.5,tf_alexnet,130000,366,512,J95,JJ9,89968,275789,0.00855975,58474,483260,784.503,1.17524,89968,0,n3,Standard_NV6,M60,1,0.62,0,0.135109,0,0.135109
9,90752.5,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,33302.1,271320,784.503,45.4884,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.0159806,0,0.0159806
9,90752.5,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,44673.8,206117,784.503,43.6438,22567,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.0159806,0,0.0159806
10,101223,pytorch_vgg19,130000,8111,32,J82,JJ6,56006,2.00696e+08,0.0149911,20645.1,8.69016e+07,10470.5,76.4479,56006,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.75284,0,1.75284
10,101223,tf_vgg19,130000,11,16,J166,JJ7,67306,569106,0.00739369,44482.2,628462,10470.5,7.13921,67306,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0914091,0,0.0914091
10,101223,pytorch_alexnet,130000,1240,1024,J16,JJ8,78557,870661,0.0125995,52492.7,388348,10470.5,23.0575,78557,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.182818,0,0.182818
10,101223,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,7074.01,44585.6,10470.5,90.5739,11201,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.182818,0,0.182818
10,101223,tf_resnet50,130000,52,8,J141,JJ5,44900,193948,0.0132068,59283,252528,10470.5,45.3188,44900,0,n1,Standard_NC12,K80,1,1.13,0,1.64329,0,1.64329
10,101223,tf_alexnet,130000,366,512,J95,JJ9,89968,275789,0.00855975,57786.8,477580,10470.5,15.2774,89968,0,n1,Standard_NC12,K80,1,1.13,0,1.64329,0,1.64329
10,101223,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,33068.5,269417,10470.5,50.6268,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.182818,0,0.182818
10,101223,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,44383.9,204780,10470.5,46.5253,22567,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0914091,0,0.0914091
11,111398,pytorch_vgg19,130000,8111,32,J82,JJ6,56006,2.00696e+08,0.0149911,10174.6,4.2828e+07,10174.6,100,56006,111398,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.96535,0,1.96535
11,111398,pytorch_alexnet,130000,1240,1024,J16,JJ8,78557,870661,0.0125995,49350.3,365099,10174.6,38.9209,78557,0,n3,In-house server 3,Quadro P600,3,0.44,0,0.466336,0,0.466336
11,111398,tf_resnet50,130000,126,32,J143,JJ10,101223,1.11662e+06,0.0113172,105828,590751,10174.6,1.72232,101223,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.310891,0,0.310891
11,111398,tf_vgg19,130000,11,16,J166,JJ7,67306,569106,0.00739369,43451,613892,10174.6,9.28086,67306,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.155445,0,0.155445
11,111398,tf_alexnet,130000,366,512,J95,JJ9,89968,275789,0.00855975,49540.7,409430,10174.6,20.468,89968,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.177652,0,0.177652
11,111398,tf_resnet50,130000,52,8,J141,JJ5,44900,193948,0.0132068,51776.1,220551,10174.6,53.0229,44900,0,n2,Standard_NC6,K80,1,0.56,0,1.58272,0,1.58272
11,111398,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,5412.75,34115.1,10174.6,93.3852,11201,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.177652,0,0.177652
11,111398,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,29951.4,244021,10174.6,55.62,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.177652,0,0.177652
11,111398,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,42114.6,194309,10174.6,51.299,22567,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.177652,0,0.177652
12,112411,tf_resnet50,130000,126,32,J143,JJ10,101223,1.11662e+06,0.0113172,104006,580577,1013.39,1.89721,101223,0,n3,In-house server 3,Quadro P600,3,0.44,0,0.0371575,0,0.0371575
12,112411,pytorch_alexnet,130000,1240,1024,J16,JJ8,78557,870661,0.0125995,39175.7,289826,1013.39,40.5008,78557,0,n3,In-house server 3,Quadro P600,3,0.44,0,0.0371575,0,0.0371575
12,112411,tf_resnet50,130000,52,8,J141,JJ5,44900,193948,0.0132068,44481.4,189478,1013.39,53.7902,44900,0,n2,Standard_NC6,K80,1,0.56,0,0.157638,0,0.157638
12,112411,tf_alexnet,130000,366,512,J95,JJ9,89968,275789,0.00855975,46505.6,384346,1013.39,20.985,89968,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0176941,0,0.0176941
12,112411,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,3798.43,23940.5,1013.39,93.6652,11201,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0176941,0,0.0176941
12,112411,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,38355,176963,1013.39,51.7745,22567,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0176941,0,0.0176941
12,112411,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,26922.4,219343,1013.39,56.1344,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.00884703,0,0.00884703
12,112411,tf_vgg19,130000,11,16,J166,JJ7,67306,569106,0.00739369,42448.8,599734,1013.39,9.49417,67306,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.00884703,0,0.00884703
13,123746,pytorch_alexnet,130000,1240,1024,J16,JJ8,78557,870661,0.0125995,38162.3,282329,11335,45.8048,78557,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.213137,0,0.213137
13,123746,tf_vgg19,130000,11,16,J166,JJ7,67306,569106,0.00739369,42349,598324,11335,11.8801,67306,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.106568,0,0.106568
13,123746,tf_resnet50,130000,52,8,J141,JJ5,44900,193948,0.0132068,43754.8,186383,11335,62.3728,44900,0,n2,Standard_NC6,K80,1,0.56,0,1.76322,0,1.76322
13,123746,tf_alexnet,130000,366,512,J95,JJ9,89968,275789,0.00855975,46203.3,381848,11335,26.7675,89968,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.197913,0,0.197913
13,123746,tf_resnet50,130000,86,64,J140,JJ2,11201,166458,0.00820137,3637.65,22927.1,11335,96.7971,11201,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.197913,0,0.197913
13,123746,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,26610.3,216800,11335,61.6971,0,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.213137,0,0.213137
13,123746,pytorch_resnet50,130000,63,16,J46,JJ3,22567,395886,0.00898677,37980.5,175236,11335,57.0926,22567,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.197913,0,0.197913
13,123746,tf_resnet50,130000,126,32,J143,JJ10,101223,1.11662e+06,0.0113172,103821,579544,11335,3.81595,101223,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.213137,0,0.213137
13,123746,tf_resnet50,130000,86,64,J140,JJ11,112411,525052,0.00406534,57423.3,361924,11335,3.13188,112411,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.197913,0,0.197913
14,135080,pytorch_alexnet,130000,1240,1024,J16,JJ8,78557,870661,0.0125995,34760.4,257161,11334,51.1083,78557,0,n3,In-house server 1,Quadro P600,2,0.11,0,0.346317,0,0.346317
