slot_number,sim_time,tardiness
1,11114,0
2,22137,0
3,33317,0
4,44501,0
5,55527,0
6,66785,0
7,77845,0
8,89142,0
9,98727.5,0
10,100461,0
11,111717,0
12,122749,0
13,128270,0
14,133968,0
15,137024,0
16,145125,0
17,156236,0
18,167368,0
19,170827,0
20,178710,0
21,182395,0
22,189941,0
23,199858,0
24,201359,0
25,212629,0
26,223583,0
27,227829,0
28,234742,0
29,245834,0
30,256997,0
31,262387,0
32,268241,0
33,279515,0
34,280414,0
35,290767,0
36,302112,0
37,312532,0
38,313272,0
39,324628,0
40,334988,0
41,335837,0
42,337923,0
43,343593,0
44,347044,0
45,354585,0
46,358261,0
47,369490,0
48,380636,0
49,382690,0
50,392061,0
51,403375,0
52,411404,0
53,414662,0
54,426073,0
55,428435,0
56,437235,0
57,443356,0
58,448340,0
59,454815,0
60,471992,0
61,477281,0
62,477747,0
63,487656,0
64,491868,0
65,502487,0
66,507741,0
67,524456,0
68,546672,0
69,547089,0
70,553221,0
71,562894,0
72,588897,0
73,596883,0
74,657312,0
75,684140,0
76,708988,0
77,734140,0
78,761327,0
79,803621,0
80,905617,0
81,917815,0
