slot_number,sim_time,tardiness
1,9106,0
2,18022,0
3,27007,0
4,36100,0
5,45074,0
6,54048,0
7,63042,0
8,72110,0
9,81256,0
10,88274.5,0
11,90210,0
12,99296,0
13,106392,0
14,108335,0
15,117344,0
16,126317,0
17,132161,0
18,135384,0
19,144471,0
20,153528,0
21,162582,0
22,171706,0
23,174293,0
24,180610,0
25,183427,0
26,189645,0
27,198694,0
28,199815,0
29,207711,0
30,216742,0
31,220643,0
32,225768,0
33,231439,0
34,237746,0
35,248184,0
36,256974,0
37,267884,0
38,280103,0
39,289440,0
40,306708,0
41,312824,0
42,346872,0
43,376335,0
44,432896,0
45,440865,0
46,450827,0
47,453014,0
48,460246,0
49,530667,0
50,671147,0
51,699150,0
