slot_number,sim_time,tardiness
1,8821,0
2,17811,0
3,26857,0
4,35862,0
5,44828,0
6,53849,0
7,62964,0
8,72143,0
9,81117,0
10,88028.5,0
11,90116,0
12,99104,0
13,106152,0
14,108036,0
15,116936,0
16,125804,0
17,131422,0
18,134767,0
19,143679,0
20,152453,0
21,161390,0
22,162863,0
23,170461,0
24,179571,0
25,181109,0
26,188568,0
27,197526,0
28,200364,0
29,206430,0
30,208422,0
31,215372,0
32,219210,0
33,224034,0
34,224329,0
35,237927,0
36,247041,0
37,257802,0
38,262564,0
39,280309,0
40,284833,0
41,306831,0
42,314729,0
43,357344,0
44,373806,0
45,431679,0
46,450648,0
47,460099,0
48,478678,0
49,509857,0
50,671073,0
51,707474,0
