n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,9106,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,9106,4.62288,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.278239,0,0.278239
2,18022,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,57858.9,471390,8916,9.14931,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.272433,0,0.272433
2,18022,tf_resnet50,130000,86,64,J140,JJ2,9106,164363,0.00820137,57423.3,361924,8916,15.5268,9106,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,1.4926,0,1.4926
3,27007,pytorch_resnet50,130000,63,16,J46,JJ3,18022,391341,0.00898677,78756.1,363367,8985,6.2174,18022,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.439267,0,0.439267
3,27007,tf_resnet50,130000,86,64,J140,JJ2,9106,164363,0.00820137,48507.3,305728,8985,31.1738,9106,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,2.82029,0,2.82029
3,27007,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,55113,449018,8985,13.5587,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.219633,0,0.219633
4,36100,pytorch_alexnet,130000,952,1024,J20,JJ4,27007,730387,0.00377904,49145.6,364215,9093,18.5022,27007,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.416762,0,0.416762
4,36100,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,52438.1,427225,9093,18.0211,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.277842,0,0.277842
4,36100,pytorch_resnet50,130000,63,16,J46,JJ3,18022,391341,0.00898677,73859.5,340775,9093,8.71983,18022,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.138921,0,0.138921
4,36100,tf_resnet50,130000,86,64,J140,JJ2,9106,164363,0.00820137,39522.3,249098,9093,47.0088,9106,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.52224,0,1.52224
5,45074,tf_resnet50,130000,52,8,J141,JJ5,36100,185148,0.0132068,94687.4,403340,8974,6.79494,36100,0,n3,Standard_NC6,K80,1,0.56,0,1.39596,0,1.39596
5,45074,pytorch_alexnet,130000,952,1024,J20,JJ4,27007,730387,0.00377904,40052.6,296827,8974,23.9746,27007,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.219364,0,0.219364
5,45074,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,49731.1,405171,8974,22.4251,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.219364,0,0.219364
5,45074,tf_resnet50,130000,86,64,J140,JJ2,9106,164363,0.00820137,30429.3,191788,8974,62.6366,9106,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,1.50231,0,1.50231
5,45074,pytorch_resnet50,130000,63,16,J46,JJ3,18022,391341,0.00898677,71888.7,331682,8974,12.9302,18022,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.219364,0,0.219364
6,54048,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,47059.5,383404,8974,26.8291,0,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.219364,0,0.219364
6,54048,pytorch_vgg19,130000,8111,32,J82,JJ6,45074,2.00685e+08,0.0149911,43200.5,1.81844e+08,8974,20.7729,45074,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,2.81684,0,2.81684
6,54048,pytorch_resnet50,130000,63,16,J46,JJ3,18022,391341,0.00898677,68572.8,316383,8974,17.1406,18022,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.219364,0,0.219364
6,54048,pytorch_alexnet,130000,952,1024,J20,JJ4,27007,730387,0.00377904,37363.1,276896,8974,29.4471,27007,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.219364,0,0.219364
6,54048,tf_resnet50,130000,52,8,J141,JJ5,36100,185148,0.0132068,88253.4,375933,8974,14.6458,36100,0,n1,Standard_NV6,M60,1,0.62,0,1.54552,0,1.54552
6,54048,tf_resnet50,130000,86,64,J140,JJ2,9106,164363,0.00820137,21455.3,135227,8974,78.2644,9106,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.50231,0,1.50231
7,63042,tf_resnet50,130000,52,8,J141,JJ5,36100,185148,0.0132068,80819.7,344268,8994,21.4558,36100,0,n2,Standard_NC6,K80,1,0.56,0,1.39907,0,1.39907
7,63042,pytorch_alexnet,130000,952,1024,J20,JJ4,27007,730387,0.00377904,34673.6,256964,8994,47.7478,27007,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.274817,0,0.274817
7,63042,tf_resnet50,130000,86,64,J140,JJ2,9106,164363,0.00820137,12481.3,78666.2,8994,80.7712,9106,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0916056,0,0.0916056
7,63042,pytorch_resnet50,130000,63,16,J46,JJ3,18022,391341,0.00898677,65256.8,301084,8994,21.3604,18022,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.183211,0,0.183211
7,63042,tf_vgg19,130000,11,16,J166,JJ7,54048,555848,0.00739369,46791.5,661089,8994,1.89315,54048,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0916056,0,0.0916056
7,63042,pytorch_vgg19,130000,8111,32,J82,JJ6,45074,2.00685e+08,0.0149911,34226.5,1.4407e+08,8994,41.5921,45074,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.61321,0,1.61321
7,63042,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,44387.9,361638,8994,31.3951,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0916056,0,0.0916056
8,72110,pytorch_alexnet,130000,1240,1024,J16,JJ8,63042,855146,0.0125995,64139.2,474510,9068,4.24317,63042,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.147775,0,0.147775
8,72110,pytorch_resnet50,130000,63,16,J46,JJ3,18022,391341,0.00898677,61933.5,285751,9068,23.8559,18022,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0738874,0,0.0738874
8,72110,tf_vgg19,130000,11,16,J166,JJ7,54048,555848,0.00739369,45905.7,648573,9068,3.80188,54048,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0738874,0,0.0738874
8,72110,tf_resnet50,130000,86,64,J140,JJ2,9106,164363,0.00820137,11041.8,69593.4,9068,83.2987,9106,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0738874,0,0.0738874
8,72110,tf_resnet50,130000,52,8,J141,JJ5,36100,185148,0.0132068,74371.4,316800,9068,28.322,36100,0,n2,Standard_NC6,K80,1,0.56,0,1.41058,0,1.41058
8,72110,pytorch_alexnet,130000,952,1024,J20,JJ4,27007,730387,0.00377904,25679.6,190310,9068,53.2776,27007,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.147775,0,0.147775
8,72110,pytorch_vgg19,130000,8111,32,J82,JJ6,45074,2.00685e+08,0.0149911,25232.5,1.06211e+08,9068,62.5826,45074,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.62648,0,1.62648
8,72110,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,41618,339071,9068,35.9987,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0738874,0,0.0738874
9,81256,pytorch_resnet50,130000,63,16,J46,JJ3,18022,391341,0.00898677,59968.1,276683,9146,26.373,18022,0,n5,In-house server 1,Quadro P600,1,0.11,0,0.279461,0,0.279461
9,81256,pytorch_alexnet,130000,1240,1024,J16,JJ8,63042,855146,0.0125995,61417.6,454375,9146,8.52285,63042,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.149046,0,0.149046
9,81256,tf_resnet50,130000,86,64,J140,JJ2,9106,164363,0.00820137,9590.44,60446,9146,85.8479,9106,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.074523,0,0.074523
9,81256,tf_resnet50,130000,52,8,J141,JJ5,36100,185148,0.0132068,67870,289106,9146,35.2471,36100,0,n3,Standard_NC6,K80,1,0.56,0,1.42271,0,1.42271
9,81256,pytorch_alexnet,130000,952,1024,J20,JJ4,27007,730387,0.00377904,22962,170170,9146,58.8549,27007,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.149046,0,0.149046
9,81256,pytorch_vgg19,130000,8111,32,J82,JJ6,45074,2.00685e+08,0.0149911,16164.5,6.80413e+07,9146,83.7537,45074,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.91389,0,1.91389
9,81256,tf_alexnet,130000,366,512,J95,JJ9,72110,257931,0.00855975,58474,483260,9146,13.7014,72110,0,n2,Standard_NV6,M60,1,0.62,0,1.57514,0,1.57514
9,81256,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,38825.3,316318,9146,40.4871,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.149046,0,0.149046
9,81256,tf_vgg19,130000,11,16,J166,JJ7,54048,555848,0.00739369,45012.5,635955,9146,5.72702,54048,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.074523,0,0.074523
10,88274.5,pytorch_alexnet,130000,952,1024,J20,JJ4,27007,730387,0.00377904,20221,149857,7018.5,63.1349,27007,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.245091,0,0.245091
10,88274.5,tf_resnet50,130000,126,32,J143,JJ10,81256,1.09665e+06,0.0113172,105828,590751,7018.5,1.18978,81256,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0571878,0,0.0571878
