slot_number,sim_time,tardiness
1,18114,0
2,27108,0
3,27108,0
4,36180,0
5,45335,0
6,54170,0
7,63201,0
8,72287,0
9,81125,0
10,88535.5,0
11,90302,0
12,99286,0
13,106584,0
14,108323,0
15,117327,0
16,126360,0
17,135470,0
18,140699,0
19,144438,0
20,153453,0
21,162494,0
22,164292,0
23,171498,0
24,174151,0
25,180437,0
26,187919,0
27,189368,0
28,198451,0
29,207550,0
30,208778,0
31,216736,0
32,219651,0
33,225974,0
34,237471,0
35,251216,0
36,256564,0
37,265828,0
38,273424,0
39,281279,0
40,290083,0
41,306021,0
42,310336,0
43,374667,0
44,432347,0
45,449659,0
46,449916,0
47,484841,0
48,502477,0
49,543832,0
50,585187,0
51,626542,0
52,667897,0
53,671587,0
54,675277,0
55,678968,0
56,682658,0
57,686348,0
58,690038,0
59,693729,0
60,697419,0
61,701109,0
62,704800,0
63,706051,0
