n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,44740,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,44740,19.5283,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.36706,0,1.36706
2,89837,pytorch_vgg19,130000,149,8,J65,JJ2,44740,7.25063e+06,0.0108931,43269.4,7.08002e+06,45097,3.82649,44740,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.37796,0,1.37796
2,89837,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,56779.3,462658,45097,39.2125,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.37796,0,1.37796
3,134814,pytorch_vgg19,130000,8111,32,J82,JJ3,89837,1.41663e+08,0.00437808,43200.5,1.81844e+08,44977,0.037639,89837,0,n1,In-house server 3,Quadro P600,4,0.44,0,2.74859,0,2.74859
3,134814,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,42890.5,349488,44977,58.8443,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.687149,0,0.687149
3,134814,pytorch_vgg19,130000,149,8,J65,JJ2,44740,7.25063e+06,0.0108931,41613.7,6.8091e+06,44977,7.6428,44740,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.687149,0,0.687149
4,179623,pytorch_vgg19,130000,149,8,J65,JJ2,44740,7.25063e+06,0.0108931,39962.4,6.5389e+06,44809,11.4448,44740,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.684582,0,0.684582
4,179623,pytorch_vgg19,130000,8111,32,J82,JJ3,89837,1.41663e+08,0.00437808,43184.2,1.81776e+08,44809,0.0730624,89837,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.36916,0,1.36916
4,179623,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,29038.7,236618,44809,78.4027,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.684582,0,0.684582
4,179623,tf_alexnet,130000,343,256,J90,JJ4,134814,511102,0.00685291,60663.3,494238,44809,22.7484,134814,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.684582,0,0.684582
5,224802,pytorch_vgg19,130000,8111,32,J82,JJ3,89837,1.41663e+08,0.00437808,43168.9,1.81711e+08,45179,0.108778,89837,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.38047,0,1.38047
5,224802,pytorch_vgg19,130000,149,8,J65,JJ2,44740,7.25063e+06,0.0108931,38317.3,6.26972e+06,45179,15.2783,44740,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.690235,0,0.690235
5,224802,pytorch_alexnet,130000,1497,1024,J32,JJ5,179623,685804,0.0133105,77052.1,572518,45179,17.5346,179623,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.38047,0,1.38047
5,224802,tf_alexnet,130000,343,256,J90,JJ4,134814,511102,0.00685291,46863.4,381807,45179,45.6846,134814,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.690235,0,0.690235
5,224802,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,15238.6,124170,45179,98.1227,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.690235,0,0.690235
6,226316,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,1324.62,10793.5,1513.81,100,0,226316,n1,Standard_NV24X,M60,1,4.96,0,0.260712,0,0.260712
6,226316,pytorch_vgg19,130000,149,8,J65,JJ2,44740,7.25063e+06,0.0108931,36658.5,5.99831e+06,1513.81,15.487,44740,0,n1,Standard_NV24X,M60,1,4.96,0,0.260712,0,0.260712
6,226316,pytorch_vgg19,130000,8111,32,J82,JJ3,89837,1.41663e+08,0.00437808,43153.5,1.81646e+08,1513.81,0.114555,89837,0,n1,Standard_NV24X,M60,1,4.96,0,0.260712,0,0.260712
6,226316,tf_resnet50,130000,50,8,J133,JJ6,224802,554306,0.0136955,91048.9,387815,1513.81,1.37729,224802,0,n1,Standard_NV24X,M60,1,4.96,0,0.260712,0,0.260712
6,226316,pytorch_alexnet,130000,1497,1024,J32,JJ5,179623,685804,0.0133105,63541.3,472129,1513.81,18.2313,179623,0,n1,Standard_NV24X,M60,1,4.96,0,0.260712,0,0.260712
6,226316,tf_alexnet,130000,343,256,J90,JJ4,134814,511102,0.00685291,32949.5,268447,1513.81,47.8681,134814,0,n1,Standard_NV24X,M60,1,4.96,0,0.260712,0,0.260712
7,262458,pytorch_vgg19,130000,149,8,J65,JJ2,44740,7.25063e+06,0.0108931,36568.2,5.98353e+06,36141.9,20.4702,44740,0,n1,Standard_NV24X,M60,1,4.96,0,6.22445,0,6.22445
7,262458,pytorch_vgg19,130000,8111,32,J82,JJ3,89837,1.41663e+08,0.00437808,43151,1.81636e+08,36141.9,0.327628,89837,0,n1,Standard_NV24X,M60,2,4.96,0,12.4489,0,12.4489
7,262458,tf_resnet50,130000,50,8,J133,JJ6,224802,554306,0.0136955,89794.9,382474,36141.9,34.2597,224802,0,n1,Standard_NV24X,M60,1,4.96,0,6.22445,0,6.22445
7,262458,pytorch_alexnet,130000,1497,1024,J32,JJ5,179623,685804,0.0133105,63004.5,468140,36141.9,34.8661,179623,0,n1,Standard_NV24X,M60,1,4.96,0,6.22445,0,6.22445
