slot_number,sim_time,VM_type,NodeID,cost/node
1,44740,"In-house server 1,","n1,",1.36706
2,89837,"In-house server 1,","n1,",2.75592
3,134814,"In-house server 3,","n1,",4.12289
4,179623,"In-house server 3,","n1,",3.42291
5,224802,"In-house server 3,","n1,",4.83165
6,226316,"Standard_NV24X,","n1,",1.56427
7,262458,"Standard_NV24X,","n1,",37.3467
8,269951,"In-house server 3,","n1,",0.91584
9,315249,"In-house server 3,","n1,",5.53644
10,360489,"In-house server 3,","n1,",5.52933
11,405642,"In-house server 3,","n1,",5.51869
12,437596,"In-house server 3,","n1,",3.90552
13,450440,"In-house server 3,","n1,",1.56979
14,468791,"Standard_NV24X,","n1,",25.2837
15,493089,"In-house server 3,","n1,",2.96979
16,495193,"In-house server 3,","n1,",0.257116
17,540082,"In-house server 3,","n1,",5.48644
18,569142,"In-house server 3,","n1,",3.55176
19,585043,"In-house server 3,","n1,",1.94347
20,592706,"Standard_NV24X,","n1,",10.5581
21,629919,"Standard_NV24X,","n1,",44.8622
22,656157,"Standard_NV24X,","n1,",36.1504
23,675128,"Standard_NV24X,","n1,",22.8704
24,711352,"Standard_NV24X,","n1,",49.9085
25,719761,"In-house server 3,","n1,",1.02778
26,733107,"Standard_NV24X,","n1,",18.3875
27,764907,"In-house server 3,","n1,",18.3705
28,810076,"Standard_NV24X,","n1,",62.2329
29,847259,"In-house server 3,","n1,",4.54453
30,855111,"Standard_NV24X,","n1,",10.819
31,867331,"Standard_NV24X,","n1,",16.8371
32,900190,"In-house server 3,","n1,",4.01604
33,944812,"In-house server 3,","n1,",5.4538
34,989681,"In-house server 3,","n1,",5.48399
35,1.00755e+06,"In-house server 3,","n1,",2.18368
36,1.03245e+06,"In-house server 3,","n1,",3.04383
37,1.03465e+06,"In-house server 3,","n1,",0.268822
38,1.05834e+06,"In-house server 3,","n1,",2.89542
39,1.06023e+06,"In-house server 3,","n1,",0.231218
40,1.07953e+06,"In-house server 3,","n1,",2.35821
41,1.1248e+06,"In-house server 3,","n1,",5.53336
42,1.16953e+06,"In-house server 2,","n1,",14.0397
43,1.20511e+06,"In-house server 3,","n1,",4.34835
44,1.2145e+06,"In-house server 3,","n1,",1.14786
45,1.21677e+06,"In-house server 3,","n1,",0.277346
46,1.25958e+06,"In-house server 3,","n1,",5.23218
47,1.3044e+06,"In-house server 3,","n1,",5.47836
48,1.33178e+06,"In-house server 3,","n1,",3.3473
49,1.34965e+06,"In-house server 3,","n1,",2.18375
50,1.35554e+06,"In-house server 3,","n1,",0.719401
51,1.36082e+06,"In-house server 2,","n1,",268.828
52,1.39468e+06,"Standard_NC24X,","n1,",42.1487
53,1.42496e+06,"Standard_NV24X,","n1,",41.7153
54,1.43977e+06,"In-house server 3,","n1,",1.80935
55,1.48497e+06,"Standard_NV24X,","n1,",62.281
56,1.50214e+06,"In-house server 3,","n1,",2.09814
57,1.52347e+06,"In-house server 3,","n1,",2.60788
58,1.52977e+06,"In-house server 3,","n1,",0.769656
59,1.57423e+06,"In-house server 3,","n1,",5.43385
60,1.57499e+06,"In-house server 3,","n1,",0.0930328
61,1.60241e+06,"In-house server 3,","n1,",3.35061
62,1.62009e+06,"In-house server 3,","n1,",2.16113
63,1.66506e+06,"In-house server 3,","n1,",5.49669
64,1.6788e+06,"Standard_NV24X,","n1,",18.9326
65,1.69565e+06,"Standard_NV24X,","n1,",23.2148
66,1.71002e+06,"Standard_NV24X,","n1,",19.792
67,1.72693e+06,"Standard_NV24X,","n1,",23.3002
68,1.73525e+06,"Standard_NV24X,","n1,",11.4639
69,1.75483e+06,"In-house server 3,","n1,",2.39286
70,1.78627e+06,"In-house server 3,","n1,",3.84315
71,1.79919e+06,"In-house server 3,","n1,",1.57962
72,1.79969e+06,"In-house server 3,","n1,",0.0603605
73,1.84437e+06,"In-house server 3,","n1,",5.46064
74,1.87696e+06,"In-house server 3,","n1,",3.98383
75,1.88937e+06,"In-house server 3,","n1,",1.51666
76,1.9343e+06,"In-house server 3,","n1,",5.49205
77,1.97864e+06,"In-house server 3,","n1,",5.4192
78,2.01632e+06,"In-house server 3,","n1,",4.60519
79,2.02242e+06,"In-house server 3,","n1,",0.74461
80,2.02361e+06,"In-house server 3,","n1,",0.14654
81,2.03671e+06,"In-house server 3,","n1,",1.60123
82,2.06853e+06,"In-house server 3,","n1,",3.88862
83,2.11345e+06,"In-house server 3,","n1,",5.49036
84,2.1586e+06,"In-house server 3,","n1,",5.51784
85,2.20356e+06,"In-house server 3,","n1,",5.495
86,2.24147e+06,"In-house server 3,","n1,",4.63407
87,2.24854e+06,"In-house server 3,","n1,",0.864344
88,2.29339e+06,"In-house server 3,","n1,",5.48117
89,2.30529e+06,"Standard_NV24X,","n1,",16.3946
90,2.3252e+06,"In-house server 3,","n1,",2.43341
91,2.33856e+06,"In-house server 3,","n1,",1.63325
92,2.37813e+06,"In-house server 3,","n1,",4.83596
93,2.38359e+06,"Standard_NV24X,","n1,",7.52424
94,2.39462e+06,"Standard_NV24X,","n1,",15.1932
95,2.39643e+06,"In-house server 2,","n1,",0.568852
96,2.42784e+06,"Standard_NV24X,","n1,",43.2789
97,2.4284e+06,"In-house server 3,","n1,",0.0677504
98,2.47345e+06,"In-house server 3,","n1,",5.50624
99,2.47823e+06,"In-house server 3,","n1,",0.5846
100,2.49905e+06,"In-house server 3,","n1,",2.54437
101,2.51729e+06,"In-house server 3,","n1,",2.22972
102,2.51848e+06,"In-house server 3,","n1,",0.144975
103,2.56243e+06,"In-house server 2,","n1,",13.7969
104,2.56335e+06,"In-house server 3,","n1,",0.112218
105,2.5774e+06,"In-house server 2,","n1,",4.41028
106,2.60873e+06,"Standard_NV24X,","n1,",43.1665
107,2.61901e+06,"In-house server 2,","n1,",3.22793
108,2.65382e+06,"In-house server 3,","n1,",4.25386
109,2.69888e+06,"In-house server 3,","n1,",5.5077
110,2.74432e+06,"In-house server 3,","n1,",5.55391
111,2.74478e+06,"In-house server 3,","n1,",0.0553352
112,2.78892e+06,"In-house server 3,","n1,",5.39589
113,2.80986e+06,"Standard_NV24X,","n1,",28.8402
114,2.8315e+06,"Standard_NV24X,","n1,",29.8226
115,2.83386e+06,"Standard_NV24X,","n1,",3.25591
116,2.87279e+06,"Standard_NV24X,","n1,",53.6334
117,2.87919e+06,"In-house server 3,","n1,",2557.26
118,2.91493e+06,"In-house server 3,","n1,",4.36837
119,2.92456e+06,"Standard_NV24X,","n1,",13.269
120,2.96936e+06,"In-house server 3,","n1,",5.47555
121,3.01388e+06,"Standard_NV24X,","n1,",61.3291
122,3.03418e+06,"In-house server 3,","n1,",2.4811
123,3.05927e+06,"Standard_NV24X,","n1,",34.5728
124,3.10443e+06,"Standard_NV24X,","n1,",62.2204
125,3.14958e+06,"Standard_NV24X,","n1,",62.2067
126,3.19469e+06,"In-house server 3,","n1,",5.51356
127,3.19697e+06,"In-house server 3,","n1,",0.278897
128,3.20234e+06,"In-house server 3,","n1,",0.655804
129,3.23979e+06,"In-house server 3,","n1,",4.578
130,3.25741e+06,"Standard_NV24X,","n1,",24.2668
131,3.28504e+06,"In-house server 3,","n1,",3.37712
132,3.31993e+06,"Standard_NV24X,","n1,",48.0724
133,3.32625e+06,"In-house server 3,","n1,",0.772972
134,3.32976e+06,"In-house server 3,","n1,",0.428327
135,3.37447e+06,"In-house server 3,","n1,",5.46443
136,3.41933e+06,"In-house server 3,","n1,",5.4835
137,3.42067e+06,"In-house server 3,","n1,",0.163342
138,3.46405e+06,"In-house server 3,","n1,",5.30182
139,3.46458e+06,"In-house server 3,","n1,",0.0654712
140,3.49125e+06,"In-house server 3,","n1,",3.25931
141,3.50923e+06,"In-house server 3,","n1,",2.19795
142,3.55245e+06,"In-house server 3,","n1,",5.28176
143,3.55423e+06,"In-house server 3,","n1,",0.217628
144,3.59949e+06,"Standard_NV24X,","n1,",62.3638
145,3.62442e+06,"Standard_NV24X,","n1,",34.339
146,3.64466e+06,"In-house server 3,","n1,",2.47494
147,3.68994e+06,"In-house server 3,","n1,",5.53398
148,3.7348e+06,"In-house server 3,","n1,",5.4824
149,3.77108e+06,"In-house server 3,","n1,",4.43446
150,3.77959e+06,"In-house server 3,","n1,",1.03987
151,3.7807e+06,"In-house server 3,","n1,",0.135421
152,3.82438e+06,"In-house server 3,","n1,",5.33855
153,3.843e+06,"Standard_NC24X,","n1,",23.172
154,3.86954e+06,"Standard_NC24X,","n1,",33.0284
155,3.90967e+06,"Standard_NV24X,","n1,",55.2992
156,3.91444e+06,"In-house server 2,","n1,",1.49772
157,3.95955e+06,"In-house server 3,","n1,",5.5126
158,4.0047e+06,"In-house server 3,","n1,",5.5192
159,4.03279e+06,"In-house server 3,","n1,",3.43222
160,4.04945e+06,"In-house server 3,","n1,",2.03661
161,4.06036e+06,"In-house server 3,","n1,",1.334
162,4.08358e+06,"In-house server 3,","n1,",2.837
163,4.09458e+06,"In-house server 3,","n1,",224.892
164,4.10691e+06,"In-house server 3,","n1,",1.50769
165,4.13993e+06,"In-house server 3,","n1,",4.03509
166,4.15091e+06,"In-house server 3,","n1,",1.34247
167,4.1851e+06,"In-house server 3,","n1,",2092.37
168,4.22973e+06,"In-house server 3,","n1,",2398.49
169,4.27476e+06,"In-house server 3,","n1,",2398.54
170,4.31973e+06,"In-house server 3,","n1,",2371.23
171,4.34285e+06,"In-house server 3,","n1,",2653.27
172,4.3441e+06,"Standard_NV24X,","n1,",1.72151
173,4.36484e+06,"Standard_NV24X,","n1,",28.5674
174,4.39436e+06,"Standard_NV24X,","n1,",40.6722
175,4.41003e+06,"In-house server 3,","n1,",1.91594
176,4.44621e+06,"In-house server 3,","n1,",4.422
177,4.45499e+06,"In-house server 3,","n1,",1.07263
178,4.50007e+06,"In-house server 3,","n1,",5.50992
179,4.50299e+06,"Standard_NV24X,","n1,",4.01833
180,4.51418e+06,"Standard_NV24X,","n1,",15.4222
181,4.53124e+06,"In-house server 3,","n1,",2.08484
182,4.64054e+06,"In-house server 3,","n1,",13.3595
183,4.64564e+06,"In-house server 3,","n1,",0.623516
184,4.68754e+06,"In-house server 3,","n1,",5.1205
185,4.84346e+06,"In-house server 2,","n1,",48.9419
186,4.88391e+06,"In-house server 3,","n1,",4.94343
187,4.89263e+06,"In-house server 2,","n1,",2.73837
188,5.64223e+06,"In-house server 3,","n1,",91.6173
189,5.70558e+06,"In-house server 2,","n1,",19.8868
190,5.75063e+06,"In-house server 2,","n1,",14.1384
191,6.6053e+06,"In-house server 3,","n1,",104.461
192,7.53423e+06,"In-house server 3,","n1,",113.535
193,8.48071e+06,"In-house server 3,","n1,",115.68
194,8.60981e+06,"In-house server 3,","n1,",15.7793
195,8.65273e+06,"In-house server 3,","n1,",5.24637
196,9.31828e+06,"In-house server 2,","n1,",208.907
197,1.10515e+07,"In-house server 2,","n1,",544.051
198,1.18975e+07,"In-house server 3,","n1,",103.397
199,1.27543e+07,"In-house server 2,","n1,",268.944
200,1.34054e+07,"In-house server 2,","n1,",204.358
201,1.34467e+07,"In-house server 2,","n1,",12.9802
