slot_number,sim_time,VM_type,NodeID,cost/node
1,14893,"In-house server 1,","n1,",0.455064
2,29987,"In-house server 2,In-house server 1,","n1,n2,",5.19905
3,45011,"In-house server 2,In-house server 1,","n2,n1,",5.17494
4,60039,"In-house server 2,In-house server 3,","n1,n2,",6.55387
5,75095,"Standard_NC6,In-house server 3,","n1,n2,",4.18222
6,89974,"Standard_NV12,In-house server 3,","n1,n3,n2,",8.76206
7,104681,"Standard_NC12,In-house server 3,","n3,n2,n1,",8.21126
8,104937,"Standard_NC6,In-house server 3,","n1,n2,n3,",0.102506
9,119727,"In-house server 2,In-house server 3,Standard_NC6,","n3,n2,n1,",8.75076
10,134801,"Standard_NC6,In-house server 3,Standard_NV6,","n3,n2,n1,",6.7833
11,137158,"In-house server 1,In-house server 3,Standard_NC6,","n2,n3,n1,",0.891353
12,149698,"In-house server 2,In-house server 3,Standard_NC6,","n3,n2,n1,",7.41951
13,164567,"In-house server 2,In-house server 3,Standard_NV12,","n3,n2,n1,",11.6061
14,165519,"In-house server 2,In-house server 3,Standard_NV24,","n3,n2,n1,",1.07083
15,179520,"Standard_NV12,In-house server 3,","n3,n2,n1,",8.24512
16,189596,"Standard_NC6,In-house server 1,In-house server 3,","n2,n3,n1,",3.10687
17,194330,"In-house server 3,In-house server 1,Standard_NC6,","n2,n3,n1,",1.19197
18,199116,"Standard_NC6,In-house server 3,","n2,n3,n1,",1.91426
19,209343,"Standard_NC6,In-house server 3,","n2,n3,n1,",4.09094
20,219365,"Standard_NC6,In-house server 3,","n2,n3,n1,",4.0088
21,224377,"In-house server 3,Standard_NC12,","n1,n3,n2,",2.79838
22,239342,"Standard_NC6,In-house server 3,","n3,n2,n1,",5.986
23,240381,"In-house server 3,Standard_NC12,","n1,n2,n3,",0.579884
24,254168,"In-house server 3,Standard_NC12,","n1,n2,n3,",7.69798
25,268992,"In-house server 3,Standard_NV24,","n1,n2,n3,",13.8357
26,283845,"In-house server 3,In-house server 2,","n1,n2,n3,",8.29293
27,287630,"In-house server 1,Standard_NV24,In-house server 3,","n1,n2,n3,",3.32994
28,298825,"In-house server 3,Standard_NC24,In-house server 2,","n3,n2,n1,",11.8796
29,310506,"In-house server 3,Standard_NV24,","n1,n2,n3,",10.9024
30,313962,"In-house server 3,Standard_NV24,","n1,n3,n2,",3.22545
31,326946,"In-house server 3,Standard_NV24X,","n1,n3,n2,",21.0636
32,328577,"In-house server 3,","n1,n2,n3,",0.597896
33,336956,"In-house server 2,In-house server 3,","n1,n3,n2,",4.67847
34,343506,"In-house server 3,In-house server 2,","n1,n2,n3,",3.65689
35,358565,"In-house server 2,In-house server 3,","n1,n3,n2,",8.40794
36,373581,"In-house server 2,Standard_NV24X,In-house server 3,","n2,n3,n1,",27.2374
37,388390,"In-house server 3,Standard_NV12,","n1,n2,n3,",8.72086
38,394353,"In-house server 3,Standard_NV24X,","n1,n2,n3,",9.67275
39,403545,"In-house server 3,Standard_NV24,","n1,n3,n2,",8.57954
40,413941,"In-house server 3,Standard_NV24X,","n1,n2,n3,",16.8644
41,418494,"In-house server 3,Standard_NV24,","n1,n2,n3,",4.24958
42,433479,"Standard_NV24,In-house server 3,","n1,n3,n2,",13.986
43,436532,"In-house server 3,Standard_NV24X,","n3,n2,n1,",4.95254
44,448349,"In-house server 3,Standard_NV24X,","n1,n2,n3,",19.1699
45,457418,"In-house server 3,Standard_NV24X,","n3,n2,n1,",14.7113
46,507602,"In-house server 3,Standard_NV24,","n1,n2,n3,",46.8391
47,510132,"In-house server 2,In-house server 3,","n1,n2,n3,",1.41213
48,514449,"In-house server 2,In-house server 3,","n1,n3,n2,",2.41085
49,515370,"In-house server 2,In-house server 3,","n1,n2,n3,",0.514147
50,521178,"In-house server 2,In-house server 3,","n3,n2,n1,",3.24253
51,546836,"In-house server 1,In-house server 3,In-house server 2,","n1,n2,n3,",13.766
52,557077,"In-house server 3,In-house server 2,","n3,n2,n1,",7.68055
53,593693,"In-house server 2,In-house server 3,","n1,n3,n2,",20.4437
54,606712,"In-house server 2,In-house server 3,","n1,n2,n3,",9.76429
55,631088,"In-house server 2,In-house server 3,","n1,n3,n2,",13.6102
56,655432,"In-house server 3,","n2,n1,",5.95076
57,671229,"In-house server 2,In-house server 3,","n1,n2,n3,",8.82011
58,725048,"In-house server 2,In-house server 3,","n2,n1,",23.4711
59,732450,"In-house server 1,In-house server 2,","n2,n3,n1,",4.87274
60,801039,"In-house server 1,In-house server 2,","n1,n2,",23.6252
61,816190,"In-house server 1,","n1,",0.462932
