slot_number,sim_time,VM_type,NodeID,cost/node
1,14944,"In-house server 1,","n1,",0.456622
2,30063,"In-house server 1,","n1,",0.692954
3,45089,"In-house server 1,In-house server 2,","n2,n3,n1,",11.4643
4,60044,"In-house server 1,In-house server 2,","n1,n3,n2,",9.84538
5,73263.5,"In-house server 3,In-house server 2,","n1,n3,n2,",9.10678
6,75143,"In-house server 3,In-house server 2,","n1,n2,",0.733526
7,90213,"Standard_NV6,In-house server 3,","n2,n1,",4.43728
8,105361,"Standard_NV6,In-house server 3,","n1,n2,n3,",6.08024
9,120248,"In-house server 1,In-house server 3,","n1,n2,n3,",4.09392
10,133420,"In-house server 3,","n1,n2,n3,",4.62866
11,135105,"In-house server 3,","n2,n1,",0.360302
12,150187,"In-house server 2,In-house server 3,","n3,n2,n1,",7.95994
13,165206,"Standard_NV6,In-house server 3,","n1,n3,n2,",5.95198
14,176555,"In-house server 2,In-house server 3,","n1,n2,n3,",5.98984
15,180352,"In-house server 2,In-house server 3,","n3,n2,n1,",2.0536
16,185898,"In-house server 3,Standard_NV24,In-house server 2,","n1,n2,n3,",9.10492
17,195134,"Standard_NV6,In-house server 3,","n1,n3,n2,",3.39674
18,210078,"In-house server 2,In-house server 3,","n2,n3,n1,",7.56096
19,214234,"In-house server 3,In-house server 2,Standard_NV24,","n2,n3,n1,",5.3283
20,225033,"Standard_NV12,In-house server 3,Standard_NC6,","n1,n3,n2,",6.71912
21,244858,"In-house server 3,Standard_NV12,","n1,n2,n3,",11.3721
22,308414,"Standard_NV6,In-house server 3,","n1,n3,n2,",23.5683
23,315266,"Standard_NV6,In-house server 3,In-house server 2,","n1,n2,n3,",4.16877
24,318329,"In-house server 2,In-house server 3,Standard_NV6,","n1,n3,n2,",1.86317
25,332350,"In-house server 2,In-house server 3,Standard_NV6,","n1,n3,n2,",8.10093
26,356063,"In-house server 2,In-house server 3,","n1,n3,n2,",17.0604
27,380997,"In-house server 3,In-house server 2,","n2,n3,n1,",17.5577
28,467799,"In-house server 3,In-house server 2,","n1,n2,",33.8766
29,470993,"In-house server 1,In-house server 2,","n2,n3,n1,",2.34383
30,524763,"In-house server 1,In-house server 2,","n1,n2,",28.6474
31,806356,"In-house server 1,","n1,",8.60424
