n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,22676,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,22676,11.512,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.692878,0,0.692878
2,45228,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,53679.7,437341,22552,22.9611,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.689089,0,0.689089
2,45228,tf_resnet50,130000,86,64,J140,JJ2,22676,177933,0.00820137,57423.3,361924,22552,39.2733,22676,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,3.77537,0,3.77537
3,67587,pytorch_resnet50,130000,63,16,J46,JJ3,45228,418547,0.00898677,78756.1,363367,22359,6.15329,45228,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.683192,0,0.683192
3,67587,tf_resnet50,130000,86,64,J140,JJ2,22676,177933,0.00820137,34871.3,219784,22359,78.2104,22676,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,3.74306,0,3.74306
3,67587,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,46734.3,380755,22359,34.3122,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.683192,0,0.683192
4,90009,pytorch_alexnet,130000,952,1024,J20,JJ4,67587,770967,0.00377904,49145.6,364215,22422,45.6237,67587,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.685117,0,0.685117
4,90009,pytorch_resnet50,130000,63,16,J46,JJ3,45228,418547,0.00898677,73910,341008,22422,12.3239,45228,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.228372,0,0.228372
4,90009,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,39848.4,324654,22422,45.6953,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.228372,0,0.228372
4,90009,tf_resnet50,130000,86,64,J140,JJ2,22676,177933,0.00820137,12512.3,78861.6,22422,84.4599,22676,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.228372,0,0.228372
5,112517,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,32943,268394,22508,57.122,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.250089,0,0.250089
5,112517,pytorch_resnet50,130000,63,16,J46,JJ3,45228,418547,0.00898677,69050.3,318586,22508,18.5182,45228,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.250089,0,0.250089
5,112517,pytorch_alexnet,130000,952,1024,J20,JJ4,67587,770967,0.00377904,26723.6,198047,22508,91.4223,67587,0,n2,In-house server 3,Quadro P600,3,0.44,0,0.750267,0,0.750267
5,112517,tf_resnet50,130000,52,8,J141,JJ5,90009,239057,0.0132068,94687.4,403340,22508,17.0426,90009,0,n1,Standard_NC6,K80,1,0.56,0,3.50124,0,3.50124
5,112517,tf_resnet50,130000,86,64,J140,JJ2,22676,177933,0.00820137,8923.62,56243.2,22508,90.7334,22676,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.250089,0,0.250089
6,116733,tf_resnet50,130000,52,8,J141,JJ5,90009,239057,0.0132068,78550.1,334600,4215.55,20.2346,90009,0,n2,Standard_NC6,K80,1,0.56,0,0.655753,0,0.655753
6,116733,pytorch_alexnet,130000,952,1024,J20,JJ4,67587,770967,0.00377904,4215.55,31241.2,4215.55,100,67587,116733,n1,In-house server 3,Quadro P600,3,0.44,0,0.128809,0,0.128809
6,116733,pytorch_vgg19,130000,8111,32,J82,JJ6,112517,2.00752e+08,0.0149911,43200.5,1.81844e+08,4215.55,0.00295007,112517,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0429362,0,0.0429362
6,116733,pytorch_resnet50,130000,63,16,J46,JJ3,45228,418547,0.00898677,64171.9,296078,4215.55,19.6784,45228,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0429362,0,0.0429362
6,116733,tf_resnet50,130000,86,64,J140,JJ2,22676,177933,0.00820137,5321.18,33538,4215.55,91.9084,22676,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0429362,0,0.0429362
