slot_number,sim_time,tardiness
1,22676,0
2,45228,0
3,67587,0
4,90009,0
5,112517,0
6,116733,0
7,135234,0
8,145856,0
9,157712,0
10,180158,0
11,186802,0
12,202695,0
13,215804,0
14,225039,0
15,237681,0
16,247668,0
17,270254,0
18,289454,0
19,292619,0
20,315253,0
21,337521,0
22,360175,0
23,360907,0
24,382858,0
25,405222,0
26,413750,0
27,427463,0
28,447287,0
29,450012,0
30,458866,0
31,472519,0
32,494832,0
33,517212,0
34,519079,0
35,539759,0
36,562394,0
37,565607,0
38,584646,0
39,584821,0
40,598584,0
41,607002,0
42,617662,0
43,619180,0
44,624616,0
45,629536,0
46,651935,0
47,674314,0
48,712664,0
49,715414,0
50,744501,0
51,748005,0
52,763894,0
53,766186,0
54,873498,0
55,882732,0
56,922949,0
57,928461,0
58,967308,0
59,999835,0
60,1.05586e+06,0
61,1.12694e+06,0
