n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,11262,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,11262,4.91569,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.344117,0,0.344117
2,22496,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,67089.7,546671,11234,9.81916,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.343261,0,0.343261
2,22496,pytorch_vgg19,130000,149,8,J65,JJ2,11262,7.21715e+06,0.0108931,43269.4,7.08002e+06,11234,0.953207,11262,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.343261,0,0.343261
3,33672,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,63629.9,518479,11176,14.6973,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.341489,0,0.341489
3,33672,pytorch_vgg19,130000,149,8,J65,JJ2,11262,7.21715e+06,0.0108931,42856.9,7.01253e+06,11176,1.90149,11262,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.341489,0,0.341489
3,33672,pytorch_vgg19,130000,8111,32,J82,JJ3,22496,1.41596e+08,0.00437808,43200.5,1.81844e+08,11176,25.8701,22496,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.00458,0,2.00458
4,44902,pytorch_vgg19,130000,8111,32,J82,JJ3,22496,1.41596e+08,0.00437808,32024.5,1.34801e+08,11230,51.8651,22496,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.01427,0,2.01427
4,44902,tf_alexnet,130000,343,256,J90,JJ4,33672,409960,0.00685291,60663.3,494238,11230,5.51113,33672,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.457519,0,0.457519
4,44902,pytorch_vgg19,130000,149,8,J65,JJ2,11262,7.21715e+06,0.0108931,42446.6,6.94539e+06,11230,2.85436,11262,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.228759,0,0.228759
4,44902,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,60188,490433,11230,19.599,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.228759,0,0.228759
5,56098,pytorch_vgg19,130000,8111,32,J82,JJ3,22496,1.41596e+08,0.00437808,20794.5,8.75304e+07,11196,77.7815,22496,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.87429,0,1.87429
5,56098,pytorch_alexnet,130000,1497,1024,J32,JJ5,44902,551083,0.0133105,77052.1,572518,11196,4.34531,44902,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.304089,0,0.304089
5,56098,tf_alexnet,130000,343,256,J90,JJ4,33672,409960,0.00685291,57320,467000,11196,11.1951,33672,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.152044,0,0.152044
5,56098,pytorch_vgg19,130000,149,8,J65,JJ2,11262,7.21715e+06,0.0108931,42034.3,6.87793e+06,11196,10.7241,11262,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,3.5143,0,3.5143
5,56098,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,56729.4,462252,11196,24.3231,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.304089,0,0.304089
6,65696.5,pytorch_vgg19,130000,149,8,J65,JJ2,11262,7.21715e+06,0.0108931,38629.1,6.32075e+06,9598.5,11.5386,11262,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0977625,0,0.0977625
6,65696.5,pytorch_alexnet,130000,1497,1024,J32,JJ5,44902,551083,0.0133105,73703.9,547640,9598.5,8.07061,44902,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.195525,0,0.195525
6,65696.5,tf_alexnet,130000,343,256,J90,JJ4,33672,409960,0.00685291,53872,438907,9598.5,15.9055,33672,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.195525,0,0.195525
6,65696.5,tf_resnet50,130000,50,8,J133,JJ6,56098,385602,0.0136955,91048.9,387815,9598.5,7.55843,56098,0,n2,Standard_NC6,K80,1,0.56,0,1.4931,0,1.4931
6,65696.5,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,53396.3,435092,9598.5,28.373,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.195525,0,0.195525
6,65696.5,pytorch_vgg19,130000,8111,32,J82,JJ3,22496,1.41596e+08,0.00437808,9598.5,4.0403e+07,9598.5,100,22496,65696.5,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.72164,0,1.72164
7,67441,tf_resnet50,130000,50,8,J133,JJ6,56098,385602,0.0136955,84167,358502,1744.5,8.93215,56098,0,n2,Standard_NC6,K80,1,0.56,0,0.271366,0,0.271366
7,67441,pytorch_vgg19,130000,149,8,J65,JJ2,11262,7.21715e+06,0.0108931,38276.7,6.26308e+06,1744.5,11.6866,11262,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0213216,0,0.0213216
7,67441,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,50538.7,411807,1744.5,29.1345,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0213216,0,0.0213216
7,67441,tf_alexnet,130000,343,256,J90,JJ4,33672,409960,0.00685291,51014.5,415627,1744.5,16.7912,33672,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0213216,0,0.0213216
7,67441,pytorch_alexnet,130000,1497,1024,J32,JJ5,44902,551083,0.0133105,70833.5,526312,1744.5,10.3347,44902,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.0639649,0,0.0639649
8,78846,pytorch_resnet50,130000,3629,32,J55,JJ7,67441,3.35173e+07,0.00711637,43207.5,1.98738e+07,11405,26.3959,67441,0,n3,In-house server 3,Quadro P600,8,0.44,0,1.39394,0,1.39394
8,78846,pytorch_alexnet,130000,1497,1024,J32,JJ5,44902,551083,0.0133105,69089,513350,11405,25.1363,44902,0,n2,In-house server 3,Quadro P600,3,0.44,0,0.348486,0,0.348486
8,78846,tf_resnet50,130000,50,8,J133,JJ6,56098,385602,0.0136955,82916.3,353175,11405,17.9131,56098,0,n1,Standard_NC6,K80,1,0.56,0,1.77411,0,1.77411
8,78846,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,50001.4,407429,11405,34.1126,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.116162,0,0.116162
8,78846,pytorch_vgg19,130000,149,8,J65,JJ2,11262,7.21715e+06,0.0108931,38212.7,6.2526e+06,11405,12.6543,11262,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.116162,0,0.116162
8,78846,tf_alexnet,130000,343,256,J90,JJ4,33672,409960,0.00685291,50477.2,411249,11405,22.5812,33672,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.116162,0,0.116162
9,90183,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,46488.9,378809,11337,38.8961,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.230939,0,0.230939
9,90183,pytorch_resnet50,130000,3629,32,J55,JJ7,67441,3.35173e+07,0.00711637,31802.5,1.46279e+07,11337,52.6344,67441,0,n4,In-house server 3,Quadro P600,8,0.44,0,1.38563,0,1.38563
9,90183,tf_resnet50,130000,50,8,J133,JJ6,56098,385602,0.0136955,74739.2,318345,11337,26.8405,56098,0,n2,Standard_NC6,K80,1,0.56,0,1.76353,0,1.76353
9,90183,tf_alexnet,130000,343,256,J90,JJ4,33672,409960,0.00685291,46964.8,382633,11337,28.3367,33672,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.115469,0,0.115469
9,90183,tf_alexnet,130000,410,512,J115,JJ8,78846,930756,0.00946545,65498.7,541335,11337,5.16373,78846,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.230939,0,0.230939
9,90183,pytorch_alexnet,130000,1497,1024,J32,JJ5,44902,551083,0.0133105,57684,428608,11337,39.8498,44902,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.346408,0,0.346408
9,90183,pytorch_vgg19,130000,149,8,J65,JJ2,11262,7.21715e+06,0.0108931,37793.9,6.18409e+06,11337,20.6232,11262,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.03346,0,2.03346
10,101424,pytorch_resnet50,130000,3629,32,J55,JJ7,67441,3.35173e+07,0.00711637,20465.5,9.41334e+06,11241,78.6508,67441,0,n2,In-house server 3,Quadro P600,8,0.44,0,0.785086,0,0.785086
10,101424,pytorch_vgg19,130000,149,8,J65,JJ2,11262,7.21715e+06,0.0108931,34345.9,5.61989e+06,11241,21.577,11262,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0915933,0,0.0915933
10,101424,tf_alexnet,130000,343,256,J90,JJ4,33672,409960,0.00685291,43473.3,354187,11241,33.8532,33672,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.183187,0,0.183187
