slot_number,sim_time,tardiness
1,11154,0
2,22528,0
3,33999,0
4,45173,0
5,56344,0
6,65728.5,0
7,67596,0
8,78873,0
9,90015,0
10,101146,0
11,110803,0
12,112379,0
13,123604,0
14,134799,0
15,136899,0
16,146198,0
17,157229,0
18,166422,0
19,168467,0
20,179593,0
21,190739,0
22,202121,0
23,212409,0
24,213368,0
25,224576,0
26,224860,0
27,235663,0
28,246768,0
29,258013,0
30,265455,0
31,269434,0
32,280702,0
33,286295,0
34,291960,0
35,293734,0
36,300806,0
37,303137,0
38,314357,0
39,325603,0
40,335473,0
41,336955,0
42,348325,0
43,350899,0
44,359512,0
45,363856,0
46,370587,0
47,371343,0
48,381586,0
49,382461,0
50,390473,0
51,392927,0
52,404223,0
53,411527,0
54,415423,0
55,419958,0
56,426720,0
57,437835,0
58,437862,0
59,448929,0
60,457665,0
61,480381,0
62,503971,0
63,525949,0
64,529618,0
65,530796,0
66,533673,0
67,547694,0
68,558527,0
69,583939,0
70,623918,0
71,633295,0
72,637280,0
73,644411,0
74,652472,0
75,659529,0
76,664484,0
77,683431,0
78,706822,0
79,735668,0
80,762329,0
81,803230,0
