n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,6333,pytorch_vgg19,130000,149,8,J65,JJ1,0,1.40966e+06,0.0126159,43269.4,7.08002e+06,6333,4.45152,0,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,1.06019,0,1.06019
2,12934,pytorch_alexnet,130000,833,512,J11,JJ2,6333,407982,0.00489468,56396.9,327070,6601,4.29647,6333,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.0504243,0,0.0504243
2,12934,pytorch_vgg19,130000,149,8,J65,JJ1,0,1.40966e+06,0.0126159,41343.2,6.76485e+06,6601,5.01161,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.100849,0,0.100849
3,19409,tf_alexnet,130000,304,512,J107,JJ3,12934,279144,0.0103637,48565.5,401383,6475,4.13149,12934,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0989236,0,0.0989236
3,19409,pytorch_alexnet,130000,833,512,J11,JJ2,6333,407982,0.00489468,53973.9,313017,6475,15.7776,6333,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.296771,0,0.296771
3,19409,pytorch_vgg19,130000,149,8,J65,JJ1,0,1.40966e+06,0.0126159,41100.9,6.72519e+06,6475,5.56102,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0989236,0,0.0989236
4,25820,tf_alexnet,130000,304,512,J107,JJ3,12934,279144,0.0103637,46559,384800,6411,8.22214,12934,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0244865,0,0.0244865
4,25820,pytorch_vgg19,130000,149,8,J65,JJ1,0,1.40966e+06,0.0126159,40863.2,6.6863e+06,6411,10.0674,0,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.07325,0,1.07325
4,25820,pytorch_alexnet,130000,833,512,J11,JJ2,6333,407982,0.00489468,47498.9,275466,6411,19.9504,6333,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.195892,0,0.195892
4,25820,pytorch_alexnet,130000,2943,256,J10,JJ4,19409,1.22936e+06,0.0145208,43210.5,1.21478e+06,6411,14.8367,19409,0,n1,In-house server 3,Quadro P600,4,0.44,0,0.391783,0,0.391783
5,32137,pytorch_vgg19,130000,149,8,J65,JJ1,0,1.40966e+06,0.0126159,38913.3,6.36725e+06,6317,10.6034,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.193019,0,0.193019
5,32137,tf_alexnet,130000,304,512,J107,JJ3,12934,279144,0.0103637,44572.4,368381,6317,12.1025,12934,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.154416,0,0.154416
5,32137,pytorch_alexnet,130000,2943,256,J10,JJ4,19409,1.22936e+06,0.0145208,36799.5,1.03455e+06,6317,15.8646,19409,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.0386039,0,0.0386039
5,32137,tf_alexnet,130000,296,256,J98,JJ5,25820,313242,0.00459993,52345,426516,6317,3.71664,25820,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0772078,0,0.0772078
5,32137,pytorch_alexnet,130000,833,512,J11,JJ2,6333,407982,0.00489468,45145.5,261818,6317,31.1514,6333,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.231623,0,0.231623
6,38551,pytorch_vgg19,130000,149,8,J65,JJ1,0,1.40966e+06,0.0126159,38681.4,6.3293e+06,6414,11.1476,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0871037,0,0.0871037
6,38551,tf_alexnet,130000,304,512,J107,JJ3,12934,279144,0.0103637,42687.8,352805,6414,16.0425,12934,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.156787,0,0.156787
6,38551,pytorch_alexnet,130000,670,512,J23,JJ6,32137,509807,0.00984749,45257.1,262976,6414,5.1944,32137,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.0435519,0,0.0435519
6,38551,pytorch_alexnet,130000,2943,256,J10,JJ4,19409,1.22936e+06,0.0145208,36355.3,1.02206e+06,6414,30.7082,19409,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.313573,0,0.313573
6,38551,tf_alexnet,130000,296,256,J98,JJ5,25820,313242,0.00459993,50399.6,410664,6414,7.36458,25820,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.174207,0,0.174207
6,38551,pytorch_alexnet,130000,833,512,J11,JJ2,6333,407982,0.00489468,38828.5,225183,6414,42.5243,6333,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.261311,0,0.261311
7,44975,tf_alexnet,130000,304,512,J107,JJ3,12934,279144,0.0103637,40774.4,336991,6424,19.9886,12934,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.174479,0,0.174479
7,44975,pytorch_alexnet,130000,833,512,J11,JJ2,6333,407982,0.00489468,32414.5,187986,6424,53.915,6333,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.294433,0,0.294433
7,44975,tf_alexnet,130000,296,256,J98,JJ5,25820,313242,0.00459993,48490.1,395105,6424,11.0182,25820,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.196289,0,0.196289
7,44975,pytorch_alexnet,130000,2943,256,J10,JJ4,19409,1.22936e+06,0.0145208,29941.3,841744,6424,45.575,19409,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.348958,0,0.348958
7,44975,pytorch_resnet50,130000,257,64,J52,JJ7,38551,2.40826e+06,0.0129359,43306.7,1.37015e+06,6424,14.8333,38551,0,n3,In-house server 3,Quadro P600,8,0.44,0,0.483173,0,0.483173
7,44975,pytorch_alexnet,130000,670,512,J23,JJ6,32137,509807,0.00984749,42906.3,249316,6424,19.3889,32137,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.294433,0,0.294433
7,44975,pytorch_vgg19,130000,149,8,J65,JJ1,0,1.40966e+06,0.0126159,38445.9,6.29076e+06,6424,11.6927,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.0218099,0,0.0218099
8,51321,pytorch_resnet50,130000,257,64,J52,JJ7,38551,2.40826e+06,0.0129359,36882.9,1.16691e+06,6346,29.4866,38551,0,n3,In-house server 3,Quadro P600,8,0.44,0,0.477306,0,0.477306
8,51321,tf_alexnet,130000,304,512,J107,JJ3,12934,279144,0.0103637,38857.9,321152,6346,23.8868,12934,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.155124,0,0.155124
8,51321,pytorch_vgg19,130000,149,8,J65,JJ1,0,1.40966e+06,0.0126159,38210,6.25217e+06,6346,12.2311,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0193906,0,0.0193906
8,51321,pytorch_alexnet,130000,670,512,J23,JJ6,32137,509807,0.00984749,36482.3,211988,6346,24.5282,32137,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.0387811,0,0.0387811
8,51321,tf_alexnet,130000,296,256,J98,JJ5,25820,313242,0.00459993,46577.6,379522,6346,14.7519,25820,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0775622,0,0.0775622
8,51321,pytorch_alexnet,130000,2943,256,J10,JJ4,19409,1.22936e+06,0.0145208,23517.3,661145,6346,60.2612,19409,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.387811,0,0.387811
8,51321,pytorch_alexnet,130000,833,512,J11,JJ2,6333,407982,0.00489468,25990.5,150730,6346,58.0455,6333,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.0387811,0,0.0387811
8,51321,tf_alexnet,130000,475,1024,J92,JJ8,44975,929206,0.0148361,71843.9,598714,6346,2.6366,44975,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.193906,0,0.193906
9,57732,pytorch_resnet50,130000,257,64,J52,JJ7,38551,2.40826e+06,0.0129359,30537.1,966140,6411,38.1658,38551,0,n3,In-house server 3,Quadro P600,5,0.44,0,0.55969,0,0.55969
9,57732,pytorch_alexnet,130000,833,512,J11,JJ2,6333,407982,0.00489468,23661.1,137221,6411,62.2183,6333,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.56713,0,1.56713
