slot_number,sim_time,VM_type,NodeID,cost/node
1,22419,"In-house server 1,","n1,",0.685025
2,45112,"Standard_NV6,In-house server 1,","n1,n2,",4.60164
3,67514,"Standard_NV12,In-house server 1,","n1,n2,",8.40075
4,90034,"Standard_NV6,In-house server 3,","n1,n2,",5.52991
5,112234,"In-house server 3,Standard_NV6,","n1,n2,",5.37381
6,130512,"In-house server 3,Standard_NV6,","n1,n2,",4.38891
7,134655,"In-house server 3,Standard_NV6,","n1,n2,",1.00294
8,143833,"In-house server 3,Standard_NV12,","n1,n2,",3.80218
9,156907,"In-house server 3,Standard_NV12,","n1,n2,",5.46217
10,161149,"In-house server 3,Standard_NV12,","n1,n2,",1.75738
11,163815,"Standard_NV6,In-house server 3,","n2,n1,",0.645408
12,179688,"Standard_NV6,In-house server 3,","n1,n2,",3.89764
13,202566,"Standard_NV6,In-house server 3,","n1,n2,",5.61782
14,224807,"Standard_NV6,In-house server 3,","n1,n2,",5.31312
15,247081,"In-house server 3,","n1,n2,",3.93232
16,256225,"In-house server 3,","n1,n2,",1.5952
17,269465,"In-house server 3,","n1,n2,",2.61531
18,270583,"In-house server 3,","n1,n2,",0.220905
19,282729,"In-house server 3,","n1,n2,",2.35045
20,286995,"In-house server 3,","n1,n2,",0.82556
21,291893,"In-house server 3,In-house server 2,","n1,n2,",1.97269
22,298778,"In-house server 3,Standard_NV12,","n2,n1,",2.39059
23,314306,"In-house server 3,Standard_NV12,","n2,n1,",5.09593
24,336817,"In-house server 3,Standard_NV12,","n2,n1,",7.34401
25,336841,"In-house server 3,Standard_NV12,","n2,n1,",0.00772539
26,359588,"In-house server 3,Standard_NV12,","n2,n1,",7.54442
27,382098,"Standard_NV12,In-house server 3,","n1,n2,",9.32557
28,404423,"In-house server 3,","n1,n2,",3.74209
29,411634,"In-house server 3,","n1,n2,",1.28705
30,426957,"In-house server 3,","n1,n2,",2.73489
31,428526,"In-house server 3,","n1,n2,",0.362114
32,448830,"In-house server 3,","n1,n2,",3.60973
33,449546,"In-house server 3,","n2,n1,",0.141389
34,472855,"In-house server 3,","n1,n2,",4.16026
35,539295,"In-house server 3,","n1,n2,",12.7606
36,543239,"In-house server 3,In-house server 2,","n1,n2,",1.49537
37,577249,"In-house server 2,In-house server 3,","n2,n1,",12.9134
38,591212,"In-house server 3,","n1,",0.918946
39,618108,"In-house server 3,","n1,",1.97235
40,633998,"In-house server 3,","n1,",1.16526
41,743159,"In-house server 1,","n1,",3.33547
