slot_number,sim_time,tardiness
1,22338,0
2,44771,0
3,67606,0
4,90094,0
5,102116,0
6,112473,0
7,134787,0
8,136553,0
9,157364,0
10,169383,0
11,179873,0
12,202351,0
13,222172,0
14,224851,0
15,247541,0
16,247676,0
17,269984,0
18,288773,0
19,292609,0
20,310885,0
21,314797,0
22,337278,0
23,359899,0
24,369486,0
25,380357,0
26,382216,0
27,403927,0
28,404869,0
29,427412,0
30,449276,0
31,450029,0
32,455049,0
33,483823,0
34,505256,0
35,507147,0
36,530712,0
37,550580,0
38,567101,0
39,591635,0
40,593273,0
41,617247,0
