slot_number,sim_time,tardiness
1,11126,0
2,22351,0
3,33874,0
4,45269,0
5,50899.4,0
6,56524,0
7,67747,0
8,79178,0
9,90629,0
10,101816,0
11,113237,0
12,122378,0
13,124473,0
14,129328,0
15,135647,0
16,147010,0
17,148975,0
18,158159,0
19,169380,0
20,171385,0
21,172534,0
22,175168,0
23,180742,0
24,186227,0
25,192026,0
26,203165,0
27,204064,0
28,214514,0
29,225923,0
30,227240,0
31,246513,0
32,259448,0
33,272836,0
34,315805,0
35,336615,0
36,343691,0
37,359333,0
38,381429,0
39,382756,0
40,394102,0
41,432256,0
