slot_number,sim_time,VM_type,NodeID,cost/node
1,22625,"In-house server 1,","n1,",0.691319
2,44819,"In-house server 2,In-house server 1,","n1,n2,",4.39359
3,67100,"In-house server 2,In-house server 1,","n1,n2,",5.09162
4,89570,"In-house server 3,","n1,",1.498
5,111944,"Standard_NC6,In-house server 3,","n1,n2,",4.972
6,116246,"Standard_NC6,In-house server 3,","n1,n2,",1.01963
7,134308,"Standard_NC6,In-house server 3,","n2,n1,",4.01387
8,148001,"Standard_NC6,In-house server 3,","n2,n1,",3.02258
9,157153,"Standard_NC6,In-house server 3,","n1,n2,",1.98296
10,173170,"In-house server 3,Standard_NC12,","n2,n1,",6.4513
11,179687,"Standard_NV6,In-house server 3,","n1,n2,",1.55683
12,202435,"Standard_NV12,In-house server 3,","n1,n2,",9.45727
13,217091,"In-house server 3,Standard_NC6,","n1,n2,",3.11582
14,225041,"In-house server 3,","n2,n1,",1.26311
15,252032,"In-house server 3,","n1,n2,",4.08429
16,285984,"In-house server 3,","n2,n1,",6.08621
17,328140,"Standard_NV6,In-house server 3,","n2,n1,",9.6383
18,336392,"Standard_NV6,In-house server 3,","n2,n1,",1.92552
19,379517,"In-house server 1,In-house server 2,","n1,n2,",9.85494
20,584717,"In-house server 1,","n1,",12.54
21,792386,"In-house server 1,","n1,",6.34543
