slot_number,sim_time,tardiness
1,4572,0
2,9043,0
3,13475,0
4,18080,0
5,22543,0
6,27051,0
7,31691,0
8,36121,0
9,40590,0
10,45046,0
11,49477,0
12,53997,0
13,58566,0
14,63023,0
15,65743.5,0
16,67492,0
17,72021,0
18,76525,0
19,81128,0
20,85557,0
21,87974.4,0
22,89976,0
23,94445,0
24,98982,0
25,103414,0
26,106132,0
27,107929,0
28,112496,0
29,116951,0
30,119492,0
31,121531,0
32,126044,0
33,129047,0
34,130535,0
35,135032,0
36,139528,0
37,139534,0
38,143999,0
39,148460,0
40,151507,0
41,152929,0
42,155935,0
43,157434,0
44,159389,0
45,161871,0
46,165160,0
47,166361,0
48,170926,0
49,173647,0
50,175404,0
51,178823,0
52,179871,0
53,184408,0
54,185699,0
55,188891,0
56,193358,0
57,197916,0
58,200455,0
59,202361,0
60,206868,0
61,211254,0
62,211329,0
63,215308,0
64,215887,0
65,220350,0
66,221722,0
67,224858,0
68,225833,0
69,229331,0
70,232523,0
71,233826,0
72,238237,0
73,238406,0
74,242978,0
75,247540,0
76,248595,0
77,251920,0
78,256408,0
79,261053,0
80,262596,0
81,264329,0
82,265464,0
83,266490,0
84,269710,0
85,269924,0
86,274412,0
87,278746,0
88,283226,0
89,287702,0
90,291581,0
91,292198,0
92,296756,0
93,301280,0
94,305211,0
95,305728,0
96,309260,0
97,310137,0
98,314621,0
99,316069,0
100,319140,0
101,321254,0
102,323628,0
103,328244,0
104,329471,0
105,332715,0
106,337140,0
107,337181,0
108,341743,0
109,346250,0
110,349712,0
111,350813,0
112,352851,0
113,355224,0
114,359681,0
115,363381,0
116,364278,0
117,368781,0
118,373212,0
119,376932,0
120,377759,0
121,379298,0
122,379522,0
123,382238,0
124,386779,0
125,388760,0
126,391302,0
127,393454,0
128,395651,0
129,400097,0
130,402124,0
131,404697,0
132,405533,0
133,409076,0
134,413564,0
135,418158,0
136,419495,0
137,422693,0
138,427203,0
139,428173,0
140,429805,0
141,431679,0
142,435988,0
143,436181,0
144,440486,0
145,444277,0
146,444920,0
147,449303,0
148,452289,0
149,455207,0
150,457331,0
151,463858,0
152,465944,0
153,472378,0
154,475846,0
155,477597,0
156,484896,0
157,490287,0
158,494550,0
159,500931,0
160,503220,0
161,509450,0
162,512213,0
163,520702,0
164,522609,0
165,531379,0
166,534282,0
167,542943,0
168,544481,0
169,545247,0
170,550246,0
171,565494,0
172,566380,0
173,572280,0
174,579527,0
175,586447,0
176,604706,0
177,608262,0
178,613049,0
179,614773,0
180,623127,0
181,630852,0
182,635663,0
183,643159,0
184,643932,0
185,647839,0
186,650786,0
187,653907,0
188,656553,0
189,664647,0
190,687565,0
191,695534,0
192,736632,0
193,738326,0
194,766269,0
195,767988,0
196,799669,0
197,803558,0
198,836128,0
199,854495,0
200,926134,0
201,994626,0
