slot_number,sim_time,VM_type,NodeID,cost/node
1,14988,"In-house server 1,","n1,",0.457967
2,29856,"Standard_NV6,In-house server 1,","n1,n2,",3.0149
3,44715,"Standard_NC6,In-house server 1,Standard_NV6,","n2,n3,n1,",5.32447
4,59806,"Standard_NV6,In-house server 1,","n1,n3,n2,",3.52124
5,74888,"Standard_NV6,In-house server 1,","n1,n3,n2,",3.51914
6,89925,"In-house server 1,","n1,n3,n2,",1.37839
7,105032,"Standard_NC6,In-house server 1,","n1,n3,n2,",3.27318
8,120037,"Standard_NV6,In-house server 1,","n1,n3,n2,",3.50116
9,134942,"Standard_NV6,In-house server 1,","n1,n3,n2,",3.47783
10,141335,"Standard_NV6,In-house server 1,","n1,n3,n2,",1.49181
11,208207,"Standard_NC6,In-house server 1,","n2,n3,n1,",14.4888
12,214716,"In-house server 2,In-house server 1,","n1,n3,n2,",450.955
13,239066,"In-house server 1,","n3,n2,n1,",2.23205
14,268400,"In-house server 1,","n2,n3,n1,",2.68899
15,399833,"In-house server 1,","n1,n2,n3,",12.048
16,407671,"In-house server 1,","n2,n3,n1,",0.718544
17,521076,"In-house server 1,","n1,n2,",6.93027
18,532256,"In-house server 1,","n1,n2,",0.683236
19,560675,"Standard_NV6,","n1,",4.89442
