slot_number,sim_time,VM_type,NodeID,cost/node
1,5623,"In-house server 1,","n1,",0.171814
2,11099,"In-house server 1,In-house server 2,","n1,n2,",1.08404
3,16751,"In-house server 2,In-house server 3,In-house server 1,","n1,n2,n3,",1.80969
4,22255,"In-house server 2,In-house server 3,","n2,n1,",1.32504
5,27910,"Standard_NC6,In-house server 3,In-house server 2,","n2,n3,n1,",2.24106
6,33711,"Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n4,n1,",4.09953
7,39256,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",3.92668
8,44918,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",3.97848
9,50565,"Standard_NV6,In-house server 1,Standard_NC6,In-house server 2,In-house server 3,","n5,n1,n4,n2,n3,",3.36325
10,56175,"In-house server 3,In-house server 2,Standard_NC6,In-house server 1,","n2,n3,n4,n1,",2.30366
11,61791,"Standard_NV6,In-house server 2,In-house server 3,","n1,n4,n2,n3,",2.71143
12,67500,"Standard_NC12,In-house server 2,In-house server 3,","n1,n4,n3,n2,",3.65331
13,71110.5,"Standard_NC12,In-house server 2,In-house server 3,","n1,n4,n2,n3,",2.31082
14,73070,"Standard_NV6,In-house server 3,Standard_NC6,In-house server 1,","n1,n4,n3,n2,",0.856827
15,78682,"Standard_NV6,In-house server 3,Standard_NC6,In-house server 1,","n4,n3,n2,n5,n1,",2.8441
16,84476,"Standard_NC12,In-house server 3,In-house server 1,","n3,n2,n5,n1,n4,",3.35038
17,90131,"In-house server 1,In-house server 3,Standard_NC12,","n2,n3,n1,n5,n4,",3.46308
18,95776,"Standard_NC12,In-house server 3,In-house server 1,","n6,n3,n2,n4,n5,n1,",4.12904
19,101348,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 1,","n2,n6,n7,n4,n5,n1,n3,",4.70648
20,107002,"In-house server 3,Standard_NV12,Standard_NC6,In-house server 1,","n3,n2,n1,n4,n5,n7,n8,n6,",5.89645
21,112670,"Standard_NC12,In-house server 3,Standard_NV12,In-house server 1,","n2,n1,n3,n6,n8,n4,n5,n7,",6.71568
22,118344,"In-house server 2,In-house server 3,Standard_NV12,Standard_NC6,In-house server 1,","n1,n2,n4,n7,n5,n6,n8,n3,",6.76841
23,123831,"Standard_NC12,In-house server 3,Standard_NV12,In-house server 1,","n2,n3,n1,n6,n8,n4,n7,n5,",6.32459
24,129523,"In-house server 2,In-house server 3,Standard_NC6,Standard_NV12,In-house server 1,","n1,n2,n4,n7,n5,n8,n6,n3,",6.83006
25,135291,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n3,n2,n4,n7,n5,n1,n8,n6,",8.34483
26,137893,"Standard_NV12,Standard_NC12,In-house server 3,In-house server 2,","n3,n1,n5,n7,n4,n8,n6,n2,",3.28199
27,140845,"In-house server 2,In-house server 3,Standard_NC6,Standard_NV12,In-house server 1,","n2,n1,n8,n6,n5,n7,n4,n3,",3.1373
28,145609,"Standard_NV6,In-house server 1,Standard_NC12,In-house server 3,In-house server 2,","n2,n3,n1,n8,n6,n7,n5,n4,",5.68196
29,146298,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n2,n1,n3,n6,n8,n4,n7,n5,",0.964697
30,151878,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 2,","n7,n5,n4,n8,n6,n1,n3,n2,",7.77835
31,154006,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n3,n2,n8,n6,n5,n7,n4,n1,",3.54637
32,157619,"Standard_NV12,In-house server 2,In-house server 3,","n6,n2,n1,n7,n5,n4,n3,",4.28403
33,158875,"In-house server 2,In-house server 3,","n1,n3,n2,n8,n6,n5,n7,n4,",1.49954
34,163242,"Standard_NV6,In-house server 3,In-house server 2,","n6,n8,n3,n2,n1,n5,n7,n4,",4.62565
35,167380,"In-house server 2,In-house server 3,","n5,n4,n7,n6,n8,n1,n3,n2,",4.30073
36,168942,"Standard_NV6,In-house server 3,In-house server 2,","n2,n3,n6,n8,n1,n5,n7,n4,",1.5073
37,170706,"Standard_NV6,In-house server 2,In-house server 3,In-house server 1,","n4,n5,n7,n6,n8,n1,n3,n2,",1.76694
38,174486,"Standard_NV6,In-house server 3,In-house server 2,","n2,n1,n5,n7,n4,n8,n6,n3,",4.01505
39,176801,"Standard_NV6,In-house server 2,In-house server 3,","n2,n6,n8,n1,n4,n7,n5,n3,",2.69718
40,180144,"Standard_NV6,In-house server 2,In-house server 3,","n3,n6,n5,n4,n7,n1,n2,",3.67748
41,184304,"Standard_NV6,In-house server 2,In-house server 3,","n8,n6,n2,n1,n7,n5,n4,n3,",4.79722
42,185720,"In-house server 1,Standard_NV12,In-house server 3,In-house server 2,","n7,n5,n4,n6,n8,n1,n3,n2,",1.71424
43,191338,"Standard_NV12,In-house server 2,In-house server 3,","n3,n6,n8,n1,n5,n7,n4,n2,",6.80242
44,195138,"Standard_NV12,In-house server 3,In-house server 2,","n8,n6,n5,n4,n7,n1,n3,n2,",4.62553
45,197073,"Standard_NV12,In-house server 1,In-house server 2,In-house server 3,","n2,n3,n5,n4,n7,n1,n6,",2.06726
46,200626,"Standard_NV6,In-house server 3,In-house server 2,","n2,n3,n5,n4,n7,n1,n6,",3.84275
47,202638,"Standard_NV6,In-house server 2,In-house server 3,","n2,n3,n1,n7,n4,n5,n8,n6,",2.44619
48,207549,"In-house server 2,In-house server 3,Standard_NV6,","n3,n6,n8,n1,n5,n7,n4,n2,",5.67754
49,208254,"Standard_NV6,In-house server 3,In-house server 2,","n8,n6,n2,n3,n1,n4,n7,n5,",0.840252
50,213920,"Standard_NV12,In-house server 3,In-house server 2,","n3,n4,n7,n5,n1,n6,n2,",6.25368
51,218480,"In-house server 2,In-house server 3,Standard_NV6,","n2,n6,n8,n1,n5,n7,n4,n3,",5.40301
52,219549,"In-house server 1,Standard_NV12,In-house server 3,In-house server 2,","n8,n6,n2,n3,n1,n5,n7,n4,",1.28405
53,225092,"In-house server 2,In-house server 3,Standard_NV12,","n1,n6,n8,n3,n2,n7,n5,n4,",6.2004
54,225241,"In-house server 2,In-house server 3,Standard_NV12,","n3,n1,n6,n7,n5,n4,n2,",0.13819
55,228454,"In-house server 1,Standard_NV6,In-house server 2,In-house server 3,","n3,n8,n6,n1,n4,n7,n5,n2,",2.91828
56,230836,"In-house server 2,In-house server 3,Standard_NV6,","n2,n4,n5,n7,n1,n3,n8,n6,",2.28232
57,236533,"Standard_NV6,In-house server 3,In-house server 2,","n2,n6,n8,n4,n7,n5,n1,n3,",5.62309
58,240606,"Standard_NV12,In-house server 3,","n2,n3,n1,n4,n7,n5,n6,n8,",3.80775
59,242231,"Standard_NV6,In-house server 3,In-house server 2,","n6,n8,n3,n2,n1,n7,n5,n4,",1.36367
60,247238,"Standard_NV6,In-house server 3,","n3,n5,n7,n4,n6,n8,n1,n2,",3.5378
61,247836,"In-house server 2,In-house server 3,","n8,n6,n3,n2,n1,n5,n7,n4,",0.543945
62,253395,"Standard_NV6,In-house server 2,In-house server 3,","n4,n5,n7,n6,n8,n1,n2,n3,",5.39165
63,255689,"Standard_NV6,In-house server 3,In-house server 2,","n5,n7,n4,n1,n8,n6,n2,n3,",1.94221
64,259018,"In-house server 3,In-house server 2,","n3,n6,n8,n5,n4,n7,n1,n2,",3.305
65,264668,"Standard_NV6,In-house server 3,","n1,n5,n4,n7,n6,n8,n3,n2,",4.30074
66,269588,"Standard_NV6,In-house server 3,","n1,n4,n7,n5,n6,n8,n3,n2,",3.47756
67,270392,"Standard_NV6,In-house server 2,In-house server 3,","n3,n6,n8,n1,n4,n7,n5,n2,",0.639985
68,276086,"In-house server 3,Standard_NC6,Standard_NV12,","n2,n6,n8,n1,n5,n7,n4,n3,",5.45113
69,280908,"In-house server 3,Standard_NC6,Standard_NV12,","n2,n7,n5,n4,n6,n8,n1,n3,",4.73787
70,281795,"Standard_NV6,In-house server 3,Standard_NC6,","n5,n4,n7,n6,n8,n1,n2,n3,",0.677984
71,287486,"Standard_NC6,In-house server 3,","n2,n6,n8,n5,n4,n7,n1,n3,",4.06796
72,290285,"Standard_NV6,In-house server 2,In-house server 3,","n1,n6,n8,n5,n4,n7,n2,n3,",2.19098
73,293154,"Standard_NV6,In-house server 3,","n2,n5,n4,n7,n6,n8,n1,n3,",2.1014
74,295333,"Standard_NC6,In-house server 3,Standard_NV6,","n2,n6,n8,n4,n5,n7,n1,n3,",1.61996
75,298669,"Standard_NC6,In-house server 3,","n2,n8,n6,n5,n4,n7,n1,n3,",2.42943
76,304275,"Standard_NV12,In-house server 3,","n2,n5,n7,n4,n6,n8,n1,n3,",5.0721
77,305851,"Standard_NV24,In-house server 3,","n1,n4,n5,n7,n6,n8,n2,n3,",2.03175
78,309855,"Standard_NC6,Standard_NV12,In-house server 3,","n1,n5,n4,n7,n8,n6,n3,n2,",3.3849
79,315340,"Standard_NC6,In-house server 3,","n2,n5,n4,n7,n1,n8,n6,n3,",3.86737
80,321078,"Standard_NV12,In-house server 3,","n3,n2,n1,n8,n6,n5,n7,n4,",5.1305
81,323181,"In-house server 3,Standard_NV24,","n2,n6,n8,n1,n5,n7,n4,n3,",2.39045
82,326624,"In-house server 2,In-house server 3,","n3,n4,n5,n7,n1,n8,n6,n2,",2.91226
83,332269,"In-house server 3,","n1,n5,n4,n7,n8,n6,n3,n2,",3.64725
84,337823,"Standard_NV24,In-house server 3,","n1,n5,n4,n7,n8,n6,n3,n2,",6.11705
85,337834,"In-house server 3,Standard_NV24,","n1,n2,n4,n5,n7,n8,n6,n3,",0.0122169
86,343537,"In-house server 3,","n3,n1,n8,n6,n5,n7,n4,n2,",3.55641
87,349195,"In-house server 3,Standard_NV24X,","n1,n2,n6,n8,n7,n5,n4,n3,",7.33051
88,354757,"In-house server 3,Standard_NV24,","n1,n3,n5,n7,n4,n8,n6,n2,",6.54683
89,357960,"Standard_NV24,In-house server 3,","n1,n3,n2,n6,n8,n5,n7,n4,",3.96858
90,360360,"In-house server 3,Standard_NV24,","n1,n5,n4,n7,n3,n2,n8,n6,",2.72369
91,362754,"In-house server 3,Standard_NV24X,","n2,n5,n4,n7,n1,n3,n8,n6,",2.97424
92,365831,"In-house server 3,Standard_NV24,","n3,n1,n5,n7,n4,n8,n6,n2,",3.41378
93,371619,"In-house server 3,Standard_NV24X,","n3,n1,n6,n8,n7,n5,n4,n2,",7.46989
94,372317,"In-house server 3,Standard_NV24X,","n2,n3,n1,n5,n7,n4,n8,n6,",0.889005
95,373584,"Standard_NV24X,In-house server 3,In-house server 2,","n1,n6,n8,n4,n7,n5,n3,n2,",1.77644
96,377258,"Standard_NV24X,In-house server 3,","n2,n1,n3,n8,n6,n5,n7,n4,",4.70147
97,379627,"In-house server 3,Standard_NV24X,","n1,n2,n4,n7,n5,n3,n8,n6,",3.20139
98,382944,"In-house server 3,Standard_NV24X,","n3,n1,n4,n7,n5,n2,n8,n6,",4.40267
99,385106,"Standard_NV24X,In-house server 2,In-house server 3,","n1,n5,n4,n7,n2,n3,n8,n6,",2.92862
100,388661,"In-house server 3,Standard_NV24X,","n1,n3,n2,n8,n6,n5,n7,n4,",4.62664
101,393283,"Standard_NV24X,In-house server 2,In-house server 3,","n3,n1,n2,n8,n6,n5,n7,n4,",6.79505
102,394187,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n1,n3,n8,n6,n5,n7,n4,",1.37634
103,399679,"Standard_NV24X,In-house server 2,In-house server 3,","n6,n8,n4,n5,n7,n1,n2,n3,",8.06961
104,405216,"Standard_NV24X,In-house server 2,In-house server 3,","n1,n6,n8,n3,n2,n5,n7,n4,",8.38442
105,407820,"Standard_NV24X,In-house server 2,In-house server 3,","n3,n6,n8,n1,n2,n5,n7,n4,",3.94816
106,410862,"Standard_NV24X,In-house server 2,In-house server 3,","n6,n8,n4,n5,n7,n1,n3,n2,",4.53814
107,416230,"Standard_NV24X,In-house server 2,In-house server 3,","n3,n4,n5,n7,n1,n2,n8,n6,",8.24163
108,416433,"In-house server 3,In-house server 2,Standard_NV24X,","n2,n3,n6,n8,n1,n7,n5,n4,",0.309909
109,417843,"Standard_NV24X,In-house server 3,In-house server 2,","n3,n1,n2,n6,n8,n4,n7,n5,",2.14286
110,418357,"Standard_NV24X,In-house server 3,In-house server 2,","n2,n1,n3,n6,n8,n4,n7,n5,",0.770725
111,422004,"In-house server 3,In-house server 2,Standard_NV24X,","n3,n2,n6,n8,n4,n5,n7,n1,",6.46639
112,423892,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n3,n1,n5,n7,n4,n8,n6,",2.84558
113,427540,"In-house server 3,In-house server 2,Standard_NV24X,","n3,n2,n6,n8,n5,n4,n7,n1,",5.48167
114,429081,"In-house server 3,In-house server 2,Standard_NV24X,","n3,n2,n1,n5,n7,n4,n8,n6,",2.39285
115,432798,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n5,n4,n7,n1,n8,n6,n3,",5.77793
116,433094,"In-house server 3,Standard_NV24X,","n2,n3,n1,n8,n6,n5,n7,n4,",0.38071
117,437782,"In-house server 3,Standard_NV24X,","n2,n1,n3,n8,n6,n5,n7,n4,",6.02833
118,438524,"In-house server 3,Standard_NV24X,","n3,n6,n8,n1,n5,n7,n4,n2,",0.960268
119,444193,"In-house server 3,Standard_NV24X,","n1,n3,n2,n8,n6,n5,n7,n4,",7.23818
120,449839,"In-house server 3,Standard_NV24X,","n2,n5,n4,n7,n1,n8,n6,n3,",7.43247
121,451951,"In-house server 3,Standard_NV24X,","n2,n6,n8,n1,n4,n7,n5,n3,",2.76601
122,453887,"In-house server 3,Standard_NV24X,","n2,n1,n5,n7,n4,n8,n6,n3,",2.45769
123,473902,"In-house server 3,Standard_NV24X,","n2,n1,n8,n6,n5,n7,n4,n3,",25.6502
124,479669,"In-house server 3,Standard_NV24X,","n1,n5,n4,n7,n2,n3,n8,n6,",7.36292
125,486955,"In-house server 3,Standard_NC24X,","n1,n6,n8,n4,n7,n5,n2,n3,",8.78472
126,492414,"In-house server 3,Standard_NC24X,","n1,n2,n3,n8,n6,n7,n5,n4,",6.6106
127,494530,"In-house server 1,In-house server 3,In-house server 2,","n3,n1,n5,n4,n7,n6,n8,n2,",1.84933
128,510513,"In-house server 1,Standard_NV24,In-house server 3,","n2,n6,n8,n1,n3,n5,n7,n4,",17.4453
129,523523,"In-house server 3,In-house server 2,","n1,n5,n4,n7,n8,n6,n3,n2,",11.6261
130,534416,"In-house server 3,Standard_NV24X,","n6,n8,n7,n4,n5,n1,n3,n2,",14.8429
131,539204,"In-house server 3,Standard_NV24,","n3,n8,n6,n1,n7,n4,n5,n2,",5.93117
132,541929,"In-house server 2,In-house server 3,","n3,n1,n4,n5,n7,n8,n6,n2,",2.44212
133,545369,"In-house server 2,In-house server 3,","n8,n6,n7,n4,n5,n1,n2,n3,",3.27762
134,550620,"In-house server 2,In-house server 3,","n7,n5,n4,n1,n8,n6,n2,n3,",4.98997
135,557175,"In-house server 3,In-house server 2,","n4,n7,n5,n6,n8,n1,n2,n3,",7.5817
136,561862,"In-house server 2,In-house server 3,","n6,n8,n1,n7,n5,n4,n2,n3,",5.56881
137,573907,"In-house server 2,In-house server 3,","n3,n2,n1,n4,n5,n7,n8,n6,",16.1231
138,579355,"In-house server 1,In-house server 3,In-house server 2,","n5,n4,n7,n1,n8,n6,n2,n3,",6.21383
139,585001,"In-house server 1,Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n1,n6,n8,n7,n5,n4,",5.79598
140,593870,"Standard_NV6,In-house server 2,In-house server 3,","n2,n1,n6,n8,n7,n5,n4,n3,",12.0133
141,608167,"In-house server 3,In-house server 2,","n1,n5,n7,n4,n6,n8,n3,n2,",19.1202
142,616747,"In-house server 2,In-house server 3,","n2,n6,n4,n7,n5,n1,n3,",7.94377
143,626812,"In-house server 1,In-house server 2,In-house server 3,","n2,n3,n1,n8,n6,n7,n5,n4,",10.3723
144,633521,"In-house server 3,In-house server 2,","n2,n6,n5,n4,n7,n1,n3,",6.87483
145,639460,"In-house server 1,In-house server 2,In-house server 3,","n3,n2,n1,n7,n5,n4,n8,n6,",8.00036
146,640901,"In-house server 1,In-house server 3,In-house server 2,","n2,n1,n6,n5,n4,n3,",1.22058
147,644768,"In-house server 3,In-house server 2,","n3,n1,n6,n5,n4,n2,",3.31707
148,657317,"In-house server 3,In-house server 2,","n2,n3,n4,n1,n5,",9.26778
149,658610,"In-house server 3,In-house server 2,","n4,n2,n3,n1,",0.851012
150,665505,"In-house server 1,In-house server 3,In-house server 2,","n4,n1,n2,n3,",4.97779
151,679053,"In-house server 3,","n1,n3,n2,",2.94622
152,710194,"In-house server 2,In-house server 3,","n3,n2,n1,",9.46343
153,713621,"In-house server 3,In-house server 1,","n1,n2,",0.397849
154,738003,"In-house server 1,In-house server 3,","n2,n1,",1.80044
155,740756,"In-house server 3,","n1,n2,",0.454104
156,750392,"In-house server 3,","n1,",0.628065
157,761875,"In-house server 3,","n1,",0.755764
158,773270,"In-house server 3,","n1,",0.63304
159,817233,"In-house server 3,","n1,",3.13437
160,880054,"In-house server 1,","n1,",3.83906
161,910281,"In-house server 2,","n1,",5.06035
