slot_number,sim_time,tardiness
1,5623,0
2,11099,0
3,16751,0
4,22255,0
5,27910,0
6,33711,0
7,39256,0
8,44918,0
9,50565,0
10,56175,0
11,61791,0
12,67500,0
13,71110.5,0
14,73070,0
15,78682,0
16,84476,0
17,90131,0
18,95776,0
19,101348,0
20,107002,0
21,112670,0
22,118344,0
23,123831,0
24,129523,0
25,135291,0
26,137893,0
27,140845,0
28,145609,0
29,146298,0
30,151878,0
31,154006,0
32,157619,0
33,158875,0
34,163242,0
35,167380,0
36,168942,0
37,170706,0
38,174486,0
39,176801,0
40,180144,0
41,184304,0
42,185720,0
43,191338,0
44,195138,0
45,197073,0
46,200626,0
47,202638,0
48,207549,0
49,208254,0
50,213920,0
51,218480,0
52,219549,0
53,225092,0
54,225241,0
55,228454,0
56,230836,0
57,236533,0
58,240606,0
59,242231,0
60,247238,0
61,247836,0
62,253395,0
63,255689,0
64,259018,0
65,264668,0
66,269588,0
67,270392,0
68,276086,0
69,280908,0
70,281795,0
71,287486,0
72,290285,0
73,293154,0
74,295333,0
75,298669,0
76,304275,0
77,305851,0
78,309855,0
79,315340,0
80,321078,0
81,323181,0
82,326624,0
83,332269,0
84,337823,0
85,337834,0
86,343537,0
87,349195,0
88,354757,0
89,357960,0
90,360360,0
91,362754,0
92,365831,0
93,371619,0
94,372317,0
95,373584,0
96,377258,0
97,379627,0
98,382944,0
99,385106,0
100,388661,0
101,393283,0
102,394187,0
103,399679,0
104,405216,0
105,407820,0
106,410862,0
107,416230,0
108,416433,0
109,417843,0
110,418357,0
111,422004,0
112,423892,0
113,427540,0
114,429081,0
115,432798,0
116,433094,0
117,437782,0
118,438524,0
119,444193,0
120,449839,0
121,451951,0
122,453887,0
123,473902,0
124,479669,0
125,486955,0
126,492414,0
127,494530,0
128,510513,0
129,523523,0
130,534416,0
131,539204,0
132,541929,0
133,545369,0
134,550620,0
135,557175,0
136,561862,0
137,573907,0
138,579355,0
139,585001,0
140,593870,0
141,608167,0
142,616747,0
143,626812,0
144,633521,0
145,639460,0
146,640901,0
147,644768,0
148,657317,0
149,658610,0
150,665505,0
151,679053,0
152,710194,0
153,713621,0
154,738003,0
155,740756,0
156,750392,0
157,761875,0
158,773270,0
159,817233,0
160,880054,0
161,910281,0
