slot_number,sim_time,VM_type,NodeID,cost/node
1,3695,"In-house server 1,","n1,",0.112903
2,7327,"In-house server 1,In-house server 2,","n1,n2,",0.719002
3,11006,"In-house server 1,In-house server 3,In-house server 2,","n1,n2,n3,",1.17796
4,14752,"In-house server 2,In-house server 3,","n1,n2,",0.901815
5,18498,"Standard_NV6,In-house server 2,In-house server 3,","n1,n3,n2,",1.62835
6,22204,"In-house server 3,In-house server 2,Standard_NC6,","n4,n3,n2,n1,",2.619
7,25935,"In-house server 3,In-house server 2,Standard_NC6,","n1,n4,n3,n2,",2.62483
8,29627,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",2.7042
9,33392,"Standard_NC12,In-house server 2,In-house server 3,","n1,n4,n2,n3,",3.30065
10,37223,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n4,n5,n1,n6,n2,n3,",3.40108
11,41082,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n1,n6,n5,n4,n2,n3,",3.73425
12,44778,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n6,n2,n3,n1,n5,n4,",3.66525
13,48583,"In-house server 3,In-house server 2,Standard_NV12,In-house server 1,","n3,n2,n1,n5,n4,",2.7546
14,52480,"Standard_NC12,In-house server 2,In-house server 3,","n3,n2,n4,n5,n1,",2.98698
15,56282,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n2,n3,n6,n4,n7,n5,n1,",3.28591
16,60078,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n3,n1,n2,n8,n6,n7,n5,n4,",3.45658
17,61698.5,"Standard_NC12,In-house server 2,In-house server 3,","n6,n2,n3,n1,n7,n5,n4,",1.70603
18,63858,"Standard_NC12,In-house server 3,","n3,n1,n6,n7,n5,n4,n2,",1.89881
19,67714,"In-house server 3,Standard_NC6,Standard_NV12,","n3,n1,n6,n7,n5,n4,n2,",3.70366
20,71507,"In-house server 3,Standard_NV12,Standard_NC6,","n3,n1,n2,n6,n8,n4,n5,n7,",4.18635
21,75318,"In-house server 2,In-house server 3,In-house server 1,Standard_NV12,Standard_NC6,","n3,n9,n1,n2,n4,n7,n5,n6,n8,",5.24399
22,79167,"In-house server 2,In-house server 3,Standard_NV24,","n6,n1,n4,n5,n7,n3,n2,",5.20599
23,82828,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 2,","n1,n2,n3,n4,n7,n5,n8,n6,n9,",4.86911
24,83865.3,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n1,n3,n2,n4,n5,n7,n8,n6,n9,",1.96648
25,86513,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 2,","n2,n3,n9,n4,n5,n7,n1,n8,n6,n10,",4.28819
26,90180,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n1,n2,n3,n4,n7,n5,n9,n8,n6,",6.19723
27,93845,"Standard_NV12,Standard_NC12,In-house server 3,In-house server 2,","n2,n3,n1,n4,n7,n5,n8,n6,n9,",6.18114
28,97550,"Standard_NV12,Standard_NC6,In-house server 3,In-house server 2,","n9,n3,n2,n1,n10,n7,n5,n4,n8,n6,",6.1633
29,101294,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n9,n2,n3,n8,n6,n10,n7,n4,n5,n1,",7.52702
30,102699,"Standard_NV6,Standard_NC24,In-house server 3,In-house server 2,","n1,n3,n6,n8,n10,n9,n2,n5,n7,n4,",2.7969
31,105111,"In-house server 1,Standard_NV24X,In-house server 3,In-house server 2,","n7,n5,n4,n6,n8,n1,n9,n2,n3,",4.76103
32,106781,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n9,n8,n6,n2,n3,n10,n7,n4,n5,n1,",3.46729
33,108843,"Standard_NV24,In-house server 3,In-house server 2,","n6,n1,n2,n3,n7,n5,n4,",3.39016
34,112495,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n3,n7,n4,n5,n9,n2,n10,n1,n6,n8,",7.76741
35,116226,"Standard_NC6,Standard_NV24X,In-house server 3,In-house server 2,","n9,n2,n1,n6,n8,n4,n7,n5,n3,",7.98605
36,120049,"Standard_NV24,In-house server 2,In-house server 3,","n2,n5,n4,n7,n6,n8,n1,n9,n3,",7.5569
37,122904,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n2,n7,n5,n4,n3,n10,n11,n6,n8,n1,n9,",5.67966
38,123810,"Standard_NV24,In-house server 2,In-house server 3,","n2,n8,n6,n5,n4,n7,n1,n3,",1.66972
39,127528,"Standard_NV24X,In-house server 2,In-house server 3,","n9,n1,n3,n4,n5,n7,n2,n8,n6,",7.45982
40,127597,"Standard_NV6,In-house server 3,In-house server 2,","n7,n4,n5,n2,n10,n9,n3,n8,n6,n1,",0.115367
41,131313,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n1,n8,n6,n5,n7,n4,n3,",6.31797
42,135040,"Standard_NV12,In-house server 2,In-house server 3,","n2,n1,n3,n9,n8,n6,n5,n7,n4,",5.74511
43,136407,"Standard_NV24,In-house server 2,In-house server 3,","n1,n4,n5,n7,n9,n3,n2,n8,n6,",2.59747
44,138439,"In-house server 2,In-house server 3,Standard_NV24,","n4,n5,n7,n1,n8,n6,n2,n3,",3.45206
