slot_number,sim_time,VM_type,NodeID,cost/node
1,2983,"In-house server 1,","n1,",0.0911472
2,6081,"Standard_NV6,In-house server 1,","n1,n2,",0.628205
3,9050,"Standard_NV6,Standard_NC6,In-house server 1,","n1,n2,n3,",1.06389
4,12124,"Standard_NC6,In-house server 3,Standard_NV6,","n1,n2,n3,",1.23302
5,15163,"Standard_NV12,In-house server 3,","n1,n2,",1.26963
6,18047,"Standard_NV6,In-house server 3,","n1,n2,",0.647756
7,21029,"Standard_NV6,In-house server 3,Standard_NC12,","n3,n2,n1,",1.59537
8,24057,"Standard_NC12,In-house server 3,","n1,n2,",1.14973
9,27174,"Standard_NC12,In-house server 3,","n1,n2,",1.18157
10,30157,"Standard_NV6,In-house server 3,Standard_NC6,","n1,n4,n3,n2,",1.40485
11,33184,"Standard_NC12,In-house server 3,","n1,n3,n2,",1.45752
12,36177,"Standard_NC12,In-house server 3,","n1,n4,n3,n2,",1.63857
13,39223,"Standard_NC12,In-house server 1,In-house server 3,In-house server 2,","n3,n2,n1,n5,n4,",2.11052
14,42205,"Standard_NV6,Standard_NC12,In-house server 1,In-house server 3,In-house server 2,","n2,n6,n4,n5,n1,n3,",2.68306
15,45158,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n2,n3,n1,n5,n4,",2.50841
16,48099,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n4,n5,n1,n6,n3,n2,",2.61998
17,51128,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n1,n6,n5,n4,n2,n3,",2.83252
18,54162,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n2,n6,n4,n7,n5,n1,n3,",3.05688
19,57191,"Standard_NV6,Standard_NC12,In-house server 1,In-house server 2,In-house server 3,","n3,n1,n6,n5,n7,n4,n2,",2.89117
20,60123,"Standard_NV24,In-house server 3,In-house server 2,In-house server 1,","n2,n3,n6,n4,n7,n5,n1,",3.64908
21,63127,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n3,n1,n4,n7,n5,n2,n8,n6,",3.22557
22,66130,"Standard_NC12,In-house server 3,In-house server 2,","n2,n1,n6,n7,n5,n4,n3,",2.67227
23,69140,"Standard_NC6,Standard_NV6,In-house server 2,In-house server 3,","n2,n1,n5,n4,n7,n9,n3,n8,n6,",3.22261
24,72051,"In-house server 2,In-house server 3,Standard_NV12,","n9,n2,n8,n6,n3,n1,n7,n4,n5,",4.08441
25,75051,"Standard_NC12,Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n6,n8,n1,n4,n5,n7,n9,",4.66651
26,77973,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n2,n9,n6,n8,n1,n4,n7,n5,n3,",4.42765
27,79381.4,"Standard_NC12,In-house server 2,In-house server 3,","n1,n9,n2,n6,n8,n10,n7,n5,n4,n3,",2.01191
28,80982,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,In-house server 1,","n2,n3,n6,n8,n4,n7,n5,n1,n9,n10,",2.12256
29,83991,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n3,n10,n2,n4,n7,n5,n1,n9,n8,n6,",4.00457
30,87101,"In-house server 2,In-house server 3,Standard_NC6,Standard_NV12,","n3,n10,n6,n8,n4,n7,n5,n1,n9,n2,",3.98524
