slot_number,sim_time,VM_type,NodeID,cost/node
1,3015,"In-house server 1,","n1,",0.092125
2,6041,"Standard_NV6,In-house server 1,","n1,n2,",0.613605
3,9055,"Standard_NV12,In-house server 1,","n1,n2,",1.13025
4,12080,"Standard_NV12,In-house server 1,","n1,n2,",1.22681
5,15085,"In-house server 1,Standard_NV24,","n2,n1,",2.25375
6,18104,"In-house server 3,Standard_NV12,","n2,n1,",1.25073
7,21059,"In-house server 3,Standard_NV24,","n2,n1,",2.24205
8,24126,"In-house server 3,Standard_NV24,","n2,n1,",2.32107
9,27105,"Standard_NV24,In-house server 3,","n1,n2,",1.95763
10,30083,"Standard_NV24,In-house server 3,","n1,n2,",1.95256
11,33105,"Standard_NV24,In-house server 3,","n2,n3,n1,",2.58251
12,36115,"In-house server 3,Standard_NV24,","n4,n1,n3,n2,",2.9197
13,39157,"In-house server 3,In-house server 2,Standard_NV24,","n4,n3,n2,n5,n1,",3.90559
14,42107,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n4,n5,n1,",3.78747
15,44959,"In-house server 3,In-house server 2,Standard_NV24,","n2,n3,n4,n5,n1,",3.6775
16,48034,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n4,n5,n1,",3.93315
17,51099,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n4,n5,n1,",3.86685
18,54073,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n4,n5,n1,",3.73127
19,57100,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n6,n4,n5,n1,",4.16186
20,60090,"In-house server 3,In-house server 2,Standard_NV24,","n3,n1,n2,n6,n7,n5,n4,",4.43332
21,63032,"In-house server 3,In-house server 2,Standard_NV24,","n3,n1,n2,n6,n7,n5,n4,",4.29023
22,66045,"In-house server 3,In-house server 2,Standard_NV24,","n3,n1,n2,n6,n7,n5,n4,",4.39377
23,69086,"In-house server 1,In-house server 3,In-house server 2,Standard_NV24,","n3,n1,n2,n4,n7,n5,n8,n6,",4.52752
24,72120,"In-house server 1,Standard_NV24,In-house server 3,In-house server 2,","n2,n8,n6,n3,n9,n7,n4,n5,n1,",5.17086
25,75052,"In-house server 1,Standard_NV24,In-house server 2,In-house server 3,","n2,n9,n3,n6,n8,n1,n7,n5,n4,",5.01881
26,75859.3,"Standard_NV24,In-house server 2,In-house server 3,","n2,n9,n3,n6,n8,n1,n7,n5,n4,",1.51401
27,76312.1,"Standard_NV24,In-house server 2,In-house server 3,","n2,n6,n8,n4,n7,n5,n1,n3,",0.74765
28,78061,"In-house server 1,Standard_NV24,In-house server 3,In-house server 2,","n2,n3,n7,n4,n5,n1,n6,n8,",2.78124
29,79319.4,"In-house server 1,Standard_NV24,In-house server 2,In-house server 3,","n2,n9,n1,n6,n8,n4,n7,n5,n3,",2.15492
30,81055,"In-house server 1,Standard_NV24,In-house server 3,In-house server 2,","n2,n6,n8,n3,n4,n7,n5,n1,",2.42744
31,83195,"Standard_NV24,In-house server 3,In-house server 2,","n2,n6,n8,n4,n7,n5,n1,n3,",3.29641
