slot_number,sim_time,VM_type,NodeID,cost/node
1,2874,"In-house server 1,","n1,",0.0878167
2,5595,"In-house server 1,In-house server 2,","n1,n2,",0.538658
3,8385,"In-house server 1,In-house server 3,In-house server 2,","n1,n2,n3,",0.893317
4,11175,"In-house server 2,In-house server 3,","n1,n2,",0.671667
5,13895,"Standard_NV6,In-house server 2,In-house server 3,","n1,n3,n2,",1.18236
6,16698,"In-house server 3,In-house server 2,Standard_NC6,","n4,n3,n2,n1,",1.98086
7,19497,"In-house server 3,In-house server 2,Standard_NC6,","n1,n4,n3,n2,",1.96915
8,22315,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",2.06404
9,25086,"Standard_NC12,In-house server 2,In-house server 3,","n1,n4,n2,n3,",2.42924
10,27971,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n4,n5,n1,n6,n2,n3,",2.56124
11,30899,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n1,n6,n5,n4,n2,n3,",2.83334
12,33659,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n6,n2,n3,n1,n5,n4,",2.73704
13,36496,"Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n1,n5,n4,",2.84621
14,39328,"Standard_NC12,In-house server 2,In-house server 3,","n1,n6,n4,n5,n2,n3,",3.07115
15,42117,"Standard_NC12,In-house server 3,In-house server 2,","n1,n2,n6,n4,n7,n5,n3,",3.6089
16,45010,"Standard_NC6,Standard_NV6,In-house server 2,In-house server 3,","n1,n5,n4,n7,n8,n6,n2,n3,",3.5249
17,47827,"Standard_NC12,In-house server 2,In-house server 3,","n6,n2,n3,n1,n7,n5,n4,",2.96567
18,50554,"Standard_NC12,In-house server 2,In-house server 3,","n2,n1,n3,n7,n5,n4,n8,n6,",3.80811
19,53374,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n1,n5,n7,n4,n6,n3,",4.46257
20,56124,"Standard_NC12,Standard_NV12,In-house server 1,In-house server 2,In-house server 3,","n1,n2,n9,n8,n6,n5,n7,n4,n3,",3.99522
21,57095.5,"Standard_NV24X,In-house server 2,In-house server 3,","n1,n2,n6,n8,n5,n4,n7,n3,",1.8288
22,58870,"Standard_NV6,In-house server 2,In-house server 3,Standard_NC24,","n3,n2,n1,n4,n7,n5,n9,n8,n6,",2.90037
23,61758,"In-house server 3,Standard_NV24X,In-house server 1,","n2,n1,n6,n5,n7,n4,n3,",3.69388
24,64496,"Standard_NC6,In-house server 2,In-house server 3,Standard_NV24,","n3,n2,n1,n4,n7,n5,n8,n6,n9,",4.7386
25,67341,"In-house server 2,In-house server 3,Standard_NV24X,","n3,n2,n1,n6,n5,n7,n4,",4.30832
26,70075,"Standard_NV24X,Standard_NC6,In-house server 3,In-house server 2,","n8,n6,n1,n9,n2,n3,n7,n4,n5,",4.83257
27,72955,"Standard_NV12,In-house server 2,In-house server 3,Standard_NC12,","n8,n6,n3,n1,n9,n2,n7,n5,n4,",4.92213
28,75756,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n3,n10,n2,n11,n4,n7,n5,n1,n9,n8,n6,",6.69506
29,78049.1,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n9,n2,n3,n1,n10,n8,n6,n5,n7,n4,",4.18504
30,78594,"In-house server 1,Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n1,n8,n6,n2,n9,n3,n7,n5,n4,n10,",0.874824
31,81442,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 2,","n12,n3,n2,n6,n9,n7,n4,n11,n5,n1,n8,n10,",6.47732
32,84255,"Standard_NV24X,In-house server 3,In-house server 2,","n9,n1,n10,n6,n8,n11,n5,n4,n7,n2,n3,",6.88363
33,87120,"Standard_NC12,Standard_NV12,In-house server 1,In-house server 3,In-house server 2,","n3,n2,n10,n5,n4,n7,n11,n6,n8,n1,n9,",5.86537
34,88210.7,"Standard_NV24X,In-house server 3,In-house server 2,","n9,n1,n10,n2,n6,n8,n11,n4,n7,n5,n3,",2.66456
35,89851,"In-house server 2,In-house server 3,Standard_NC6,Standard_NV24X,","n2,n10,n9,n3,n6,n8,n1,n5,n7,n4,",3.42081
36,92732,"Standard_NC6,In-house server 2,In-house server 3,Standard_NV24,","n11,n3,n7,n5,n4,n9,n2,n6,n8,n1,n10,",6.26183
37,93411.8,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n7,n4,n12,n5,n11,n6,n9,n3,n1,n2,n8,n10,",1.47598
38,95568,"Standard_NV24X,In-house server 3,In-house server 2,","n10,n3,n1,n9,n2,n6,n8,n4,n7,n5,",4.94766
39,98365,"Standard_NV24X,In-house server 2,In-house server 3,","n11,n1,n2,n3,n9,n10,n5,n4,n7,n8,n6,",7.37384
40,101232,"Standard_NV24X,In-house server 2,In-house server 3,","n6,n9,n10,n8,n12,n7,n4,n11,n5,n3,n2,n1,",7.34565
41,104028,"Standard_NV24X,In-house server 1,In-house server 2,In-house server 3,","n3,n11,n1,n2,n9,n10,n6,n8,n4,n7,n5,",6.55622
42,106814,"Standard_NV24X,In-house server 3,In-house server 2,","n10,n1,n2,n3,n9,n5,n7,n4,n6,n8,",6.04342
43,108074,"Standard_NV6,In-house server 2,In-house server 3,Standard_NV24X,","n4,n1,n7,n11,n5,n10,n8,n12,n2,n6,n9,n3,",3.2263
44,109633,"Standard_NV6,In-house server 2,In-house server 3,Standard_NV24X,","n3,n11,n2,n8,n6,n1,n4,n7,n5,n9,n10,",3.79942
45,112486,"Standard_NC12,In-house server 2,In-house server 3,Standard_NV24X,","n2,n1,n6,n8,n5,n4,n7,n9,n3,",5.80867
46,112602,"Standard_NV6,In-house server 2,In-house server 3,Standard_NV24X,","n3,n11,n2,n8,n6,n1,n4,n7,n5,n9,n10,",0.283447
47,115415,"In-house server 2,In-house server 3,Standard_NV24X,","n10,n1,n3,n2,n9,n6,n8,n5,n7,n4,",5.72893
