slot_number,sim_time,tardiness
1,11056,0
2,22433,0
3,33827,0
4,45001,0
5,56234,0
6,63521.7,0
7,67326,0
8,78563,0
9,89782,0
10,100969,0
11,109540,0
12,112164,0
13,123170,0
14,134300,0
15,145413,0
16,156119,0
17,156630,0
18,167751,0
19,168605,0
20,178851,0
21,180582,0
22,184598,0
23,190137,0
24,191991,0
25,201428,0
26,212569,0
27,216818,0
28,223811,0
29,225048,0
30,231657,0
31,245156,0
32,254211,0
33,269953,0
34,273721,0
35,285060,0
36,303901,0
37,336534,0
38,419849,0
39,422137,0
40,664749,0
41,768091,0
