slot_number,sim_time,VM_type,NodeID,cost/node
1,2569,"In-house server 1,","n1,",0.0784972
2,5244,"In-house server 1,In-house server 2,","n1,n2,",0.921389
3,7916,"In-house server 1,In-house server 2,","n2,n3,n1,",1.75907
4,10569,"In-house server 1,In-house server 2,","n2,n3,n1,",1.82762
5,13204,"In-house server 3,In-house server 2,","n1,n3,n2,",1.81522
6,15846,"In-house server 2,In-house server 3,Standard_NV6,","n4,n3,n2,n1,",2.28973
7,18499,"In-house server 2,In-house server 3,Standard_NV6,","n5,n1,n4,n3,n2,",2.62352
8,21193,"Standard_NV6,In-house server 3,In-house server 2,","n5,n1,n4,n2,n3,",2.6491
9,23798,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n6,n4,n5,n3,n2,",2.71354
10,26536,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n2,n6,n5,n7,n4,n3,",3.71151
11,29167,"Standard_NV12,In-house server 1,In-house server 3,In-house server 2,","n2,n6,n5,n4,n7,n1,n3,",4.01958
12,31812,"In-house server 1,Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n6,n8,n1,n7,n4,n5,",4.87121
13,34482,"Standard_NV6,In-house server 2,In-house server 3,","n2,n6,n8,n1,n9,n3,n7,n5,n4,",5.48091
14,37106,"Standard_NV6,In-house server 2,In-house server 3,","n2,n6,n8,n5,n4,n7,n1,n9,n3,",5.3826
15,39738,"Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n5,n4,n7,n9,n3,n8,n6,",5.62566
16,42426,"Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n3,n4,n7,n5,n9,n8,n6,",5.69842
17,45137,"Standard_NV24,In-house server 2,In-house server 3,","n1,n2,n3,n4,n7,n5,n9,n8,n6,",6.91441
18,47786,"Standard_NV24,In-house server 2,In-house server 3,","n2,n3,n1,n6,n8,n9,n7,n5,n4,",6.49559
19,48444.5,"Standard_NV24,In-house server 2,In-house server 3,","n2,n3,n1,n9,n10,n6,n8,n4,n7,n5,",1.82141
20,50447,"Standard_NV24,In-house server 3,In-house server 2,","n2,n3,n1,n6,n8,n9,n7,n5,n4,",4.9103
21,53137,"Standard_NV24,In-house server 3,In-house server 2,","n2,n3,n1,n6,n8,n9,n7,n5,n4,",6.60199
22,55885,"Standard_NV24,In-house server 2,In-house server 3,","n2,n3,n1,n9,n10,n6,n8,n4,n7,n5,",7.60691
23,58593,"In-house server 1,Standard_NV24,In-house server 2,In-house server 3,","n3,n2,n1,n7,n4,n5,n10,n11,n9,n8,n6,",7.50969
