slot_number,sim_time,VM_type,NodeID,cost/node
1,2663,"In-house server 1,","n1,",0.0813694
2,5380,"In-house server 1,","n1,",0.166039
3,7985,"In-house server 2,In-house server 1,","n2,n1,",0.62644
4,10561,"In-house server 3,In-house server 2,","n1,n2,",0.67194
5,13161,"In-house server 3,In-house server 2,","n2,n3,n1,",1.42791
6,15837,"In-house server 2,In-house server 3,Standard_NC6,","n1,n3,n2,",1.08704
7,18393,"In-house server 2,In-house server 3,Standard_NV6,","n4,n1,n3,n2,",1.3985
8,20938,"Standard_NV6,In-house server 2,In-house server 3,","n2,n3,n4,n1,",1.40686
9,23567,"In-house server 2,In-house server 3,Standard_NV6,","n4,n1,n3,n2,",1.3544
10,26255,"Standard_NC6,In-house server 3,In-house server 2,","n2,n6,n3,n4,n5,n1,",2.47644
11,28979,"Standard_NC12,In-house server 3,In-house server 2,","n1,n5,n4,n2,n3,",2.17558
12,31632,"Standard_NV12,In-house server 2,In-house server 3,","n2,n3,n6,n5,n4,n1,",3.13939
13,34323,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n2,n7,n5,n4,n8,n6,n9,n3,n1,",4.73187
14,36907,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n2,n4,n5,n7,n1,n8,n6,n3,",4.14493
15,39540,"Standard_NV12,In-house server 3,In-house server 2,","n3,n1,n6,n4,n7,n5,n2,",3.68188
16,42210,"Standard_NC6,In-house server 3,In-house server 2,","n1,n2,n3,n4,n7,n5,n9,n8,n6,",5.04002
17,44826,"Standard_NC12,Standard_NV12,In-house server 2,In-house server 3,","n2,n1,n6,n4,n7,n5,n3,",3.66854
18,47399,"Standard_NV24,In-house server 2,In-house server 3,","n2,n1,n8,n6,n5,n7,n4,n3,",5.40524
19,48580.5,"Standard_NV12,In-house server 1,In-house server 2,In-house server 3,","n3,n1,n2,n9,n10,n7,n4,n5,n6,n8,",2.48088
20,49944,"Standard_NC6,Standard_NV24,In-house server 2,In-house server 3,","n3,n1,n6,n7,n5,n4,n2,",2.20185
21,52588,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n2,n3,n1,n4,n5,n7,n9,n8,n6,",5.54765
22,55184,"Standard_NC6,Standard_NV24,In-house server 2,In-house server 3,","n3,n1,n2,n9,n4,n7,n5,n8,n6,",6.05596
23,57812,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n1,n2,n3,n6,n8,n9,n5,n7,n4,",5.09881
24,60391,"Standard_NC12,Standard_NV12,In-house server 2,In-house server 3,","n2,n1,n3,n11,n6,n8,n7,n4,n5,n10,n9,",6.37777
25,63016,"Standard_NV24,In-house server 3,In-house server 2,","n3,n1,n6,n8,n5,n7,n4,n2,",4.81625
26,65681,"Standard_NC6,In-house server 2,In-house server 3,","n10,n9,n3,n1,n11,n8,n6,n5,n7,n4,n2,",6.07726
27,68296,"Standard_NV12,In-house server 2,In-house server 3,","n7,n4,n2,n12,n10,n8,n3,n1,n6,n9,n5,n11,",6.64075
28,70898,"Standard_NV24,In-house server 2,In-house server 3,","n1,n2,n9,n3,n10,n8,n6,n7,n5,n4,",5.86069
