slot_number,sim_time,VM_type,NodeID,cost/node
1,3698,"In-house server 1,","n1,",0.112994
2,7445,"In-house server 1,","n1,",0.228984
3,11151,"In-house server 2,In-house server 1,","n2,n1,",0.891205
4,14903,"In-house server 3,In-house server 2,","n1,n2,",0.978696
5,18781,"In-house server 3,In-house server 2,","n2,n3,n1,",2.12979
6,22501,"In-house server 2,In-house server 3,Standard_NC6,","n1,n3,n2,",1.51113
7,26246,"In-house server 2,In-house server 3,Standard_NV6,","n4,n1,n3,n2,",2.04905
8,29968,"Standard_NV6,In-house server 2,In-house server 3,","n2,n3,n4,n1,",2.05749
9,33782,"In-house server 2,In-house server 3,Standard_NV6,","n4,n1,n3,n2,",1.96488
10,37545,"Standard_NC6,In-house server 3,In-house server 2,","n2,n6,n3,n4,n5,n1,",3.46683
11,41339,"Standard_NC12,In-house server 3,In-house server 2,","n1,n5,n4,n2,n3,",3.03016
12,45151,"In-house server 3,In-house server 2,","n4,n3,n2,n5,n1,",3.1923
13,48898,"Standard_NV6,In-house server 2,In-house server 3,","n6,n5,n4,n7,n1,n2,n3,",4.76444
14,50645.5,"Standard_NV6,In-house server 2,In-house server 3,","n2,n5,n4,n7,n1,n8,n6,n3,",2.72675
15,52442,"Standard_NV6,In-house server 3,In-house server 2,","n5,n4,n6,n1,n3,n2,",1.86536
16,56264,"Standard_NV12,In-house server 3,In-house server 2,","n1,n6,n5,n4,n7,n3,n2,",5.52048
17,60015,"Standard_NC6,In-house server 2,In-house server 3,","n2,n6,n5,n4,n7,n1,n3,",5.06872
18,63829,"Standard_NV24,In-house server 2,In-house server 3,","n1,n6,n5,n4,n3,n2,",5.0599
19,67567,"Standard_NV24X,In-house server 3,In-house server 2,","n1,n6,n5,n4,n3,n2,",5.81219
20,71291,"Standard_NV24,In-house server 3,In-house server 2,","n1,n2,n6,n4,n7,n5,n3,",6.63151
21,74981,"Standard_NV12,In-house server 3,In-house server 2,","n1,n2,n3,n9,n6,n8,n7,n5,n4,",6.73054
22,78637,"Standard_NC6,In-house server 1,In-house server 2,In-house server 3,","n2,n1,n4,n5,n7,n9,n3,n8,n6,",5.65868
23,80209.9,"Standard_NV12,In-house server 3,In-house server 2,","n2,n3,n1,n4,n5,n7,n9,n8,n6,",2.8856
24,82403,"Standard_NC6,Standard_NV6,In-house server 2,In-house server 3,","n1,n3,n2,n8,n6,n7,n5,n4,",2.9794
25,86140,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n1,n2,n3,n9,n4,n5,n7,n8,n6,",5.54038
26,89791,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n1,n9,n10,n8,n6,n4,n7,n5,",7.35485
27,93622,"In-house server 3,In-house server 2,Standard_NC6,In-house server 1,","n3,n1,n2,n4,n7,n5,n9,n8,n6,",5.28315
28,93847.8,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n10,n9,n1,n3,n2,n11,n4,n5,n7,n8,n6,",0.470295
29,97413,"Standard_NC6,In-house server 2,In-house server 3,","n3,n1,n2,n9,n10,n6,n8,n4,n7,n5,",6.8181
30,101202,"Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n10,n8,n6,n2,n9,n11,n1,n3,n5,n7,n4,",7.33055
31,104914,"Standard_NV6,In-house server 2,In-house server 3,","n9,n2,n8,n6,n3,n10,n1,n5,n7,n4,",6.25277
32,108598,"Standard_NV6,In-house server 2,In-house server 3,","n9,n1,n6,n8,n7,n4,n5,n10,n2,n3,",5.64244
33,112254,"In-house server 3,In-house server 2,Standard_NV12,In-house server 1,","n1,n2,n9,n3,n10,n6,n8,n7,n5,n4,",5.99191
