slot_number,sim_time,tardiness
1,3779,0
2,7570,0
3,11456,0
4,15187,0
5,18914,0
6,22629,0
7,26357,0
8,30089,0
9,33886,0
10,37637,0
11,41377,0
12,45116,0
13,48873,0
14,50770.5,0
15,52550,0
16,56293,0
17,60008,0
18,63824,0
19,65836.5,0
20,67582,0
21,71415,0
22,73303.4,0
23,75178,0
24,78900,0
25,82610,0
26,86504,0
27,90199,0
28,93970,0
29,97802,0
30,101617,0
31,105438,0
32,109120,0
33,112905,0
34,116653,0
35,118382,0
36,119987,0
37,120398,0
38,124184,0
39,128009,0
40,128277,0
41,131785,0
42,134938,0
43,135505,0
44,139233,0
45,142938,0
46,146045,0
47,146716,0
48,150414,0
49,150954,0
50,154096,0
51,157801,0
52,161417,0
53,165104,0
54,168838,0
55,172639,0
56,176394,0
57,176991,0
58,180178,0
59,181172,0
60,183959,0
61,187652,0
62,188836,0
63,191422,0
64,195229,0
65,197360,0
66,199161,0
67,202208,0
68,202939,0
69,206603,0
70,208412,0
71,208433,0
72,209421,0
73,210009,0
74,210327,0
75,210523,0
76,214101,0
77,217830,0
78,219515,0
79,221510,0
80,223383,0
81,224733,0
82,225262,0
83,228870,0
84,229103,0
85,230852,0
86,231723,0
87,232617,0
88,236376,0
89,237722,0
90,240102,0
91,243064,0
92,243847,0
93,246176,0
94,247509,0
95,247684,0
96,248715,0
97,249332,0
98,251439,0
99,252675,0
100,254184,0
101,255210,0
102,258984,0
103,262654,0
104,265437,0
105,266344,0
106,266414,0
107,267026,0
108,268254,0
109,270177,0
110,272081,0
111,274019,0
112,277752,0
113,279578,0
114,280514,0
115,280752,0
116,281481,0
117,284288,0
118,285116,0
119,287176,0
120,288820,0
121,292602,0
122,293351,0
123,296441,0
124,300213,0
125,301616,0
126,303330,0
127,303930,0
128,307770,0
129,311583,0
130,313386,0
131,315341,0
132,317382,0
133,319086,0
134,320584,0
135,321081,0
136,322886,0
137,323508,0
138,324688,0
139,326565,0
140,328877,0
141,330367,0
142,330387,0
143,332532,0
144,333769,0
145,334150,0
146,335816,0
147,336827,0
148,337944,0
149,339125,0
150,340682,0
151,341659,0
152,343074,0
153,345409,0
154,348802,0
155,349123,0
156,352920,0
157,356639,0
158,357481,0
159,360281,0
160,363493,0
161,364092,0
162,366628,0
163,367863,0
164,371628,0
165,375361,0
166,376054,0
167,377946,0
168,379073,0
169,380898,0
170,381307,0
171,382808,0
172,386535,0
173,389566,0
174,390226,0
175,393071,0
176,393990,0
177,396138,0
178,397764,0
179,399852,0
180,401564,0
181,405305,0
182,409066,0
183,412925,0
184,416524,0
185,416743,0
186,420522,0
187,421674,0
188,424228,0
189,428019,0
190,431396,0
191,431840,0
192,431954,0
193,435313,0
194,435389,0
195,435652,0
196,439425,0
197,443115,0
198,446833,0
199,450500,0
200,451641,0
201,459956,0
202,460413,0
203,469744,0
204,474389,0
205,475169,0
206,475490,0
207,487466,0
208,487680,0
209,488022,0
210,488452,0
211,489956,0
212,493226,0
213,506523,0
214,509824,0
215,517140,0
216,517970,0
217,521339,0
218,524457,0
219,537419,0
220,553024,0
221,555680,0
222,567010,0
223,571600,0
224,573431,0
225,575457,0
226,577829,0
227,586056,0
228,594173,0
229,612835,0
230,625909,0
231,626536,0
232,636731,0
233,638213,0
234,644334,0
235,645706,0
236,678353,0
237,679603,0
238,704490,0
239,731403,0
240,759867,0
241,1.01035e+06,0
