slot_number,sim_time,tardiness
1,1301,0
2,2653,0
3,3950,0
4,5285,0
5,6690,0
6,8045,0
7,9357,0
8,10738,0
9,12107,0
10,13456,0
11,14779,0
12,16025,0
13,17402,0
14,18720,0
15,20055,0
16,21341,0
17,22689,0
18,24037,0
19,25324,0
20,26601,0
21,27905,0
22,29262,0
23,30566,0
24,31866,0
25,33264,0
26,34615,0
27,35956,0
28,37384,0
29,38675,0
30,40004,0
31,41304,0
32,42601,0
33,43911,0
34,45335,0
35,45853.5,0
36,46634,0
37,47909,0
38,49262,0
39,50588,0
40,51950,0
41,53200,0
42,54517,0
43,55823,0
44,57104,0
45,58401,0
46,59751,0
47,61100,0
48,62362,0
49,63629,0
50,64958,0
51,64987.3,0
52,66293,0
53,67655,0
54,68928,0
55,70313,0
56,71665,0
57,72884,0
58,74216,0
59,75599,0
60,76905,0
61,78229,0
62,79564,0
63,80961,0
64,80990.3,0
65,82289,0
66,83567,0
67,84899,0
68,86251,0
69,87391.7,0
70,87579,0
71,88926,0
72,90313,0
73,91607,0
74,92891,0
75,93891.5,0
76,94244,0
77,95544,0
78,96843,0
79,98217,0
80,99531,0
81,100848,0
82,102148,0
83,102260,0
84,103473,0
85,104712,0
86,105059,0
87,106020,0
88,107362,0
89,108669,0
90,109961,0
91,111309,0
92,111531,0
93,112592,0
94,113918,0
95,115247,0
96,115548,0
97,116561,0
98,117871,0
99,117919,0
100,118289,0
101,119243,0
102,119691,0
103,120568,0
104,121866,0
105,123053,0
106,123113,0
107,124397,0
108,125229,0
109,125697,0
110,126979,0
111,126997,0
112,128379,0
113,129665,0
114,130559,0
115,130942,0
116,132308,0
117,132309,0
118,133670,0
119,133885,0
120,135000,0
121,135784,0
122,136250,0
123,137599,0
124,138254,0
125,138929,0
126,140209,0
127,140452,0
128,141495,0
129,142776,0
130,143587,0
131,144132,0
132,144902,0
133,145457,0
134,146287,0
135,146776,0
136,148030,0
137,149303,0
138,149357,0
139,150699,0
140,151007,0
141,152013,0
142,153369,0
143,154272,0
144,154638,0
145,155928,0
146,157258,0
147,157528,0
148,158571,0
149,159790,0
150,159899,0
151,161188,0
152,161949,0
153,162526,0
154,163853,0
155,165139,0
156,165932,0
157,166128,0
158,166510,0
159,167199,0
160,167904,0
161,167904,0
162,169212,0
163,170553,0
164,171902,0
165,172184,0
166,173294,0
167,173954,0
168,174594,0
169,174739,0
170,175805,0
171,175888,0
172,176336,0
173,177179,0
174,177463,0
175,178511,0
176,179746,0
177,179788,0
178,181086,0
179,181807,0
180,182411,0
181,183591,0
182,183760,0
183,184741,0
184,185057,0
185,186343,0
186,187411,0
187,187633,0
188,188968,0
189,190312,0
190,191155,0
191,191608,0
192,191955,0
193,192905,0
194,193830,0
195,194278,0
196,194852,0
197,195599,0
198,195977,0
199,196920,0
200,197407,0
201,198300,0
202,198695,0
203,199568,0
204,199685,0
205,200658,0
206,200844,0
207,202144,0
208,203426,0
209,204127,0
210,204252,0
211,204825,0
212,206072,0
213,206094,0
214,207329,0
215,208608,0
216,208908,0
217,209930,0
218,211279,0
219,212613,0
220,212834,0
221,213960,0
222,215159,0
223,215278,0
224,216613,0
225,217970,0
226,218547,0
227,219304,0
228,220229,0
229,220703,0
230,221255,0
231,222058,0
232,223353,0
233,223375,0
234,224503,0
235,224637,0
236,224763,0
237,225842,0
238,225986,0
239,226499,0
240,227351,0
241,227474,0
242,228662,0
243,228963,0
244,229986,0
245,230140,0
246,231318,0
247,232209,0
248,232619,0
249,233029,0
250,233425,0
251,233553,0
252,233960,0
253,235249,0
254,235854,0
255,236618,0
256,237690,0
257,237890,0
258,239168,0
259,240498,0
260,241795,0
261,242013,0
262,243111,0
263,244438,0
264,245773,0
265,245892,0
266,246933,0
267,247158,0
268,247581,0
269,248525,0
270,248620,0
271,249677,0
272,249815,0
273,250303,0
274,251024,0
275,251102,0
276,252394,0
277,253655,0
278,253723,0
279,255081,0
280,255100,0
281,255201,0
282,256381,0
283,257039,0
284,257660,0
285,258979,0
286,259471,0
287,260342,0
288,261674,0
289,263015,0
290,264300,0
291,265596,0
292,266665,0
293,266907,0
294,268305,0
295,268827,0
296,269604,0
297,270481,0
298,270903,0
299,272213,0
300,272715,0
301,273563,0
302,274861,0
303,276199,0
304,276682,0
305,277487,0
306,278780,0
307,279427,0
308,280091,0
309,280618,0
310,281485,0
311,282099,0
312,282777,0
313,283121,0
314,283991,0
315,284283,0
316,285350,0
317,285635,0
318,286621,0
319,287744,0
320,287921,0
321,289322,0
322,290667,0
323,290999,0
324,291195,0
325,291988,0
326,292839,0
327,292911,0
328,293313,0
329,293818,0
330,294612,0
331,295155,0
332,295242,0
333,295918,0
334,297299,0
335,298322,0
336,298641,0
337,299390,0
338,299928,0
339,300479,0
340,301239,0
341,302330,0
342,302560,0
343,302946,0
344,303894,0
345,304984,0
346,305214,0
347,305524,0
348,306240,0
349,306580,0
350,307873,0
351,309093,0
352,309204,0
353,310547,0
354,311150,0
355,311787,0
356,312071,0
357,313116,0
358,313812,0
359,314439,0
360,315712,0
361,316995,0
362,317467,0
363,318206,0
364,318336,0
365,319682,0
366,320986,0
367,321034,0
368,322222,0
369,322299,0
370,323630,0
371,324874,0
372,326109,0
373,326148,0
374,326182,0
375,327477,0
376,327814,0
377,328627,0
378,328816,0
379,330062,0
380,330154,0
381,330909,0
382,331439,0
383,331609,0
384,332785,0
385,333387,0
386,334072,0
387,335368,0
388,335811,0
389,336017,0
390,336715,0
391,338080,0
392,338798,0
393,339399,0
394,340774,0
395,341746,0
396,342114,0
397,343147,0
398,343419,0
399,343609,0
400,344769,0
401,346118,0
402,346994,0
403,347483,0
404,348754,0
405,350025,0
406,350196,0
407,351195,0
408,351405,0
409,352755,0
410,353331,0
411,354043,0
412,355063,0
413,355381,0
414,356243,0
415,356729,0
416,358102,0
417,358448,0
418,359433,0
419,360815,0
420,361455,0
421,362145,0
422,362466,0
423,363475,0
424,364521,0
425,364683,0
426,364779,0
427,366094,0
428,366183,0
429,366728,0
430,367399,0
431,368441,0
432,368803,0
433,370096,0
434,370297,0
435,371437,0
436,371663,0
437,372744,0
438,372884,0
439,373157,0
440,374032,0
441,374828,0
442,375320,0
443,376272,0
444,376692,0
445,377665,0
446,377997,0
447,379379,0
448,379476,0
449,379822,0
450,380201,0
451,380667,0
452,382018,0
453,382290,0
454,383348,0
455,384694,0
456,385687,0
457,385857,0
458,386057,0
459,386338,0
460,387409,0
461,388765,0
462,390087,0
463,391077,0
464,391417,0
465,392014,0
466,392717,0
467,393105,0
468,394016,0
469,394859,0
470,395307,0
471,396644,0
472,397995,0
473,398737,0
474,399331,0
475,400665,0
476,401110,0
477,401396,0
478,401410,0
479,402026,0
480,403070,0
481,403316,0
482,404627,0
483,404964,0
484,405930,0
485,407267,0
486,407756,0
487,408552,0
488,409942,0
489,410968,0
490,411211,0
491,411490,0
492,412492,0
493,412505,0
494,413859,0
495,415088,0
496,415132,0
497,416435,0
498,416777,0
499,417766,0
500,417989,0
501,418296,0
502,419127,0
503,419463,0
504,420479,0
505,421184,0
506,421254,0
507,421815,0
508,421827,0
509,423147,0
510,423819,0
511,424501,0
512,424641,0
513,425770,0
514,426929,0
515,427102,0
516,428359,0
517,428874,0
518,429176,0
519,429690,0
520,430463,0
521,430820,0
522,431090,0
523,432159,0
524,432426,0
525,432810,0
526,433758,0
527,434684,0
528,435026,0
529,435925,0
530,436395,0
531,436738,0
532,437684,0
533,439027,0
534,440395,0
535,440731,0
536,441698,0
537,441867,0
538,443057,0
539,443361,0
540,443698,0
541,444411,0
542,444627,0
543,445764,0
544,447076,0
545,448354,0
546,449245,0
547,449674,0
548,450964,0
549,452366,0
550,453147,0
551,454049,0
552,455220,0
553,456478,0
554,458973,0
555,459068,0
556,461043,0
557,461175,0
558,463552,0
559,463806,0
560,465416,0
561,469405,0
562,470221,0
563,472167,0
564,474434,0
565,475928,0
566,476453,0
567,480518,0
568,482309,0
569,482750,0
570,483366,0
571,483966,0
572,485303,0
573,486455,0
574,487563,0
575,489164,0
576,489491,0
577,489641,0
578,489859,0
579,490420,0
580,491167,0
581,492030,0
582,494550,0
583,497421,0
584,498511,0
585,499142,0
586,500853,0
587,501019,0
588,502501,0
589,506000,0
590,507030,0
591,508160,0
592,511969,0
593,512861,0
594,517207,0
595,519384,0
596,520025,0
597,520491,0
598,525089,0
599,528296,0
600,531687,0
601,531956,0
602,533727,0
603,536726,0
604,540660,0
605,541030,0
606,541777,0
607,542898,0
608,544566,0
609,548760,0
610,552942,0
611,553956,0
612,556858,0
613,559630,0
614,562508,0
615,566334,0
616,566918,0
617,569609,0
618,573310,0
619,573865,0
620,577663,0
621,581841,0
622,582058,0
623,584839,0
624,585339,0
625,585382,0
626,588474,0
627,590108,0
628,591021,0
629,591671,0
630,592889,0
631,593959,0
632,595613,0
633,595778,0
634,597308,0
635,599870,0
636,600111,0
637,600304,0
638,600705,0
639,600914,0
640,603397,0
641,605018,0
642,606975,0
643,608519,0
644,608614,0
645,612761,0
646,619191,0
647,622105,0
648,623737,0
649,626121,0
650,629911,0
651,632190,0
652,634372,0
653,635496,0
654,640465,0
655,645103,0
656,653618,0
657,655832,0
658,664464,0
659,673390,0
660,676347,0
661,687120,0
662,687639,0
663,687842,0
664,691288,0
665,696232,0
666,703871,0
667,708354,0
668,729419,0
669,729614,0
670,730633,0
671,752824,0
672,775372,0
673,793723,0
674,825589,0
675,840380,0
676,849586,0
677,874288,0
678,879779,0
679,970586,0
680,982902,0
681,996997,0
