slot_number,sim_time,VM_type,NodeID,cost/node
1,14982,"In-house server 1,","n1,",0.457783
2,29917,"In-house server 1,","n1,",0.912694
3,45030,"In-house server 2,In-house server 1,","n2,n1,",5.66737
4,59913,"In-house server 1,In-house server 2,","n1,n3,n2,",10.2527
5,73117.5,"In-house server 3,In-house server 2,","n1,n3,n2,",9.29818
6,74674,"In-house server 3,In-house server 2,","n1,n2,",0.607466
7,89622,"Standard_NC6,In-house server 3,","n1,n2,",3.69547
8,104639,"Standard_NV6,In-house server 3,","n1,n2,n3,",6.25708
9,119647,"In-house server 2,In-house server 3,","n2,n3,n1,",8.15017
10,132829,"In-house server 3,","n1,n2,n3,",4.29651
11,134781,"In-house server 1,In-house server 2,In-house server 3,","n2,n3,n1,",0.970344
12,149737,"In-house server 3,","n1,n2,",3.19892
13,164703,"Standard_NC6,In-house server 3,","n2,n3,n1,",5.5291
14,167209,"In-house server 3,In-house server 2,","n2,n3,n1,",1.32241
15,179705,"In-house server 2,In-house server 3,","n1,n2,n3,",6.59532
16,193186,"Standard_NV6,In-house server 3,","n1,n3,n2,",4.99914
17,194573,"Standard_NV6,In-house server 3,","n1,n2,n3,",0.514403
18,209397,"Standard_NV6,In-house server 3,","n2,n3,n1,",5.72371
19,224285,"In-house server 2,In-house server 3,Standard_NV24,","n3,n2,n1,",16.749
20,226982,"In-house server 3,Standard_NC24,Standard_NV24,","n1,n2,n3,",3.87323
21,239349,"Standard_NV12,In-house server 3,","n1,n3,n2,",6.63498
22,241126,"In-house server 3,Standard_NC24,Standard_NV24,","n1,n2,n3,",2.83005
23,254281,"In-house server 3,In-house server 2,Standard_NV24,","n1,n3,n2,",17.0646
24,269343,"In-house server 2,In-house server 3,","n1,n3,n2,",7.94939
25,284181,"Standard_NV6,In-house server 3,","n1,n2,n3,",6.1825
26,290853,"Standard_NV12,In-house server 3,","n1,n3,n2,",3.82731
27,299235,"In-house server 2,In-house server 3,","n1,n2,n3,",4.67978
28,299342,"Standard_NV12,In-house server 3,","n1,n3,n2,",0.061501
29,314110,"Standard_NV6,In-house server 3,","n1,n3,n2,",6.15324
30,317572,"Standard_NV12,In-house server 3,","n1,n3,n2,",2.03871
31,317716,"Standard_NV12,In-house server 3,","n1,n3,n2,",0.0827186
32,329088,"Standard_NV6,In-house server 3,","n1,n2,n3,",4.56452
33,336404,"In-house server 3,Standard_NV24,","n3,n2,n1,",9.34862
34,344089,"In-house server 3,","n1,n2,n3,",2.58291
35,358981,"In-house server 2,In-house server 3,","n2,n3,n1,",8.08718
36,367003,"In-house server 3,","n1,n3,n2,",2.94125
37,374266,"In-house server 3,","n1,n3,n2,",2.55228
38,388543,"In-house server 3,","n1,n3,n2,",4.79863
