n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,14875,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,14875,6.49271,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.454514,0,0.454514
2,29859,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,65977,537604,14984,13.033,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.228922,0,0.228922
2,29859,pytorch_vgg19,130000,149,8,J65,JJ2,14875,7.22076e+06,0.0108931,43269.4,7.08002e+06,14984,1.2714,14875,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.228922,0,0.228922
3,44734,pytorch_vgg19,130000,8111,32,J82,JJ3,29859,1.41603e+08,0.00437808,43200.5,1.81844e+08,14875,34.4325,29859,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,4.6691,0,4.6691
3,44734,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,61362.3,500002,14875,19.5257,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.454514,0,0.454514
3,44734,pytorch_vgg19,130000,149,8,J65,JJ2,14875,7.22076e+06,0.0108931,42719.2,6.99e+06,14875,35.6491,14875,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,4.6691,0,4.6691
4,59818,pytorch_vgg19,130000,8111,32,J82,JJ3,29859,1.41603e+08,0.00437808,28325.5,1.19231e+08,15084,69.3487,29859,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,4.7347,0,4.7347
4,59818,pytorch_vgg19,130000,149,8,J65,JJ2,14875,7.22076e+06,0.0108931,27844.2,4.55606e+06,15084,70.5098,14875,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,4.7347,0,4.7347
4,59818,tf_alexnet,130000,343,256,J90,JJ4,44734,421022,0.00685291,60663.3,494238,15084,7.65776,44734,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.23045,0,0.23045
4,59818,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,56781.2,462673,15084,26.1096,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.23045,0,0.23045
