slot_number,sim_time,VM_type,NodeID,cost/node
1,4922,"In-house server 1,","n1,",0.150394
2,9888,"In-house server 1,In-house server 2,","n1,n2,",0.983084
3,15002,"In-house server 1,In-house server 3,In-house server 2,","n2,n3,n1,",1.63743
4,20056,"In-house server 2,In-house server 3,","n2,n1,",1.2167
5,25129,"Standard_NC6,In-house server 3,In-house server 2,","n2,n3,n1,",2.01041
6,30191,"Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n4,n1,",3.57728
7,35247,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",3.5804
8,40184,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",3.46905
9,45127,"Standard_NC12,In-house server 2,In-house server 3,","n1,n4,n2,n3,",4.33336
10,50031,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n2,n3,",2.26881
11,54964,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n2,n3,",2.35844
12,59937,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n4,n2,n3,n5,n1,",3.15141
13,64913,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n1,n5,n4,",3.23071
14,68329.5,"Standard_NC12,In-house server 3,In-house server 2,","n2,n3,n1,n5,n4,",2.55036
15,69993,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 1,","n3,n2,n5,n1,n4,",1.1403
16,75017,"Standard_NV6,In-house server 3,Standard_NC6,In-house server 1,","n1,n4,n5,n6,n3,n2,",3.04676
17,79996,"Standard_NV6,In-house server 3,Standard_NC6,In-house server 1,","n2,n1,n5,n4,n6,n3,",2.85195
18,84984,"Standard_NV6,In-house server 3,Standard_NC6,In-house server 1,","n3,n1,n4,n7,n5,n6,n2,",3.2609
19,89891,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 1,","n3,n1,n8,n6,n4,n5,n7,n2,",4.791
20,94838,"Standard_NV6,In-house server 3,Standard_NC12,","n3,n1,n6,n7,n5,n4,n2,",4.6117
21,99791,"Standard_NV24,In-house server 3,In-house server 1,","n1,n5,n4,n6,n3,n2,",5.64571
22,104809,"Standard_NV12,Standard_NC6,In-house server 3,In-house server 2,","n2,n1,n4,n7,n5,n6,n8,n3,",6.56041
23,109743,"Standard_NV24,In-house server 3,Standard_NC6,In-house server 1,","n1,n2,n6,n4,n5,n7,n3,",6.21592
24,114801,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n2,n3,n4,n7,n5,n6,n8,n1,",7.10181
25,119858,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 2,","n2,n3,n1,n4,n7,n5,n8,n6,n9,",6.61602
26,122272,"Standard_NC12,In-house server 2,In-house server 3,In-house server 1,Standard_NV12,","n9,n8,n6,n3,n1,n4,n5,n7,n2,",4.06869
27,124849,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,In-house server 1,","n2,n4,n5,n7,n6,n8,n1,n9,n3,",3.85959
28,129966,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n8,n6,n2,n1,n5,n7,n4,n3,",7.04103
