slot_number,sim_time,tardiness
1,5039,0
2,10020,0
3,15106,0
4,20308,0
5,25437,0
6,30343,0
7,35327,0
8,40317,0
9,45315,0
10,50395,0
11,55523,0
12,60654,0
13,65597,0
14,68637.5,0
15,70533,0
16,75573,0
17,80646,0
18,85735,0
19,88961.1,0
20,90725,0
21,95697,0
22,100715,0
23,105773,0
24,108799,0
25,110713,0
26,115694,0
27,120589,0
28,123847,0
29,125450,0
30,129929,0
31,130520,0
32,135452,0
33,136784,0
34,140616,0
35,145713,0
36,150717,0
37,152874,0
38,155697,0
39,159439,0
40,160744,0
41,163638,0
42,165747,0
43,170804,0
44,172830,0
45,175862,0
46,180865,0
47,185890,0
48,187353,0
49,190825,0
50,195845,0
51,196515,0
52,200371,0
53,200913,0
54,205862,0
55,206690,0
56,210917,0
57,214182,0
58,215994,0
59,220874,0
60,225855,0
61,230833,0
62,234155,0
63,235786,0
64,237272,0
65,240826,0
66,241336,0
67,245865,0
68,247384,0
69,250125,0
70,250748,0
71,255661,0
72,257085,0
73,260657,0
74,265554,0
75,270664,0
76,271442,0
77,274977,0
78,275714,0
79,277917,0
80,280750,0
81,285658,0
82,290501,0
83,294104,0
84,295440,0
85,300459,0
86,305531,0
87,307140,0
88,310559,0
89,314568,0
90,315680,0
91,315729,0
92,320844,0
93,325912,0
94,327452,0
95,330873,0
96,335820,0
97,337933,0
98,340720,0
99,344004,0
100,345702,0
101,349186,0
102,350637,0
103,353210,0
104,355602,0
105,357949,0
106,360646,0
107,365759,0
108,367482,0
109,370722,0
110,375878,0
111,380781,0
112,384521,0
113,385762,0
114,390711,0
115,395724,0
116,397571,0
117,398467,0
118,399520,0
119,400528,0
120,405596,0
121,410473,0
122,410606,0
123,414405,0
124,415647,0
125,420569,0
126,423974,0
127,424971,0
128,425639,0
129,426610,0
130,430651,0
131,435625,0
132,438372,0
133,440569,0
134,445585,0
135,450550,0
136,454554,0
137,460971,0
138,463278,0
139,473789,0
140,477461,0
141,481450,0
142,491051,0
143,495459,0
144,503171,0
145,504993,0
146,511888,0
147,516511,0
148,524398,0
149,524882,0
150,531993,0
151,538600,0
152,540384,0
153,546648,0
154,550328,0
155,551567,0
156,573846,0
157,577166,0
158,586851,0
159,597353,0
160,600277,0
161,611305,0
162,616959,0
163,620964,0
164,623705,0
165,625048,0
166,635637,0
167,648976,0
168,653325,0
169,662897,0
170,673354,0
171,687904,0
172,689708,0
173,692029,0
174,703238,0
175,734519,0
176,756749,0
177,775360,0
178,807415,0
179,830994,0
180,847758,0
181,996013,0
