slot_number,sim_time,tardiness
1,4922,0
2,9888,0
3,15002,0
4,20056,0
5,25129,0
6,30191,0
7,35247,0
8,40184,0
9,45127,0
10,50031,0
11,54964,0
12,59937,0
13,64913,0
14,68329.5,0
15,69993,0
16,75017,0
17,79996,0
18,84984,0
19,89891,0
20,94838,0
21,99791,0
22,104809,0
23,109743,0
24,114801,0
25,119858,0
26,122272,0
27,124849,0
28,129966,0
29,130218,0
30,134855,0
31,134914,0
32,139836,0
33,144884,0
34,149933,0
35,153293,0
36,155028,0
37,160050,0
38,160476,0
39,162411,0
40,165073,0
41,165297,0
42,169979,0
43,170019,0
44,175117,0
45,179949,0
46,180095,0
47,185110,0
48,190134,0
49,192971,0
50,195239,0
51,196138,0
52,200344,0
53,200628,0
54,201127,0
55,205362,0
56,210253,0
57,215123,0
58,220092,0
59,220598,0
60,225117,0
61,230093,0
62,234065,0
63,235072,0
64,238868,0
65,240141,0
66,240821,0
67,243422,0
68,245187,0
69,250108,0
70,255028,0
71,259951,0
72,262496,0
73,264882,0
74,270109,0
75,274549,0
76,275134,0
77,278667,0
78,280121,0
79,284918,0
80,285103,0
81,290144,0
82,295104,0
83,296401,0
84,300133,0
85,305136,0
86,308325,0
87,310206,0
88,314578,0
89,315180,0
90,319899,0
91,320043,0
92,325038,0
93,329972,0
94,335071,0
95,338058,0
96,339172,0
97,339929,0
98,344989,0
99,349026,0
100,349260,0
101,349887,0
102,354922,0
103,359916,0
104,364929,0
105,367880,0
106,369842,0
107,374916,0
108,379911,0
109,383410,0
110,384834,0
111,389888,0
112,394842,0
113,397676,0
114,397726,0
115,397909,0
116,398302,0
117,399727,0
118,402012,0
119,404666,0
120,408838,0
121,409726,0
122,410324,0
123,413238,0
124,414609,0
125,419451,0
126,419782,0
127,424115,0
128,424757,0
129,429772,0
130,434692,0
131,439564,0
132,444615,0
133,449660,0
134,454808,0
135,457490,0
136,461817,0
137,465414,0
138,475427,0
139,479789,0
140,493631,0
141,495688,0
142,504320,0
143,505040,0
144,507095,0
145,513063,0
146,524369,0
147,531817,0
148,537983,0
149,538784,0
150,546183,0
151,551127,0
152,552147,0
153,559832,0
154,565585,0
155,572671,0
156,576020,0
157,586971,0
158,599105,0
159,616035,0
160,623471,0
161,630790,0
162,634560,0
163,635456,0
164,642119,0
165,644958,0
166,648371,0
167,651362,0
168,676691,0
169,683171,0
170,689568,0
171,696532,0
172,702626,0
173,719560,0
174,734113,0
175,756424,0
176,774414,0
177,809349,0
178,826940,0
179,832433,0
180,847025,0
181,993094,0
