slot_number,sim_time,VM_type,NodeID,cost/node
1,4922,"In-house server 1,","n1,",0.150394
2,9888,"In-house server 1,In-house server 2,","n1,n2,",0.983084
3,15002,"In-house server 1,In-house server 3,In-house server 2,","n2,n3,n1,",1.63743
4,20056,"In-house server 2,In-house server 3,","n2,n1,",1.2167
5,25129,"Standard_NC6,In-house server 3,In-house server 2,","n2,n3,n1,",2.01041
6,30191,"Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n4,n1,",3.57728
7,35247,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",3.5804
8,40184,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",3.46905
9,45127,"In-house server 1,Standard_NC12,In-house server 2,In-house server 3,","n4,n1,n5,n2,n3,",4.52101
10,50031,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n2,n3,",2.34661
11,54964,"Standard_NV6,In-house server 3,In-house server 2,","n1,n2,n3,n4,",2.42187
12,59937,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n4,n2,n3,n5,n1,",3.26258
13,64913,"Standard_NC12,In-house server 2,In-house server 3,","n1,n4,n2,n3,",3.12948
14,68329.5,"Standard_NV12,In-house server 2,In-house server 3,","n3,n2,n1,n5,n4,",2.6619
15,69993,"Standard_NC12,In-house server 3,","n1,n4,n2,n3,",0.871887
16,75017,"In-house server 3,Standard_NV12,In-house server 1,","n3,n2,n4,n1,n5,",3.21629
17,79996,"Standard_NC12,In-house server 3,In-house server 1,","n2,n3,n6,n4,n5,n1,",3.54062
18,84984,"Standard_NC6,In-house server 3,Standard_NV6,","n3,n1,n6,n7,n5,n4,n2,",3.72728
19,89891,"In-house server 3,Standard_NC6,Standard_NV12,","n2,n1,n6,n4,n5,n7,n3,",4.75174
20,92211.6,"In-house server 3,Standard_NC6,Standard_NV12,","n3,n1,n6,n7,n5,n4,n2,",2.23626
21,94838,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 2,","n1,n2,n4,n7,n5,n6,n8,n3,",2.78895
22,99791,"Standard_NV24X,In-house server 3,","n5,n4,n6,n3,n2,n1,",6.02383
23,104809,"Standard_NV12,In-house server 3,Standard_NC12,","n3,n1,n6,n4,n5,n7,n2,",5.59321
24,109743,"Standard_NV24X,In-house server 3,","n2,n6,n4,n5,n1,n3,",5.94785
25,114801,"In-house server 2,In-house server 3,Standard_NC6,Standard_NV12,","n1,n3,n2,n4,n7,n5,n9,n8,n6,",7.61474
26,118375,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 2,","n9,n3,n2,n4,n7,n5,n1,n8,n6,",5.35969
27,119858,"In-house server 1,Standard_NV6,Standard_NC12,In-house server 3,In-house server 2,","n2,n3,n4,n5,n7,n1,n8,n6,n9,",2.10459
28,124849,"In-house server 2,In-house server 3,Standard_NC6,Standard_NV24X,","n3,n4,n5,n7,n1,n6,n2,",7.28347
29,129966,"In-house server 2,Standard_NC24,In-house server 3,Standard_NV6,","n3,n2,n5,n4,n7,n6,n8,n1,",7.20752
30,132948,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n1,n9,n8,n6,n4,n7,n5,n2,n3,",4.56225
