slot_number,sim_time,VM_type,NodeID,cost/node
1,11213,"In-house server 1,","n1,",0.342619
2,22378,"In-house server 1,In-house server 2,","n1,n2,",2.21025
3,33689,"In-house server 2,In-house server 1,","n2,n1,",2.72003
4,44955,"In-house server 2,In-house server 3,","n2,n1,",2.80756
5,56316,"In-house server 3,In-house server 2,","n1,n3,n2,",6.26148
6,65578.5,"Standard_NC6,In-house server 3,In-house server 2,","n1,n2,n3,",3.74616
7,67472,"Standard_NV6,In-house server 3,","n2,n1,",0.494413
8,78783,"Standard_NV6,In-house server 3,","n1,n2,n3,",3.43939
9,89952,"In-house server 2,In-house server 3,","n2,n3,n1,",4.01493
10,101255,"In-house server 3,","n2,n3,n1,",2.85505
11,110679,"In-house server 2,In-house server 3,","n1,n4,n3,n2,",4.15873
12,112634,"In-house server 2,In-house server 3,","n1,n2,n3,",0.949084
13,124059,"Standard_NV6,In-house server 3,In-house server 2,","n3,n2,n1,n4,",5.84186
14,135527,"Standard_NV6,In-house server 2,In-house server 3,","n2,n3,n4,n1,",6.10261
15,141932,"Standard_NV6,In-house server 3,In-house server 2,","n1,n2,n3,n4,",3.21886
16,146787,"Standard_NV6,In-house server 3,In-house server 2,","n1,n4,n2,n3,",2.52582
17,158002,"Standard_NV6,In-house server 3,In-house server 2,","n1,n2,n3,n4,",6.91383
18,169204,"In-house server 2,In-house server 3,Standard_NV6,","n1,n4,n3,n2,",7.15682
19,169635,"In-house server 2,In-house server 3,Standard_NC12,","n4,n2,n3,n1,",0.299462
20,180476,"In-house server 2,In-house server 3,Standard_NV24,Standard_NC12,","n1,n4,n3,n2,",13.7356
21,191765,"Standard_NC12,In-house server 3,In-house server 2,Standard_NV12,","n1,n4,n3,n2,",11.7113
22,193397,"Standard_NC6,In-house server 3,Standard_NV12,","n1,n4,n3,n2,",1.01795
23,203113,"In-house server 1,Standard_NC12,In-house server 2,In-house server 3,","n4,n1,n3,n2,",7.02961
24,214384,"In-house server 3,In-house server 2,Standard_NV6,","n1,n4,n2,n3,",5.34985
25,225653,"In-house server 2,In-house server 3,Standard_NV6,","n4,n1,n3,n2,",5.49072
26,233631,"Standard_NV6,In-house server 3,In-house server 2,","n1,n4,n3,n2,",4.91817
27,237008,"In-house server 3,In-house server 2,Standard_NV12,","n1,n4,n3,n2,",2.67934
28,248132,"Standard_NV6,In-house server 3,","n1,n4,n2,n3,",4.21094
29,259308,"In-house server 3,In-house server 2,","n1,n4,n3,n2,",5.76215
30,267203,"In-house server 2,Standard_NC24,Standard_NV24X,In-house server 3,","n4,n1,n3,n2,",13.821
31,267837,"In-house server 2,In-house server 3,Standard_NV24,","n4,n1,n3,n2,",0.661965
32,270732,"In-house server 2,In-house server 3,","n1,n4,n3,n2,",1.13287
33,278903,"In-house server 2,In-house server 3,","n2,n3,n4,n1,",3.24131
34,279483,"Standard_NV6,In-house server 3,","n1,n2,n3,n4,",0.223472
