slot_number,sim_time,tardiness
1,11444,0
2,22658,0
3,34033,0
4,45428,0
5,56764,0
6,68085,0
7,79306,0
8,90460,0
9,101483,0
10,112790,0
11,123985,0
12,134894,0
13,144065,0
14,145878,0
15,146355,0
16,157274,0
17,163078,0
18,168364,0
19,179463,0
20,190812,0
21,202103,0
22,205713,0
23,213414,0
24,217868,0
25,221413,0
26,224753,0
27,233992,0
28,235822,0
29,242644,0
30,247134,0
31,250572,0
32,258375,0
33,261973,0
34,269758,0
35,275387,0
36,280927,0
37,284102,0
38,292134,0
39,296713,0
40,303592,0
41,310339,0
42,314912,0
43,320164,0
44,326001,0
45,327885,0
46,337430,0
47,348145,0
48,348664,0
49,358867,0
50,359917,0
51,366286,0
52,371122,0
53,382452,0
54,388332,0
55,393635,0
56,404819,0
57,416163,0
58,427617,0
59,438747,0
60,440681,0
61,449250,0
62,450036,0
63,461005,0
64,469418,0
65,502662,0
66,503606,0
67,520755,0
68,531674,0
69,557225,0
70,559507,0
71,566468,0
72,589969,0
73,611933,0
74,629592,0
75,645170,0
76,649340,0
77,665901,0
78,689339,0
79,720232,0
80,730635,0
81,778372,0
