slot_number,sim_time,VM_type,NodeID,cost/node
1,9084,"In-house server 1,","n1,",0.277567
2,18130,"In-house server 1,In-house server 2,","n1,n2,",3.11585
3,27006,"In-house server 1,In-house server 2,","n2,n3,n1,",5.84337
4,35806,"In-house server 1,In-house server 2,","n2,n3,n1,",6.06222
5,44704,"In-house server 3,In-house server 2,","n1,n3,n2,",6.12973
6,53856,"In-house server 2,In-house server 3,Standard_NV6,","n4,n3,n2,n1,",7.93173
7,61330.5,"In-house server 2,In-house server 3,Standard_NV6,","n5,n1,n4,n3,n2,",7.39145
8,62811,"In-house server 2,In-house server 3,Standard_NV6,","n1,n4,n3,n2,",0.999335
9,71691,"Standard_NV6,In-house server 3,In-house server 2,","n1,n4,n2,n3,",5.94466
10,80688,"In-house server 2,In-house server 3,","n1,n4,n2,n3,",5.66477
11,89693,"In-house server 2,In-house server 3,","n2,n3,n1,n5,n4,",8.49638
12,98715,"Standard_NV6,In-house server 3,In-house server 2,","n1,n5,n2,n3,n4,",8.68786
13,107560,"In-house server 2,In-house server 3,","n4,n3,n2,n1,n5,",9.71641
14,114905,"In-house server 2,In-house server 3,","n4,n2,n3,n5,n1,",8.02417
15,116501,"In-house server 3,In-house server 2,","n4,n1,n5,n2,n3,",2.10736
16,125519,"In-house server 2,Standard_NV24,In-house server 3,","n4,n2,n3,n5,n1,",14.4047
17,134441,"In-house server 3,Standard_NV24,In-house server 2,","n4,n5,n1,n2,n3,",14.3611
18,143420,"Standard_NV12,In-house server 3,In-house server 2,","n4,n2,n3,n1,n5,",9.20015
19,151350,"Standard_NV24,In-house server 3,In-house server 2,","n4,n2,n3,n1,n5,",11.5397
20,152530,"Standard_NV24,In-house server 3,In-house server 2,","n4,n2,n3,n1,n5,",1.70911
21,161619,"Standard_NV24,In-house server 3,In-house server 2,","n4,n2,n3,n1,n5,",13.1656
22,170781,"Standard_NV24,In-house server 3,In-house server 2,","n4,n2,n3,n1,n5,",12.2618
23,179688,"In-house server 2,Standard_NV24,In-house server 3,","n4,n1,n5,n3,n2,",12.0537
24,187615,"In-house server 2,Standard_NV24,In-house server 3,","n4,n1,n5,n3,n2,",10.7883
25,188831,"In-house server 2,Standard_NV24,In-house server 3,","n4,n1,n5,n3,n2,",1.6397
26,197861,"Standard_NV6,In-house server 3,In-house server 2,","n5,n1,n4,n3,n2,",6.16112
27,206908,"In-house server 2,Standard_NV24,In-house server 3,","n5,n1,n2,n3,n4,",10.288
28,215866,"In-house server 2,Standard_NV24,In-house server 3,","n4,n2,n3,n1,n5,",10.297
29,223644,"Standard_NV24X,In-house server 2,In-house server 3,","n4,n2,n3,n1,n5,",9.95361
30,223983,"In-house server 2,In-house server 3,","n2,n3,n4,n1,n5,",0.204329
31,224793,"In-house server 3,In-house server 2,","n2,n3,n1,n5,n4,",0.690145
32,229103,"In-house server 2,In-house server 3,","n2,n3,n4,n1,n5,",2.61898
33,233824,"In-house server 2,In-house server 3,","n1,n5,n4,n2,n3,",2.87553
34,237924,"In-house server 2,In-house server 3,","n1,n5,n4,n2,n3,",2.49118
35,242950,"In-house server 2,In-house server 3,","n1,n5,n4,n2,n3,",3.05419
36,243528,"In-house server 3,","n4,n1,n5,n2,n3,",0.2404
37,245259,"In-house server 2,In-house server 3,","n5,n1,n4,n2,n3,",1.10963
38,251933,"In-house server 2,In-house server 3,","n5,n1,n4,n2,n3,",4.27785
39,261022,"In-house server 3,","n2,n3,n1,n5,n4,",3.97359
40,261921,"In-house server 3,Standard_NV12,","n3,n2,n4,n1,n5,",0.492459
41,269831,"Standard_NV6,In-house server 3,","n2,n3,n1,n5,n4,",3.84236
42,274176,"In-house server 3,Standard_NV12,","n4,n2,n3,n1,n5,",2.46705
43,278873,"Standard_NV6,In-house server 3,","n4,n1,n5,n2,n3,",2.28157
44,279378,"In-house server 3,Standard_NV12,","n2,n3,n4,n1,n5,",0.288775
45,287942,"Standard_NV6,In-house server 3,","n3,n2,n1,n5,n4,",4.06677
46,296843,"In-house server 3,Standard_NV12,","n4,n2,n3,n1,n5,",4.99327
47,297449,"In-house server 3,Standard_NV12,","n4,n2,n3,n1,n5,",0.339809
48,305731,"In-house server 2,Standard_NV24,In-house server 3,","n5,n1,n2,n3,n4,",9.25028
49,314941,"Standard_NV24X,In-house server 2,In-house server 3,","n5,n1,n2,n3,n4,",12.137
50,324015,"Standard_NV24X,In-house server 3,In-house server 2,","n4,n2,n3,n1,n5,",11.9578
51,332995,"In-house server 3,In-house server 2,","n3,n2,n1,n5,n4,",5.59223
52,341852,"In-house server 3,Standard_NV24X,","n5,n1,n4,n3,n2,",9.30635
53,345542,"In-house server 3,Standard_NV24X,","n5,n1,n4,n3,n2,",3.85459
54,346024,"In-house server 3,Standard_NV24X,","n5,n1,n4,n3,n2,",0.500467
55,350825,"In-house server 3,Standard_NV24X,","n4,n2,n3,n1,n5,",4.99491
56,357781,"In-house server 3,Standard_NV24X,","n5,n1,n4,n2,n3,",7.23614
57,359788,"In-house server 3,Standard_NV24X,","n4,n2,n3,n1,n5,",2.12766
58,365114,"In-house server 3,Standard_NV24X,","n5,n1,n4,n3,n2,",5.64532
59,368758,"In-house server 3,Standard_NV24X,","n4,n2,n3,n1,n5,",3.84185
60,377697,"Standard_NV24X,In-house server 3,","n5,n1,n4,n3,n2,",9.78371
61,379851,"Standard_NV24X,In-house server 3,","n5,n1,n4,n3,n2,",2.36946
62,386761,"Standard_NV24X,In-house server 3,","n5,n1,n4,n3,n2,",7.50703
63,387750,"In-house server 3,Standard_NV24X,","n5,n1,n2,n3,n4,",1.05562
64,395736,"Standard_NV24X,In-house server 3,","n5,n1,n3,n2,n4,",8.6325
65,396609,"Standard_NV24X,In-house server 3,","n4,n1,n5,n3,n2,",0.943586
66,403183,"Standard_NV24X,In-house server 3,","n4,n1,n5,n2,n3,",7.13692
67,404703,"In-house server 3,","n4,n5,n1,n2,n3,",0.718969
68,413850,"In-house server 3,","n5,n1,n4,n3,n2,",4.32669
69,422104,"In-house server 3,","n5,n1,n4,n3,n2,",3.90438
70,422610,"In-house server 3,","n4,n5,n1,n3,n2,",0.229609
71,423699,"In-house server 3,","n4,n5,n1,n3,n2,",0.494583
72,431759,"In-house server 3,Standard_NV24X,","n3,n2,n1,n5,n4,",8.65293
73,439044,"Standard_NV24X,In-house server 3,","n5,n1,n4,n2,n3,",12.4536
74,440665,"Standard_NV24X,In-house server 3,","n4,n5,n1,n3,n2,",2.71735
75,444551,"Standard_NV24X,In-house server 3,","n4,n5,n1,n3,n2,",6.51307
76,449668,"Standard_NV24X,In-house server 3,","n4,n5,n1,n3,n2,",8.57768
77,458542,"Standard_NV24X,In-house server 3,","n4,n5,n1,n3,n2,",15.1703
78,476807,"Standard_NV24X,In-house server 3,","n4,n3,n2,n5,n1,",31.1389
79,484861,"Standard_NV24X,In-house server 3,","n1,n5,n2,n3,n4,",13.7309
80,485728,"Standard_NV24X,In-house server 3,","n5,n1,n4,n2,n3,",1.4739
81,492868,"In-house server 3,Standard_NV24X,","n5,n1,n2,n3,n4,",8.00722
82,494642,"In-house server 3,Standard_NV12,","n1,n5,n2,n3,n4,",1.03864
83,510928,"In-house server 3,In-house server 2,","n4,n1,n5,n2,n3,",10.4386
84,525299,"In-house server 3,In-house server 2,","n2,n3,n4,n1,n5,",12.7188
85,528232,"In-house server 3,In-house server 2,","n4,n1,n5,n2,n3,",2.59546
86,534946,"In-house server 3,In-house server 2,","n3,n2,n4,n1,n5,",5.94204
87,548442,"In-house server 3,In-house server 2,","n5,n1,n4,n3,n2,",11.9452
88,577374,"In-house server 2,In-house server 3,","n4,n5,n1,n3,n2,",25.6475
89,582571,"In-house server 2,In-house server 3,","n4,n5,n1,n3,n2,",4.64064
90,586277,"In-house server 2,In-house server 3,","n4,n5,n1,n3,n2,",3.56661
91,596677,"In-house server 3,In-house server 2,","n4,n1,n5,n2,n3,",10.1121
92,597388,"In-house server 1,In-house server 2,In-house server 3,","n4,n1,n5,n2,n3,",0.676748
93,598604,"In-house server 1,In-house server 2,In-house server 3,","n4,n1,n5,n2,n3,",1.12036
94,601916,"In-house server 3,In-house server 2,","n1,n4,n3,n2,",2.9546
95,603330,"In-house server 3,In-house server 2,","n1,n3,n2,",0.988919
96,624778,"In-house server 3,In-house server 2,","n1,n2,",8.26138
97,630777,"In-house server 3,","n1,",0.427701
98,703123,"In-house server 3,","n1,",5.30538
99,716720,"In-house server 3,","n1,",1.16325
100,725821,"In-house server 1,","n1,",0.556184
101,792244,"In-house server 1,","n1,",2.02959
